"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1990","college entrance qualification","higher education","2.95","3","591","2","2","4","4","5","2.88","3.02","1","5","3","3"
"1990","college entrance qualification","higher vocational","2.94","3","115","2","2","4","4","5","2.77","3.11","1","5","3","3"
"1990","college entrance qualification","in school","","","","","","","","","","","","","",""
"1990","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1990","college entrance qualification","middle vocational","3.07","3","281","2","2","4","4","5","2.96","3.18","1","5","3","3"
"1990","college entrance qualification","vocational + Abi","2.85","3","216","2","2","4","4","5","2.73","2.97","1","5","3","3"
"1990","lower secondary degree","general elemantary","2.68","3","1588","1","2","3","4","5","2.63","2.73","1","5","2","3"
"1990","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1990","lower secondary degree","higher vocational","2.84","3","224","2","2","4","4","5","2.72","2.96","1","5","3","3"
"1990","lower secondary degree","in school","","","","","","","","","","","","","",""
"1990","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1990","lower secondary degree","middle vocational","2.75","3","2704","2","2","3","4","5","2.71","2.79","1","5","3","3"
"1990","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","in school","3.13","3","161","2","3","4","4","5","2.97","3.29","1","5","3","3"
"1990","no degree/no degree yet","inadequately","2.8","2","599","1","2","4","5","5","2.7","2.9","1","5","2","2"
"1990","no degree/no degree yet","middle vocational","3.16","3","75","2","2","4","4","5","2.9","3.42","1","5","2","3"
"1990","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1990","Other degree","general elemantary","2.92","3","522","2","2","4","5","5","2.82","3.02","1","5","2","3"
"1990","Other degree","higher education","3.05","3","31","1","2","4","5","5","2.62","3.48","1","5","2","4"
"1990","Other degree","higher vocational","","","","","","","","","","","","","",""
"1990","Other degree","in school","","","","","","","","","","","","","",""
"1990","Other degree","inadequately","","","","","","","","","","","","","",""
"1990","Other degree","middle vocational","3.11","3","348","2","2","4","5","5","2.99","3.23","1","5","3","3"
"1990","Other degree","vocational + Abi","3.17","3","72","2","2","4","5","5","2.9","3.44","1","5","2","4"
"1990","secondary school degree","general elemantary","2.8","3","359","2","2","3","4","5","2.7","2.9","1","5","3","3"
"1990","secondary school degree","higher education","2.88","3","55","2","2","4","4","4","2.65","3.11","1","4","2","3"
"1990","secondary school degree","higher vocational","2.81","3","165","2","2","3","4","5","2.68","2.94","1","5","3","3"
"1990","secondary school degree","in school","","","","","","","","","","","","","",""
"1990","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1990","secondary school degree","middle vocational","2.79","3","1103","2","2","3","4","5","2.74","2.84","1","5","3","3"
"1990","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1991","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1991","college entrance qualification","higher education","","","","","","","","","","","","","",""
"1991","college entrance qualification","higher vocational","","","","","","","","","","","","","",""
"1991","college entrance qualification","in school","","","","","","","","","","","","","",""
