"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","direct migration background","2.69","2","687","1","2","4","4","5","2.61","2.77","1","5","2","2"
"1990","Baden-Württemberg","indirect migration background","2.79","3","73","2","2","4","4","5","2.54","3.04","1","5","2","3"
"1990","Baden-Württemberg","no migration background","2.74","3","1036","2","2","3","4","5","2.68","2.8","1","5","3","3"
"1990","Bavaria","direct migration background","2.93","3","363","2","2","4","4","5","2.82","3.04","1","5","3","3"
"1990","Bavaria","indirect migration background","3.07","3","52","2","2","4","4","5","2.78","3.36","1","5","2","3"
"1990","Bavaria","no migration background","2.84","3","1182","2","2","4","4","5","2.79","2.89","1","5","3","3"
"1990","Berlin","direct migration background","2.83","3","99","1","2","3","4","5","2.6","3.06","1","5","2","3"
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","2.97","3","217","2","2","4","4","5","2.84","3.1","1","5","3","3"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","2.92","3","84","2","2","4","4","5","2.71","3.13","1","5","3","3"
"1990","Hamburg","direct migration background","3.26","3","42","1","2","5","5","5","2.85","3.67","1","5","2","4"
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","2.99","3","121","2","2","4","4","5","2.82","3.16","1","5","3","3"
"1990","Hesse","direct migration background","2.89","3","349","2","2","4","4","5","2.77","3.01","1","5","2","3"
"1990","Hesse","indirect migration background","2.92","2.35","30","1","2","4","5","5","2.42","3.42","1","5","2","4"
"1990","Hesse","no migration background","2.86","3","606","2","2","4","4","5","2.78","2.94","1","5","3","3"
"1990","Lower Saxony","direct migration background","2.91","3","154","2","2","4","4","5","2.72","3.1","1","5","2","3"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","2.86","3","804","2","2","4","4","5","2.8","2.92","1","5","3","3"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","direct migration background","2.92","3","673","2","2","4","4","5","2.83","3.01","1","5","2","3"
"1990","North Rhine-Westphalia","indirect migration background","2.68","2.3","85","1","2","3","4","5","2.46","2.9","1","5","2","3"
"1990","North Rhine-Westphalia","no migration background","2.73","3","1809","2","2","3","4","5","2.69","2.77","1","5","3","3"
"1990","Rhineland-Palatinate,Saarland","direct migration background","2.84","3","120","2","2","4","4","5","2.67","3.01","1","5","2","2"
"1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","no migration background","2.62","2","539","1","2","3","4","5","2.54","2.7","1","5","2","3"
"1990","Saxony","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony","no migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","direct migration background","2.45","2","32","1","2","4","4","4","2.07","2.83","1","4","2","2"
"1990","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","no migration background","2.84","3","247","2","2","3","4","5","2.73","2.95","1","5","3","3"
"1990","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1990","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1990","Thuringia","no migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"1991","Bavaria","direct migration background","","","","","","","","","","","","","",""
"1991","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1991","Bavaria","no migration background","","","","","","","","","","","","","",""
