"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","general elemantary","2.57","2","536","2","2","3","4","5","2.49","2.65","1","5","2","3"
"1990","(Married) couple without C.","higher education","2.99","3","197","2","2","4","4","5","2.87","3.11","1","5","3","3"
"1990","(Married) couple without C.","higher vocational","2.73","3","155","2","2","3","4","5","2.59","2.87","1","5","2","3"
"1990","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","inadequately","2.8","2.6","69","1","2","4","4","5","2.51","3.09","1","5","2","3"
"1990","(Married) couple without C.","middle vocational","2.69","3","1245","2","2","3","4","5","2.64","2.74","1","5","2","3"
"1990","(Married) couple without C.","vocational + Abi","2.67","3","80","2","2","3","4","5","2.46","2.88","1","5","2","3"
"1990","1-pers.-HH","general elemantary","2.7","3","303","1","2","3","4","5","2.57","2.83","1","5","2","3"
"1990","1-pers.-HH","higher education","2.97","3","110","2","2","4","4","5","2.78","3.16","1","5","3","3"
"1990","1-pers.-HH","higher vocational","2.83","3","56","2","2","4","4","5","2.56","3.1","1","5","2","3"
"1990","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1990","1-pers.-HH","inadequately","2.67","2","35","1","2","3","5","5","2.2","3.14","1","5","2","3"
"1990","1-pers.-HH","middle vocational","2.88","3","479","2","2","4","4","5","2.79","2.97","1","5","3","3"
"1990","1-pers.-HH","vocational + Abi","2.92","3","39","2","2","4","4","5","2.63","3.21","2","5","2","3"
"1990","Couple + C. GT 16 ","general elemantary","2.95","3","564","2","2","4","4","5","2.87","3.03","1","5","3","3"
"1990","Couple + C. GT 16 ","higher education","2.98","3","113","2","2","4","4","4","2.81","3.15","1","5","3","3"
"1990","Couple + C. GT 16 ","higher vocational","3.08","3","80","2","2","4","4","5","2.88","3.28","1","5","3","3"
"1990","Couple + C. GT 16 ","in school","3.24","3","71","2","3","4","4","5","3.01","3.47","1","5","3","3"
"1990","Couple + C. GT 16 ","inadequately","2.7","2","150","2","2","3","4","5","2.53","2.87","1","5","2","2"
"1990","Couple + C. GT 16 ","middle vocational","2.93","3","978","2","2","4","4","5","2.87","2.99","1","5","3","3"
"1990","Couple + C. GT 16 ","vocational + Abi","3.39","3.87","58","2","3","4","4","5","3.18","3.6","2","5","3","4"
"1990","Couple + C. LE 16","general elemantary","2.45","2","402","1","2","3","4","5","2.35","2.55","1","5","2","2"
"1990","Couple + C. LE 16","higher education","2.85","3","194","2","2","3","4","4","2.73","2.97","1","5","3","3"
"1990","Couple + C. LE 16","higher vocational","2.85","3","149","2","2","3","4","4","2.71","2.99","1","4","3","3"
"1990","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","inadequately","3","3","150","1","2","4","5","5","2.79","3.21","1","5","2","3"
"1990","Couple + C. LE 16","middle vocational","2.64","3","1087","2","2","3","4","5","2.59","2.69","1","5","2","3"
"1990","Couple + C. LE 16","vocational + Abi","2.66","2","73","2","2","3","4","5","2.43","2.89","1","5","2","3"
"1990","Couple + C. LE and GT 16","general elemantary","3.01","3","293","2","2","4","4","5","2.89","3.13","1","5","3","3"
"1990","Couple + C. LE and GT 16","higher education","3.03","3","35","2","2","4","4","4","2.74","3.32","2","4","2","4"
"1990","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1990","Couple + C. LE and GT 16","in school","3.12","3","63","2","3","4","4","5","2.85","3.39","1","5","3","3"
"1990","Couple + C. LE and GT 16","inadequately","2.75","2","114","2","2","4","4","5","2.54","2.96","1","5","2","3"
"1990","Couple + C. LE and GT 16","middle vocational","2.97","3","314","2","2","4","4","5","2.87","3.07","1","5","3","3"
"1990","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1990","Single parent","general elemantary","2.7","3","139","1","2","3","4","5","2.52","2.88","1","5","2","3"
"1990","Single parent","higher education","","","","","","","","","","","","","",""
