"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","general elemantary","2.79","3","1386","2","2","4","4","5","2.73","2.85","1","5","2","3"
"1990","Employed","higher education","2.96","3","565","2","2","4","4","5","2.89","3.03","1","5","3","3"
"1990","Employed","higher vocational","2.86","3","375","2","2","4","4","4","2.77","2.95","1","5","3","3"
"1990","Employed","in school","","","","","","","","","","","","","",""
"1990","Employed","inadequately","2.9","3","366","2","2","4","5","5","2.78","3.02","1","5","2","3"
"1990","Employed","middle vocational","2.79","3","3128","2","2","3","4","5","2.76","2.82","1","5","3","3"
"1990","Employed","vocational + Abi","2.84","3","209","2","2","3","4","5","2.72","2.96","1","5","3","3"
"1990","Not Employed","general elemantary","2.65","3","1083","1","2","3","4","5","2.59","2.71","1","5","2","3"
"1990","Not Employed","higher education","2.91","3","133","2","2","4","4","5","2.75","3.07","1","5","3","3"
"1990","Not Employed","higher vocational","2.86","3","138","2","2","4","4","5","2.7","3.02","1","5","3","3"
"1990","Not Employed","in school","3.13","3","146","2","3","4","4","5","2.96","3.3","1","5","3","3"
"1990","Not Employed","inadequately","2.73","2","268","1","2","4","4","5","2.59","2.87","1","5","2","2"
"1990","Not Employed","middle vocational","2.79","3","1422","2","2","4","4","5","2.74","2.84","1","5","3","3"
"1990","Not Employed","vocational + Abi","2.95","3","85","2","2","4","4","5","2.72","3.18","1","5","2","4"
"1991","Employed","general elemantary","","","","","","","","","","","","","",""
"1991","Employed","higher education","","","","","","","","","","","","","",""
"1991","Employed","higher vocational","","","","","","","","","","","","","",""
"1991","Employed","in school","","","","","","","","","","","","","",""
"1991","Employed","inadequately","","","","","","","","","","","","","",""
"1991","Employed","middle vocational","","","","","","","","","","","","","",""
"1991","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1991","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1991","Not Employed","higher education","","","","","","","","","","","","","",""
"1991","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1991","Not Employed","in school","","","","","","","","","","","","","",""
"1991","Not Employed","inadequately","","","","","","","","","","","","","",""
"1991","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1991","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1992","Employed","general elemantary","","","","","","","","","","","","","",""
"1992","Employed","higher education","","","","","","","","","","","","","",""
"1992","Employed","higher vocational","","","","","","","","","","","","","",""
"1992","Employed","in school","","","","","","","","","","","","","",""
"1992","Employed","inadequately","","","","","","","","","","","","","",""
"1992","Employed","middle vocational","","","","","","","","","","","","","",""
"1992","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1992","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1992","Not Employed","higher education","","","","","","","","","","","","","",""
"1992","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1992","Not Employed","in school","","","","","","","","","","","","","",""
"1992","Not Employed","inadequately","","","","","","","","","","","","","",""
"1992","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1992","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1993","Employed","general elemantary","","","","","","","","","","","","","",""
"1993","Employed","higher education","","","","","","","","","","","","","",""
"1993","Employed","higher vocational","","","","","","","","","","","","","",""
"1993","Employed","in school","","","","","","","","","","","","","",""
"1993","Employed","inadequately","","","","","","","","","","","","","",""
"1993","Employed","middle vocational","","","","","","","","","","","","","",""
"1993","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1993","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1993","Not Employed","higher education","","","","","","","","","","","","","",""
"1993","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1993","Not Employed","in school","","","","","","","","","","","","","",""
"1993","Not Employed","inadequately","","","","","","","","","","","","","",""
"1993","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1993","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1994","Employed","general elemantary","","","","","","","","","","","","","",""
"1994","Employed","higher education","","","","","","","","","","","","","",""
"1994","Employed","higher vocational","","","","","","","","","","","","","",""
"1994","Employed","in school","","","","","","","","","","","","","",""
"1994","Employed","inadequately","","","","","","","","","","","","","",""
"1994","Employed","middle vocational","","","","","","","","","","","","","",""
"1994","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1994","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1994","Not Employed","higher education","","","","","","","","","","","","","",""
"1994","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1994","Not Employed","in school","","","","","","","","","","","","","",""
"1994","Not Employed","inadequately","","","","","","","","","","","","","",""
"1994","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1994","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1995","Employed","general elemantary","2.72","3","1257","2","2","3","4","5","2.66","2.78","1","5","2","3"
"1995","Employed","higher education","2.92","3","1390","2","2","4","4","5","2.87","2.97","1","5","3","3"
"1995","Employed","higher vocational","2.76","3","574","2","2","3","4","4","2.69","2.83","1","5","3","3"
"1995","Employed","in school","","","","","","","","","","","","","",""
"1995","Employed","inadequately","2.72","2","273","1","2","4","4","5","2.58","2.86","1","5","2","2"
"1995","Employed","middle vocational","2.74","3","4474","2","2","3","4","5","2.71","2.77","1","5","3","3"
"1995","Employed","vocational + Abi","2.89","3","349","2","2","4","4","5","2.79","2.99","1","5","3","3"
"1995","Not Employed","general elemantary","2.65","2","1243","1","2","3","4","5","2.59","2.71","1","5","2","2"
"1995","Not Employed","higher education","2.84","3","368","2","2","4","4","5","2.74","2.94","1","5","2","3"
"1995","Not Employed","higher vocational","2.8","3","189","2","2","4","4","5","2.66","2.94","1","5","2","3"
"1995","Not Employed","in school","2.93","3","275","2","2","4","4","5","2.81","3.05","1","5","3","3"
"1995","Not Employed","inadequately","2.69","2","257","1","2","4","5","5","2.55","2.83","1","5","2","2"
"1995","Not Employed","middle vocational","2.66","3","2242","2","2","3","4","5","2.62","2.7","1","5","2","3"
"1995","Not Employed","vocational + Abi","2.69","3","129","1","2","3","4","5","2.51","2.87","1","5","2","3"
"1996","Employed","general elemantary","","","","","","","","","","","","","",""
"1996","Employed","higher education","","","","","","","","","","","","","",""
"1996","Employed","higher vocational","","","","","","","","","","","","","",""
"1996","Employed","in school","","","","","","","","","","","","","",""
"1996","Employed","inadequately","","","","","","","","","","","","","",""
"1996","Employed","middle vocational","","","","","","","","","","","","","",""
"1996","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1996","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1996","Not Employed","higher education","","","","","","","","","","","","","",""
"1996","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1996","Not Employed","in school","","","","","","","","","","","","","",""
"1996","Not Employed","inadequately","","","","","","","","","","","","","",""
"1996","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1996","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1997","Employed","general elemantary","","","","","","","","","","","","","",""
"1997","Employed","higher education","","","","","","","","","","","","","",""
"1997","Employed","higher vocational","","","","","","","","","","","","","",""
"1997","Employed","in school","","","","","","","","","","","","","",""
"1997","Employed","inadequately","","","","","","","","","","","","","",""
"1997","Employed","middle vocational","","","","","","","","","","","","","",""
"1997","Employed","vocational + Abi","","","","","","","","","","","","","",""
"1997","Not Employed","general elemantary","","","","","","","","","","","","","",""
"1997","Not Employed","higher education","","","","","","","","","","","","","",""
"1997","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1997","Not Employed","in school","","","","","","","","","","","","","",""
"1997","Not Employed","inadequately","","","","","","","","","","","","","",""
"1997","Not Employed","middle vocational","","","","","","","","","","","","","",""
"1997","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1998","Employed","general elemantary","2.65","2","1197","2","2","3","4","5","2.59","2.71","1","5","2","2"
"1998","Employed","higher education","2.94","3","1545","2","2","4","4","5","2.9","2.98","1","5","3","3"
"1998","Employed","higher vocational","2.73","3","620","2","2","3","4","4","2.66","2.8","1","5","3","3"
"1998","Employed","in school","","","","","","","","","","","","","",""
"1998","Employed","inadequately","2.59","2","210","1","2","3","4","5","2.46","2.72","1","5","2","2"
"1998","Employed","middle vocational","2.7","3","4516","2","2","3","4","5","2.67","2.73","1","5","2","3"
"1998","Employed","vocational + Abi","2.75","3","386","2","2","3","4","5","2.66","2.84","1","5","2","3"
"1998","Not Employed","general elemantary","2.54","2","1347","1","2","3","4","5","2.49","2.59","1","5","2","2"
"1998","Not Employed","higher education","2.8","3","431","2","2","4","4","5","2.71","2.89","1","5","2","3"
"1998","Not Employed","higher vocational","2.81","3","202","2","2","4","4","5","2.67","2.95","1","5","2","3"
"1998","Not Employed","in school","2.91","3","317","2","2","4","4","5","2.81","3.01","1","5","3","3"
"1998","Not Employed","inadequately","2.28","2","235","1","1","3","4","5","2.14","2.42","1","5","2","2"
"1998","Not Employed","middle vocational","2.63","2","2491","2","2","3","4","5","2.59","2.67","1","5","2","2"
"1998","Not Employed","vocational + Abi","2.62","3","126","1","2","3","4","4","2.45","2.79","1","5","2","3"
"1999","Employed","general elemantary","","","","","","","","","","","","","",""
"1999","Employed","higher education","","","","","","","","","","","","","",""
"1999","Employed","higher vocational","","","","","","","","","","","","","",""
"1999","Employed","in school","","","","","","","","","","","","","",""
