"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","2.76","3","937","2","2","4","4","5","2.69","2.83","1","5","2","3"
"1990","16-34 y.","higher education","2.76","3","198","2","2","3","4","4","2.63","2.89","1","5","3","3"
"1990","16-34 y.","higher vocational","2.66","3","165","2","2","3","4","4","2.53","2.79","1","5","2","3"
"1990","16-34 y.","in school","3.13","3","161","2","3","4","4","5","2.97","3.29","1","5","3","3"
"1990","16-34 y.","inadequately","2.93","3","159","2","2","4","4","5","2.75","3.11","1","5","2","3"
"1990","16-34 y.","middle vocational","2.64","2","1748","2","2","3","4","5","2.6","2.68","1","5","2","2"
"1990","16-34 y.","vocational + Abi","2.79","3","165","2","2","3","4","5","2.65","2.93","1","5","2","3"
"1990","35-65 y.","general elemantary","2.74","3","1149","2","2","3","4","5","2.68","2.8","1","5","3","3"
"1990","35-65 y.","higher education","3.05","3","438","2","2","4","4","5","2.97","3.13","1","5","3","3"
"1990","35-65 y.","higher vocational","2.98","3","278","2","2","4","4","5","2.87","3.09","1","5","3","3"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","2.81","2","457","1","2","4","5","5","2.7","2.92","1","5","2","3"
"1990","35-65 y.","middle vocational","2.86","3","2303","2","2","4","4","5","2.82","2.9","1","5","3","3"
"1990","35-65 y.","vocational + Abi","3.16","3","106","2","2","4","4","5","2.96","3.36","1","5","3","4"
"1990","66 and older","general elemantary","2.63","3","383","1","2","3","4","5","2.53","2.73","1","5","2","3"
"1990","66 and older","higher education","2.82","3","62","2","2","4","4","5","2.55","3.09","1","5","2","3"
"1990","66 and older","higher vocational","2.79","3","70","1","2","4","4","5","2.54","3.04","1","5","2","3"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","2.85","3","499","2","2","4","4","5","2.76","2.94","1","5","3","3"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1991","16-34 y.","higher education","","","","","","","","","","","","","",""
"1991","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1991","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1991","35-65 y.","higher education","","","","","","","","","","","","","",""
"1991","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1991","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","66 and older","general elemantary","","","","","","","","","","","","","",""
"1991","66 and older","higher education","","","","","","","","","","","","","",""
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","","","","",""
"1991","66 and older","middle vocational","","","","","","","","","","","","","",""
"1991","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1992","16-34 y.","higher education","","","","","","","","","","","","","",""
"1992","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1992","16-34 y.","in school","","","","","","","","","","","","","",""
"1992","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1992","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1992","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1992","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1992","35-65 y.","higher education","","","","","","","","","","","","","",""
"1992","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1992","35-65 y.","in school","","","","","","","","","","","","","",""
"1992","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1992","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1992","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1992","66 and older","general elemantary","","","","","","","","","","","","","",""
"1992","66 and older","higher education","","","","","","","","","","","","","",""
"1992","66 and older","higher vocational","","","","","","","","","","","","","",""
"1992","66 and older","in school","","","","","","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","","","","","","",""
"1992","66 and older","middle vocational","","","","","","","","","","","","","",""
"1992","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1993","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1993","16-34 y.","higher education","","","","","","","","","","","","","",""
"1993","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1993","16-34 y.","in school","","","","","","","","","","","","","",""
"1993","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1993","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1993","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1993","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1993","35-65 y.","higher education","","","","","","","","","","","","","",""
"1993","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1993","35-65 y.","in school","","","","","","","","","","","","","",""
"1993","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1993","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1993","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1993","66 and older","general elemantary","","","","","","","","","","","","","",""
"1993","66 and older","higher education","","","","","","","","","","","","","",""
"1993","66 and older","higher vocational","","","","","","","","","","","","","",""
"1993","66 and older","in school","","","","","","","","","","","","","",""
"1993","66 and older","inadequately","","","","","","","","","","","","","",""
"1993","66 and older","middle vocational","","","","","","","","","","","","","",""
"1993","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1994","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1994","16-34 y.","higher education","","","","","","","","","","","","","",""
"1994","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1994","16-34 y.","in school","","","","","","","","","","","","","",""
"1994","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1994","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1994","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1994","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1994","35-65 y.","higher education","","","","","","","","","","","","","",""
"1994","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1994","35-65 y.","in school","","","","","","","","","","","","","",""
"1994","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1994","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1994","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1994","66 and older","general elemantary","","","","","","","","","","","","","",""
"1994","66 and older","higher education","","","","","","","","","","","","","",""
"1994","66 and older","higher vocational","","","","","","","","","","","","","",""
"1994","66 and older","in school","","","","","","","","","","","","","",""
"1994","66 and older","inadequately","","","","","","","","","","","","","",""
"1994","66 and older","middle vocational","","","","","","","","","","","","","",""
"1994","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1995","16-34 y.","general elemantary","2.71","2","912","2","2","4","4","5","2.64","2.78","1","5","2","2"
"1995","16-34 y.","higher education","2.9","3","431","2","2","3","4","5","2.81","2.99","1","5","3","3"
"1995","16-34 y.","higher vocational","2.52","2","217","2","2","3","4","4","2.4","2.64","1","5","2","3"
"1995","16-34 y.","in school","2.93","3","284","2","2","4","4","5","2.82","3.04","1","5","3","3"
"1995","16-34 y.","inadequately","2.71","2","123","1","2","4","4","5","2.53","2.89","1","5","2","2"
"1995","16-34 y.","middle vocational","2.62","2","2506","2","2","3","4","5","2.58","2.66","1","5","2","2"
"1995","16-34 y.","vocational + Abi","2.8","3","275","2","2","3","4","5","2.69","2.91","1","5","2","3"
"1995","35-65 y.","general elemantary","2.68","3","1094","2","2","3","4","5","2.62","2.74","1","5","2","3"
"1995","35-65 y.","higher education","2.92","3","1175","2","2","4","4","5","2.87","2.97","1","5","3","3"
"1995","35-65 y.","higher vocational","2.84","3","463","2","2","4","4","5","2.76","2.92","1","5","3","3"
"1995","35-65 y.","in school","","","","","","","","","","","","","",""
"1995","35-65 y.","inadequately","2.74","2.91","369","1","2","4","5","5","2.62","2.86","1","5","2","2"
"1995","35-65 y.","middle vocational","2.77","3","3467","2","2","4","4","5","2.74","2.8","1","5","3","3"
"1995","35-65 y.","vocational + Abi","2.99","3","180","2","2","4","4","5","2.85","3.13","1","5","3","3"
"1995","66 and older","general elemantary","2.66","2","494","1","2","4","4","5","2.57","2.75","1","5","2","3"
"1995","66 and older","higher education","2.84","3","152","2","2","4","4","5","2.67","3.01","1","5","2","3"
"1995","66 and older","higher vocational","2.87","3","83","1","2","4","4","5","2.65","3.09","1","5","2","3"
"1995","66 and older","in school","","","","","","","","","","","","","",""
"1995","66 and older","inadequately","2.43","2","38","1","1","3","4","5","2.03","2.83","1","5","2","3"
"1995","66 and older","middle vocational","2.67","3","743","1","2","3","4","5","2.6","2.74","1","5","2","3"
"1995","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1996","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1996","16-34 y.","higher education","","","","","","","","","","","","","",""
"1996","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1996","16-34 y.","in school","","","","","","","","","","","","","",""
