"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","college entrance qualification","2.94","3","594","2","2","4","4","5","2.87","3.01","1","5","3","3"
"1990","Full Time","lower secondary degree","2.79","3","1947","2","2","4","4","5","2.75","2.83","1","5","3","3"
"1990","Full Time","no degree/no degree yet","2.85","2.44","287","2","2","4","5","5","2.72","2.98","1","5","2","3"
"1990","Full Time","Other degree","3.08","3","616","2","2","4","5","5","2.99","3.17","1","5","3","3"
"1990","Full Time","secondary school degree","2.78","3","880","2","2","3","4","5","2.72","2.84","1","5","3","3"
"1990","Not Working","college entrance qualification","2.99","3","317","2","2","4","4","5","2.88","3.1","1","5","3","3"
"1990","Not Working","lower secondary degree","2.69","3","1803","2","2","3","4","5","2.64","2.74","1","5","3","3"
"1990","Not Working","no degree/no degree yet","2.99","3","429","2","2","4","4","5","2.88","3.1","1","5","2","3"
"1990","Not Working","Other degree","2.96","3","254","2","2","4","5","5","2.81","3.11","1","5","2","3"
"1990","Not Working","secondary school degree","2.85","3","461","2","2","4","4","5","2.76","2.94","1","5","3","3"
"1990","Part Time","college entrance qualification","2.96","3","292","2","2","4","4","5","2.85","3.07","1","5","3","3"
"1990","Part Time","lower secondary degree","2.71","3","786","2","2","3","4","5","2.64","2.78","1","5","2","3"
"1990","Part Time","no degree/no degree yet","3.06","3","123","2","2","4","5","5","2.83","3.29","1","5","2","3"
"1990","Part Time","Other degree","2.96","3","136","2","2","4","4","5","2.77","3.15","1","5","2","3"
"1990","Part Time","secondary school degree","2.75","3","341","2","2","3","4","5","2.65","2.85","1","5","3","3"
"1991","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"1991","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"1991","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Full Time","Other degree","","","","","","","","","","","","","",""
"1991","Full Time","secondary school degree","","","","","","","","","","","","","",""
"1991","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1991","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"1991","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Not Working","Other degree","","","","","","","","","","","","","",""
"1991","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1991","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"1991","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"1991","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","Part Time","Other degree","","","","","","","","","","","","","",""
"1991","Part Time","secondary school degree","","","","","","","","","","","","","",""
