"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Rural Area","2.81","3","529","2","2","3","4","5","2.73","2.89","1","5","3","3"
"1990","general elemantary","Urban Area","2.68","3","1940","1","2","3","4","5","2.63","2.73","1","5","2","3"
"1990","higher education","Rural Area","3","3","102","2","2","4","4","4","2.83","3.17","1","4","3","3"
"1990","higher education","Urban Area","2.94","3","596","2","2","4","4","5","2.87","3.01","1","5","3","3"
"1990","higher vocational","Rural Area","2.88","3","110","2","2","4","4","5","2.71","3.05","1","5","3","3"
"1990","higher vocational","Urban Area","2.86","3","403","2","2","4","4","5","2.77","2.95","1","5","3","3"
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","3.15","3","133","2","3","4","4","5","2.97","3.33","1","5","3","3"
"1990","inadequately","Rural Area","2.88","3","82","1","2","4","4","5","2.6","3.16","1","5","2","3"
"1990","inadequately","Urban Area","2.81","2","552","1","2","4","5","5","2.71","2.91","1","5","2","2"
"1990","middle vocational","Rural Area","2.87","3","992","2","2","4","4","5","2.81","2.93","1","5","3","3"
"1990","middle vocational","Urban Area","2.77","3","3558","2","2","3","4","5","2.74","2.8","1","5","3","3"
"1990","vocational + Abi","Rural Area","2.99","3","41","2","2","4","4","4","2.68","3.3","1","5","3","4"
"1990","vocational + Abi","Urban Area","2.86","3","253","2","2","4","4","5","2.74","2.98","1","5","3","3"
"1991","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1991","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1991","higher education","Rural Area","","","","","","","","","","","","","",""
"1991","higher education","Urban Area","","","","","","","","","","","","","",""
"1991","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1991","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1991","in school","Rural Area","","","","","","","","","","","","","",""
"1991","in school","Urban Area","","","","","","","","","","","","","",""
"1991","inadequately","Rural Area","","","","","","","","","","","","","",""
"1991","inadequately","Urban Area","","","","","","","","","","","","","",""
"1991","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1991","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1992","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1992","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1992","higher education","Rural Area","","","","","","","","","","","","","",""
"1992","higher education","Urban Area","","","","","","","","","","","","","",""
"1992","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1992","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1992","in school","Rural Area","","","","","","","","","","","","","",""
"1992","in school","Urban Area","","","","","","","","","","","","","",""
"1992","inadequately","Rural Area","","","","","","","","","","","","","",""
"1992","inadequately","Urban Area","","","","","","","","","","","","","",""
"1992","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1992","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1992","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1992","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1993","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1993","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1993","higher education","Rural Area","","","","","","","","","","","","","",""
"1993","higher education","Urban Area","","","","","","","","","","","","","",""
"1993","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1993","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1993","in school","Rural Area","","","","","","","","","","","","","",""
"1993","in school","Urban Area","","","","","","","","","","","","","",""
"1993","inadequately","Rural Area","","","","","","","","","","","","","",""
"1993","inadequately","Urban Area","","","","","","","","","","","","","",""
"1993","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1993","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1993","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1994","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1994","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1994","higher education","Rural Area","","","","","","","","","","","","","",""
"1994","higher education","Urban Area","","","","","","","","","","","","","",""
"1994","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1994","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1994","in school","Rural Area","","","","","","","","","","","","","",""
"1994","in school","Urban Area","","","","","","","","","","","","","",""
"1994","inadequately","Rural Area","","","","","","","","","","","","","",""
"1994","inadequately","Urban Area","","","","","","","","","","","","","",""
"1994","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1994","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1994","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1994","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"1995","general elemantary","Rural Area","2.76","3","758","2","2","4","4","5","2.69","2.83","1","5","3","3"
"1995","general elemantary","Urban Area","2.64","2","1742","1","2","3","4","5","2.59","2.69","1","5","2","2"
"1995","higher education","Rural Area","2.79","3","635","2","2","3","4","5","2.72","2.86","1","5","3","3"
"1995","higher education","Urban Area","2.95","3","1123","2","2","4","4","5","2.9","3","1","5","3","3"
"1995","higher vocational","Rural Area","2.74","3","290","2","2","3","4","5","2.63","2.85","1","5","3","3"
