"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","2.76","3","1198","1","2","4","4","5","2.69","2.83","1","5","2","2"
"1990","direct migration background","Male","2.95","3","1338","2","2","4","4","5","2.89","3.01","1","5","2","3"
"1990","indirect migration background","Female","2.71","3","149","2","2","4","4","5","2.53","2.89","1","5","2","3"
"1990","indirect migration background","Male","2.93","3","145","2","2","4","4","5","2.75","3.11","1","5","2","3"
"1990","no migration background","Female","2.72","3","3453","2","2","3","4","5","2.69","2.75","1","5","3","3"
"1990","no migration background","Male","2.88","3","3192","2","2","4","4","5","2.85","2.91","1","5","3","3"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","","","","","","","","","","","","","",""
"1992","direct migration background","Male","","","","","","","","","","","","","",""
"1992","indirect migration background","Female","","","","","","","","","","","","","",""
"1992","indirect migration background","Male","","","","","","","","","","","","","",""
"1992","no migration background","Female","","","","","","","","","","","","","",""
"1992","no migration background","Male","","","","","","","","","","","","","",""
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","2.63","2","1383","1","2","3","4","5","2.57","2.69","1","5","2","2"
"1995","direct migration background","Male","2.8","3","1416","2","2","4","4","5","2.74","2.86","1","5","2","2"
"1995","indirect migration background","Female","2.81","3","257","1","2","4","4","5","2.68","2.94","1","5","2","2"
"1995","indirect migration background","Male","3.01","3","254","2","2","4","4","5","2.88","3.14","1","5","2","3"
"1995","no migration background","Female","2.68","3","5252","2","2","3","4","5","2.65","2.71","1","5","3","3"
"1995","no migration background","Male","2.82","3","4732","2","2","4","4","5","2.79","2.85","1","5","3","3"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","2.54","2","1189","1","2","3","4","5","2.48","2.6","1","5","2","2"
"1998","direct migration background","Male","2.69","2","1217","2","2","4","4","5","2.63","2.75","1","5","2","2"
"1998","indirect migration background","Female","2.6","2","293","1","2","4","4","5","2.48","2.72","1","5","2","2"
"1998","indirect migration background","Male","2.64","2","308","1","2","4","4","5","2.52","2.76","1","5","2","2"
"1998","no migration background","Female","2.65","3","5876","2","2","3","4","5","2.63","2.67","1","5","2","3"
"1998","no migration background","Male","2.77","3","5359","2","2","3","4","5","2.75","2.79","1","5","3","3"
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","2.74","2","1361","2","2","4","4","5","2.69","2.79","1","5","2","2"
"2003","direct migration background","Male","2.79","3","1264","2","2","4","4","5","2.73","2.85","1","5","2","2"
"2003","indirect migration background","Female","2.66","2","413","2","2","3","4","5","2.57","2.75","1","5","2","2"
"2003","indirect migration background","Male","2.72","2","373","1","2","4","4","5","2.61","2.83","1","5","2","3"
"2003","no migration background","Female","2.67","3","9723","2","2","3","4","5","2.65","2.69","1","5","3","3"
"2003","no migration background","Male","2.8","3","9032","2","2","3","4","5","2.78","2.82","1","5","3","3"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","2.61","2","1028","2","2","3","4","5","2.55","2.67","1","5","2","2"
"2008","direct migration background","Male","2.79","3","881","2","2","4","4","5","2.72","2.86","1","5","2","3"
"2008","indirect migration background","Female","2.59","2","398","1","2","3","4","5","2.49","2.69","1","5","2","2"
"2008","indirect migration background","Male","2.7","3","368","2","2","3","4","5","2.61","2.79","1","5","2","3"
"2008","no migration background","Female","2.71","3","8707","2","2","3","4","5","2.69","2.73","1","5","3","3"
"2008","no migration background","Male","2.84","3","7967","2","2","4","4","5","2.82","2.86","1","5","3","3"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
"2012","indirect migration background","Male","","","","","","","","","","","","","",""
"2012","no migration background","Female","","","","","","","","","","","","","",""
"2012","no migration background","Male","","","","","","","","","","","","","",""
