"plh0187","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","no migration background","in school","62","0.20592834655611","0.15822141736529","0.25363527574693"
"Very rare","2007","no migration background","inadequately","22","","",""
"Very rare","2007","no migration background","general elemantary","301","0.188732581791975","0.169481059111885","0.207984104472064"
"Very rare","2007","no migration background","middle vocational","2025","0.205956333880501","0.197700011787109","0.214212655973893"
"Very rare","2007","no migration background","vocational + Abi","196","0.210649591230188","0.184213927272601","0.237085255187775"
"Very rare","2007","no migration background","higher vocational","317","0.240147174612337","0.217527242900341","0.262767106324333"
"Very rare","2007","no migration background","higher education","963","0.238404230660397","0.225132738999826","0.251675722320969"
"Very rare","2007","direct migration background","in school","7","","",""
"Very rare","2007","direct migration background","inadequately","16","","",""
"Very rare","2007","direct migration background","general elemantary","83","0.164217350329714","0.13083063328359","0.197604067375837"
"Very rare","2007","direct migration background","middle vocational","180","0.21133368470519","0.183025911334751","0.239641458075629"
"Very rare","2007","direct migration background","vocational + Abi","51","0.228163606843866","0.170996168603884","0.285331045083849"
"Very rare","2007","direct migration background","higher vocational","25","","",""
"Very rare","2007","direct migration background","higher education","68","0.151191716744589","0.113445029273575","0.188938404215603"
"Very rare","2007","indirect migration background","in school","8","","",""
"Very rare","2007","indirect migration background","inadequately","","","",""
"Very rare","2007","indirect migration background","general elemantary","35","0.186534463369266","0.12617613271399","0.246892794024542"
"Very rare","2007","indirect migration background","middle vocational","72","0.158702467890878","0.119278732728578","0.198126203053179"
"Very rare","2007","indirect migration background","vocational + Abi","9","","",""
"Very rare","2007","indirect migration background","higher vocational","9","","",""
"Very rare","2007","indirect migration background","higher education","23","","",""
"Rarely","2007","no migration background","in school","87","0.336695286770903","0.280942239412726","0.392448334129081"
"Rarely","2007","no migration background","inadequately","17","","",""
"Rarely","2007","no migration background","general elemantary","432","0.250261359836192","0.228949984656864","0.271572735015521"
"Rarely","2007","no migration background","middle vocational","3086","0.319350872627717","0.309832284007986","0.328869461247448"
"Rarely","2007","no migration background","vocational + Abi","314","0.341468131933488","0.310725681555062","0.372210582311915"
"Rarely","2007","no migration background","higher vocational","482","0.358782835631535","0.333384444555062","0.384181226708009"
"Rarely","2007","no migration background","higher education","1468","0.348617903773249","0.333775875643394","0.363459931903105"
"Rarely","2007","direct migration background","in school","5","","",""
"Rarely","2007","direct migration background","inadequately","29","","",""
"Rarely","2007","direct migration background","general elemantary","152","0.280791609521027","0.240293294295337","0.321289924746717"
"Rarely","2007","direct migration background","middle vocational","232","0.296331298319338","0.264668624967394","0.327993971671282"
"Rarely","2007","direct migration background","vocational + Abi","71","0.295480119839389","0.233325462314851","0.357634777363928"
"Rarely","2007","direct migration background","higher vocational","42","0.286682888037603","0.208034751461465","0.365331024613741"
"Rarely","2007","direct migration background","higher education","110","0.313041569377529","0.264179002644675","0.361904136110383"
"Rarely","2007","indirect migration background","in school","16","","",""
"Rarely","2007","indirect migration background","inadequately","2","","",""
"Rarely","2007","indirect migration background","general elemantary","47","0.232349124893217","0.166909546157455","0.297788703628979"
"Rarely","2007","indirect migration background","middle vocational","96","0.290106513321751","0.241143689528846","0.339069337114656"
"Rarely","2007","indirect migration background","vocational + Abi","12","","",""
"Rarely","2007","indirect migration background","higher vocational","11","","",""
"Rarely","2007","indirect migration background","higher education","31","0.397324093591454","0.293902022410037","0.50074616477287"
"Sometimes","2007","no migration background","in school","92","0.355109849455776","0.298652851521714","0.411566847389838"
"Sometimes","2007","no migration background","inadequately","25","","",""
"Sometimes","2007","no migration background","general elemantary","535","0.363883558072623","0.340212964178627","0.387554151966619"
"Sometimes","2007","no migration background","middle vocational","2891","0.328371603280966","0.318783688182208","0.337959518379725"
"Sometimes","2007","no migration background","vocational + Abi","274","0.318704167809313","0.288495141271295","0.348913194347331"
"Sometimes","2007","no migration background","higher vocational","423","0.301331695324479","0.277035082347418","0.32562830830154"
"Sometimes","2007","no migration background","higher education","1145","0.291415555843788","0.277262420153691","0.305568691533884"
"Sometimes","2007","direct migration background","in school","4","","",""
"Sometimes","2007","direct migration background","inadequately","46","0.378104470098544","0.28986076798613","0.466348172210959"
"Sometimes","2007","direct migration background","general elemantary","152","0.357926372971543","0.314724081133392","0.401128664809694"
"Sometimes","2007","direct migration background","middle vocational","259","0.326351803829193","0.293840507562462","0.358863100095924"
"Sometimes","2007","direct migration background","vocational + Abi","53","0.2783620081916","0.217306114372645","0.339417902010555"
"Sometimes","2007","direct migration background","higher vocational","36","0.36399704957987","0.280316460763694","0.447677638396046"
"Sometimes","2007","direct migration background","higher education","120","0.373360986880757","0.322394673025868","0.424327300735646"
"Sometimes","2007","indirect migration background","in school","15","","",""
"Sometimes","2007","indirect migration background","inadequately","6","","",""
"Sometimes","2007","indirect migration background","general elemantary","53","0.349695195880451","0.275804218036697","0.423586173724204"
"Sometimes","2007","indirect migration background","middle vocational","97","0.352220409956423","0.30068425534825","0.403756564564596"
"Sometimes","2007","indirect migration background","vocational + Abi","18","","",""
"Sometimes","2007","indirect migration background","higher vocational","12","","",""
"Sometimes","2007","indirect migration background","higher education","25","","",""
"Often","2007","no migration background","in school","24","","",""
"Often","2007","no migration background","inadequately","22","","",""
"Often","2007","no migration background","general elemantary","240","0.147839469873663","0.130376603394951","0.165302336352374"
"Often","2007","no migration background","middle vocational","898","0.105761797797812","0.0994831245849443","0.112040471010679"
"Often","2007","no migration background","vocational + Abi","101","0.0935487307168282","0.0746702876937246","0.112427173739932"
"Often","2007","no migration background","higher vocational","119","0.0806989945104127","0.0662761561345274","0.095121832886298"
"Often","2007","no migration background","higher education","308","0.100801921403088","0.0914249500690306","0.110178892737146"
"Often","2007","direct migration background","in school","2","","",""
"Often","2007","direct migration background","inadequately","18","","",""
"Often","2007","direct migration background","general elemantary","65","0.157185607804672","0.124384396523699","0.189986819085644"
"Often","2007","direct migration background","middle vocational","96","0.125626608264292","0.102645869537413","0.148607346991171"
"Often","2007","direct migration background","vocational + Abi","24","","",""
"Often","2007","direct migration background","higher vocational","18","","",""
"Often","2007","direct migration background","higher education","38","0.142711679253532","0.10585609897493","0.179567259532134"
"Often","2007","indirect migration background","in school","4","","",""
"Often","2007","indirect migration background","inadequately","1","","",""
"Often","2007","indirect migration background","general elemantary","18","","",""
"Often","2007","indirect migration background","middle vocational","50","0.171056040062423","0.130428276744251","0.211683803380594"
"Often","2007","indirect migration background","vocational + Abi","7","","",""
"Often","2007","indirect migration background","higher vocational","5","","",""
"Often","2007","indirect migration background","higher education","7","","",""
"Very often","2007","no migration background","in school","11","","",""
"Very often","2007","no migration background","inadequately","7","","",""
"Very often","2007","no migration background","general elemantary","79","0.0492830304255474","0.0386334143140483","0.0599326465370465"
"Very often","2007","no migration background","middle vocational","316","0.0405593924130033","0.0365319287932159","0.0445868560327907"
"Very often","2007","no migration background","vocational + Abi","29","","",""
"Very often","2007","no migration background","higher vocational","29","","",""
"Very often","2007","no migration background","higher education","76","0.0207603883194772","0.0163195729143451","0.0252012037246093"
"Very often","2007","direct migration background","in school","1","","",""
"Very often","2007","direct migration background","inadequately","7","","",""
"Very often","2007","direct migration background","general elemantary","21","","",""
"Very often","2007","direct migration background","middle vocational","32","0.0403566048819868","0.0267111834857529","0.0540020262782207"
"Very often","2007","direct migration background","vocational + Abi","8","","",""
"Very often","2007","direct migration background","higher vocational","6","","",""
"Very often","2007","direct migration background","higher education","10","","",""
"Very often","2007","indirect migration background","in school","3","","",""
"Very often","2007","indirect migration background","inadequately","","","",""
"Very often","2007","indirect migration background","general elemantary","7","","",""
"Very often","2007","indirect migration background","middle vocational","15","","",""
"Very often","2007","indirect migration background","vocational + Abi","5","","",""
"Very often","2007","indirect migration background","higher vocational","1","","",""
"Very often","2007","indirect migration background","higher education","","","",""
"Very rare","2008","no migration background","in school","62","0.198644645163842","0.152803801765586","0.244485488562098"
"Very rare","2008","no migration background","inadequately","14","","",""
"Very rare","2008","no migration background","general elemantary","262","0.168289410785185","0.148972814153085","0.187606007417285"
"Very rare","2008","no migration background","middle vocational","1877","0.208043346479055","0.19952280333034","0.216563889627771"
"Very rare","2008","no migration background","vocational + Abi","186","0.212467056970855","0.185191640805654","0.239742473136055"
"Very rare","2008","no migration background","higher vocational","265","0.214637638424338","0.192030386901662","0.237244889947014"
"Very rare","2008","no migration background","higher education","976","0.241902158239581","0.228290076872842","0.25551423960632"
"Very rare","2008","direct migration background","in school","1","","",""
"Very rare","2008","direct migration background","inadequately","16","","",""
"Very rare","2008","direct migration background","general elemantary","64","0.154045364143891","0.119765337926589","0.188325390361194"
"Very rare","2008","direct migration background","middle vocational","142","0.196991978793495","0.167777892532029","0.226206065054961"
"Very rare","2008","direct migration background","vocational + Abi","38","0.153020795966579","0.102361537551985","0.203680054381173"
"Very rare","2008","direct migration background","higher vocational","26","","",""
"Very rare","2008","direct migration background","higher education","66","0.203059968277079","0.158494251018251","0.247625685535907"
"Very rare","2008","indirect migration background","in school","14","","",""
"Very rare","2008","indirect migration background","inadequately","2","","",""
"Very rare","2008","indirect migration background","general elemantary","33","0.235626723854598","0.170072576514689","0.301180871194506"
"Very rare","2008","indirect migration background","middle vocational","77","0.211202088239398","0.166481749766001","0.255922426712795"
"Very rare","2008","indirect migration background","vocational + Abi","6","","",""
"Very rare","2008","indirect migration background","higher vocational","11","","",""
"Very rare","2008","indirect migration background","higher education","18","","",""
"Rarely","2008","no migration background","in school","99","0.335636891399475","0.281381962855412","0.389891819943537"
"Rarely","2008","no migration background","inadequately","21","","",""
"Rarely","2008","no migration background","general elemantary","423","0.286887293260724","0.263533854188074","0.310240732333375"
"Rarely","2008","no migration background","middle vocational","3028","0.334838596753066","0.324932080971922","0.34474511253421"
"Rarely","2008","no migration background","vocational + Abi","296","0.339577045096202","0.308000001825402","0.371154088367001"
"Rarely","2008","no migration background","higher vocational","492","0.386579542242905","0.359765743510801","0.413393340975008"
"Rarely","2008","no migration background","higher education","1416","0.364870980265544","0.349569174857405","0.380172785673682"
"Rarely","2008","direct migration background","in school","6","","",""
"Rarely","2008","direct migration background","inadequately","24","","",""
"Rarely","2008","direct migration background","general elemantary","137","0.290930118223224","0.247799850635385","0.334060385811064"
"Rarely","2008","direct migration background","middle vocational","226","0.269394952271469","0.236807969170715","0.301981935372223"
"Rarely","2008","direct migration background","vocational + Abi","70","0.407338192489123","0.338198369612469","0.476478015365777"
"Rarely","2008","direct migration background","higher vocational","36","0.256311048715777","0.17616631434469","0.336455783086865"
"Rarely","2008","direct migration background","higher education","98","0.293383311597263","0.242942092946618","0.343824530247908"
"Rarely","2008","indirect migration background","in school","16","","",""
"Rarely","2008","indirect migration background","inadequately","1","","",""
"Rarely","2008","indirect migration background","general elemantary","49","0.197752968115556","0.136228096261157","0.259277839969955"
"Rarely","2008","indirect migration background","middle vocational","94","0.285835997806984","0.236333109304923","0.335338886309045"
"Rarely","2008","indirect migration background","vocational + Abi","8","","",""
"Rarely","2008","indirect migration background","higher vocational","9","","",""
"Rarely","2008","indirect migration background","higher education","33","0.452590133672088","0.347392077067213","0.557788190276962"
"Sometimes","2008","no migration background","in school","93","0.368778813138439","0.313344922410631","0.424212703866247"
"Sometimes","2008","no migration background","inadequately","18","","",""
"Sometimes","2008","no migration background","general elemantary","494","0.35397084665784","0.329280572839164","0.378661120476517"
"Sometimes","2008","no migration background","middle vocational","2644","0.306202582192463","0.296527371691298","0.315877792693628"
"Sometimes","2008","no migration background","vocational + Abi","264","0.316621999047571","0.285605536827412","0.34763846126773"
"Sometimes","2008","no migration background","higher vocational","370","0.281020366151225","0.256269695255035","0.305771037047414"
"Sometimes","2008","no migration background","higher education","1080","0.288224806049486","0.273827569616636","0.302622042482335"
"Sometimes","2008","direct migration background","in school","","","",""
"Sometimes","2008","direct migration background","inadequately","35","0.394901706356025","0.299568352170134","0.490235060541916"
"Sometimes","2008","direct migration background","general elemantary","132","0.328039098975339","0.283455194603939","0.37262300334674"
"Sometimes","2008","direct migration background","middle vocational","228","0.374753025625468","0.339197552048505","0.410308499202431"
"Sometimes","2008","direct migration background","vocational + Abi","64","0.306681604891575","0.241794641366948","0.371568568416202"
"Sometimes","2008","direct migration background","higher vocational","34","0.285040541749544","0.202172001126914","0.367909082372174"
"Sometimes","2008","direct migration background","higher education","102","0.359114753234275","0.305967272522996","0.412262233945555"
"Sometimes","2008","indirect migration background","in school","17","","",""
"Sometimes","2008","indirect migration background","inadequately","6","","",""
"Sometimes","2008","indirect migration background","general elemantary","54","0.361255894568732","0.287055523568798","0.435456265568666"
"Sometimes","2008","indirect migration background","middle vocational","95","0.328163911185179","0.276718081465052","0.379609740905306"
"Sometimes","2008","indirect migration background","vocational + Abi","16","","",""
"Sometimes","2008","indirect migration background","higher vocational","13","","",""
"Sometimes","2008","indirect migration background","higher education","31","0.243088612204882","0.152431121908262","0.333746102501502"
"Often","2008","no migration background","in school","29","","",""
"Often","2008","no migration background","inadequately","13","","",""
"Often","2008","no migration background","general elemantary","193","0.134969623811132","0.117327543349177","0.152611704273086"
"Often","2008","no migration background","middle vocational","902","0.118586958861833","0.111800427497565","0.1253734902261"
"Often","2008","no migration background","vocational + Abi","94","0.110629023617725","0.0897135725163011","0.131544474719148"
"Often","2008","no migration background","higher vocational","120","0.101836347349707","0.0851834836155773","0.118489211083838"
"Often","2008","no migration background","higher education","263","0.0823180454438663","0.0735815821687784","0.0910545087189541"
"Often","2008","direct migration background","in school","2","","",""
"Often","2008","direct migration background","inadequately","20","","",""
"Often","2008","direct migration background","general elemantary","73","0.182244922945457","0.145585752324347","0.218904093566566"
"Often","2008","direct migration background","middle vocational","81","0.116471228290546","0.0929083809093208","0.140034075671771"
"Often","2008","direct migration background","vocational + Abi","14","","",""
"Often","2008","direct migration background","higher vocational","12","","",""
"Often","2008","direct migration background","higher education","40","0.12285564328816","0.0864885145289567","0.159222772047364"
"Often","2008","indirect migration background","in school","4","","",""
"Often","2008","indirect migration background","inadequately","","","",""
"Often","2008","indirect migration background","general elemantary","17","","",""
"Often","2008","indirect migration background","middle vocational","41","0.124229473035356","0.088090102317161","0.160368843753552"
"Often","2008","indirect migration background","vocational + Abi","9","","",""
"Often","2008","indirect migration background","higher vocational","2","","",""
"Often","2008","indirect migration background","higher education","4","","",""
"Very often","2008","no migration background","in school","8","","",""
"Very often","2008","no migration background","inadequately","11","","",""
"Very often","2008","no migration background","general elemantary","69","0.0558828254851187","0.0440232750116392","0.0677423759585982"
"Very often","2008","no migration background","middle vocational","267","0.032328515713583","0.028615758820587","0.036041272606579"
"Very often","2008","no migration background","vocational + Abi","24","","",""
"Very often","2008","no migration background","higher vocational","20","","",""
"Very often","2008","no migration background","higher education","67","0.0226840100015237","0.0179511958380489","0.0274168241649986"
"Very often","2008","direct migration background","in school","","","",""
"Very often","2008","direct migration background","inadequately","6","","",""
"Very often","2008","direct migration background","general elemantary","20","","",""
"Very often","2008","direct migration background","middle vocational","35","0.0423888150190217","0.0275899524452964","0.0571876775927471"
"Very often","2008","direct migration background","vocational + Abi","8","","",""
"Very often","2008","direct migration background","higher vocational","6","","",""
"Very often","2008","direct migration background","higher education","7","","",""
"Very often","2008","indirect migration background","in school","2","","",""
"Very often","2008","indirect migration background","inadequately","","","",""
"Very often","2008","indirect migration background","general elemantary","8","","",""
"Very often","2008","indirect migration background","middle vocational","13","","",""
"Very often","2008","indirect migration background","vocational + Abi","2","","",""
"Very often","2008","indirect migration background","higher vocational","1","","",""
"Very often","2008","indirect migration background","higher education","","","",""
"Very rare","2009","no migration background","in school","53","0.199381200183488","0.150052142938078","0.248710257428899"
"Very rare","2009","no migration background","inadequately","12","","",""
