"plh0187","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","lower secondary degree","(0) in school","","","",""
"Very rare","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Very rare","2007","lower secondary degree","(1b) general elementary school","257","0.183148834090007","0.162952797899637","0.203344870280377"
"Very rare","2007","lower secondary degree","(1c) basic vocational qualification","1262","0.220451758735987","0.20928586756151","0.231617649910464"
"Very rare","2007","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Very rare","2007","lower secondary degree","(2a) intermediate vocational","3","","",""
"Very rare","2007","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Very rare","2007","lower secondary degree","(2c_voc) vocational maturity certificate","6","","",""
"Very rare","2007","lower secondary degree","(3a) lower tertiary education","36","0.292997018412175","0.218137652879872","0.367856383944479"
"Very rare","2007","lower secondary degree","(3b) higher tertiary education","9","","",""
"Very rare","2007","secondary school degree","(0) in school","","","",""
"Very rare","2007","secondary school degree","(1a) inadequately completed","","","",""
"Very rare","2007","secondary school degree","(1b) general elementary school","","","",""
"Very rare","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Very rare","2007","secondary school degree","(2b) intermediate general qualification","108","0.202258318789214","0.167766700762783","0.236749936815645"
"Very rare","2007","secondary school degree","(2a) intermediate vocational","992","0.194702776624813","0.183570240073799","0.205835313175827"
"Very rare","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very rare","2007","secondary school degree","(2c_voc) vocational maturity certificate","5","","",""
"Very rare","2007","secondary school degree","(3a) lower tertiary education","110","0.224804242882384","0.18871527374109","0.260893212023679"
"Very rare","2007","secondary school degree","(3b) higher tertiary education","27","","",""
"Very rare","2007","college entrance qualification","(0) in school","","","",""
"Very rare","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Very rare","2007","college entrance qualification","(1b) general elementary school","","","",""
"Very rare","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very rare","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very rare","2007","college entrance qualification","(2a) intermediate vocational","","","",""
