"pgfamstd","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Divorced","1984","16-34 y.","Part Time","20","","","","4"
"Divorced","1984","16-34 y.","Not Working","19","","","","4"
"Divorced","1984","35-65 y.","Part Time","29","","","","4"
"Divorced","1984","35-65 y.","Not Working","56","0.0386372247776205","0.0294917724385192","0.0477826771167218","4"
"Divorced","1984","66 and older","Full Time","","","","","4"
"Divorced","1984","66 and older","Not Working","25","","","","4"
"Divorced","1984","16-34 y.","Full Time","47","0.0272316386053675","0.0200003069720261","0.0344629702387089","4"
"Divorced","1984","66 and older","Part Time","2","","","","4"
"Divorced","1984","35-65 y.","Full Time","153","0.0668014900752123","0.0579666130934917","0.0756363670569329","4"
"Married","1984","16-34 y.","Full Time","936","0.422897771938837","0.40094846826605","0.444847075611624","1"
"Married","1984","16-34 y.","Part Time","351","0.417921740604798","0.38341917152892","0.452424309680675","1"
"Married","1984","16-34 y.","Not Working","530","0.349290646296802","0.323354959826289","0.375226332767314","1"
"Married","1984","35-65 y.","Full Time","2573","0.80445542430946","0.790421010029721","0.8184898385892","1"
"Married","1984","35-65 y.","Part Time","730","0.833310582262139","0.808211152827028","0.85841001169725","1"
"Married","1984","35-65 y.","Not Working","1465","0.816761892668311","0.798404364229393","0.835119421107229","1"
"Married","1984","66 and older","Full Time","12","","","","1"
"Married","1984","66 and older","Part Time","26","","","","1"
"Married","1984","66 and older","Not Working","486","0.431120032296977","0.400129930032057","0.462110134561898","1"
"Married, but separated","1984","66 and older","Full Time","","","","","2"
"Married, but separated","1984","16-34 y.","Not Working","16","","","","2"
"Married, but separated","1984","16-34 y.","Part Time","14","","","","2"
"Married, but separated","1984","16-34 y.","Full Time","36","0.0159829944810986","0.0104110465452908","0.0215549424169064","2"
"Married, but separated","1984","35-65 y.","Not Working","14","","","","2"
"Married, but separated","1984","35-65 y.","Part Time","20","","","","2"
"Married, but separated","1984","66 and older","Not Working","5","","","","2"
"Married, but separated","1984","35-65 y.","Full Time","100","0.0237915630579105","0.0183989013205362","0.0291842247952848","2"
"Married, but separated","1984","66 and older","Part Time","1","","","","2"
"Single","1984","66 and older","Part Time","4","","","","3"
"Single","1984","16-34 y.","Not Working","731","0.61863012601719","0.592206070742311","0.645054181292069","3"
"Single","1984","66 and older","Full Time","2","","","","3"
"Single","1984","35-65 y.","Not Working","38","0.0304767255222915","0.022319887295443","0.03863356374914","3"
"Single","1984","66 and older","Not Working","58","0.0660052427294715","0.0504679616387358","0.0815425238202073","3"
"Single","1984","16-34 y.","Full Time","925","0.533750350961917","0.511585999978583","0.555914701945252","3"
"Single","1984","16-34 y.","Part Time","394","0.530761071010304","0.495850270210977","0.565671871809632","3"
"Single","1984","35-65 y.","Full Time","163","0.0712262837531151","0.0621251496329542","0.080327417873276","3"
"Single","1984","35-65 y.","Part Time","31","0.0415420722020965","0.0281039993581251","0.054980145046068","3"
"Widowed","1984","35-65 y.","Part Time","37","0.0634868969995157","0.0470656790471225","0.079908114951909","5"
"Widowed","1984","16-34 y.","Full Time","2","","","","5"
"Widowed","1984","35-65 y.","Full Time","79","0.0337252388043016","0.027337483839669","0.0401129937689341","5"
"Widowed","1984","16-34 y.","Not Working","2","","","","5"
"Widowed","1984","16-34 y.","Part Time","6","","","","5"
"Widowed","1984","35-65 y.","Not Working","133","0.104198283853361","0.0897007274936641","0.118695840213059","5"
"Widowed","1984","66 and older","Full Time","6","","","","5"
"Widowed","1984","66 and older","Part Time","5","","","","5"
"Widowed","1984","66 and older","Not Working","407","0.47298104569868","0.441738344639455","0.504223746757905","5"
"Divorced","1985","16-34 y.","Part Time","20","","","","4"
"Divorced","1985","16-34 y.","Full Time","48","0.0303141418562041","0.0223892851621311","0.0382389985502771","4"
"Divorced","1985","16-34 y.","Not Working","11","","","","4"
"Divorced","1985","35-65 y.","Part Time","49","0.0719333692550504","0.0548233374043744","0.0890434011057265","4"
"Divorced","1985","35-65 y.","Not Working","47","0.0364333238543013","0.0273541418023879","0.0455125059062147","4"
"Divorced","1985","66 and older","Full Time","1","","","","4"
"Divorced","1985","66 and older","Not Working","23","","","","4"
"Divorced","1985","66 and older","Part Time","2","","","","4"
"Divorced","1985","35-65 y.","Full Time","140","0.0711042750539628","0.0615867752808661","0.0806217748270594","4"
"Married","1985","16-34 y.","Full Time","783","0.38404391006637","0.3615627578897","0.406525062243041","1"
"Married","1985","16-34 y.","Part Time","318","0.338825551307391","0.306547732817285","0.371103369797498","1"
"Married","1985","16-34 y.","Not Working","481","0.31237777173755","0.287047338269398","0.337708205205702","1"
"Married","1985","35-65 y.","Full Time","2359","0.796514468656117","0.781605241267448","0.811423696044785","1"
"Married","1985","35-65 y.","Part Time","735","0.79165253713612","0.76475841021945","0.81854666405279","1"
"Married","1985","35-65 y.","Not Working","1386","0.797596404198102","0.77812679891737","0.817066009478833","1"
"Married","1985","66 and older","Full Time","11","","","","1"
"Married","1985","66 and older","Part Time","16","","","","1"
"Married","1985","66 and older","Not Working","453","0.409315096074177","0.378047599897811","0.440582592250543","1"
"Married, but separated","1985","66 and older","Full Time","","","","","2"
"Married, but separated","1985","16-34 y.","Not Working","18","","","","2"
"Married, but separated","1985","35-65 y.","Not Working","18","","","","2"
"Married, but separated","1985","16-34 y.","Full Time","38","0.0184997702619003","0.0122712968093468","0.0247282437144538","2"
"Married, but separated","1985","16-34 y.","Part Time","11","","","","2"
"Married, but separated","1985","35-65 y.","Part Time","24","","","","2"
"Married, but separated","1985","35-65 y.","Full Time","96","0.0275123585195247","0.0214548017457773","0.033569915293272","2"
"Married, but separated","1985","66 and older","Not Working","5","","","","2"
"Married, but separated","1985","66 and older","Part Time","","","","","2"
"Single","1985","16-34 y.","Part Time","474","0.613667735842126","0.580462604513069","0.646872867171184","3"
"Single","1985","16-34 y.","Not Working","774","0.662460538929617","0.636615934471927","0.688305143387307","3"
"Single","1985","66 and older","Full Time","1","","","","3"
"Single","1985","66 and older","Part Time","4","","","","3"
"Single","1985","35-65 y.","Not Working","42","0.0346139538566062","0.0257560175095732","0.0434718902036391","3"
"Single","1985","16-34 y.","Full Time","927","0.566990395614802","0.54408752797806","0.589893263251544","3"
"Single","1985","66 and older","Not Working","56","0.0659663361002695","0.0501819122408571","0.0817507599596819","3"
"Single","1985","35-65 y.","Full Time","147","0.0766714606975348","0.066818051132903","0.0865248702621666","3"
"Single","1985","35-65 y.","Part Time","36","0.056716710464097","0.0413997487989033","0.0720336721292908","3"
"Widowed","1985","35-65 y.","Part Time","32","0.0511094008037708","0.0365261446350325","0.065692656972509","5"
"Widowed","1985","16-34 y.","Full Time","2","","","","5"
"Widowed","1985","16-34 y.","Not Working","2","","","","5"
"Widowed","1985","35-65 y.","Full Time","59","0.0281974370728611","0.0220670856002726","0.0343277885454495","5"
"Widowed","1985","16-34 y.","Part Time","3","","","","5"
"Widowed","1985","35-65 y.","Not Working","143","0.120028696877339","0.104280412749031","0.135776981005648","5"
"Widowed","1985","66 and older","Full Time","2","","","","5"
"Widowed","1985","66 and older","Part Time","3","","","","5"
"Widowed","1985","66 and older","Not Working","413","0.494858169638938","0.463065036598943","0.526651302678933","5"
"Divorced","1986","16-34 y.","Part Time","23","","","","4"
"Divorced","1986","16-34 y.","Full Time","42","0.0261356615307576","0.0190235567879724","0.0332477662735427","4"
"Divorced","1986","16-34 y.","Not Working","16","","","","4"
"Divorced","1986","35-65 y.","Part Time","47","0.0655113924833701","0.0494001359377721","0.0816226490289681","4"
"Divorced","1986","35-65 y.","Not Working","48","0.0400595839343619","0.0306375039704495","0.0494816638982743","4"
"Divorced","1986","66 and older","Full Time","","","","","4"
"Divorced","1986","66 and older","Part Time","1","","","","4"
"Divorced","1986","66 and older","Not Working","22","","","","4"
"Divorced","1986","35-65 y.","Full Time","154","0.0741082116748756","0.0644912265595841","0.0837251967901671","4"
"Married","1986","16-34 y.","Full Time","855","0.391847236696731","0.370085332179644","0.413609141213818","1"
"Married","1986","16-34 y.","Part Time","318","0.335933039863975","0.304584151522077","0.367281928205872","1"
"Married","1986","16-34 y.","Not Working","438","0.31885756826575","0.292717447382018","0.344997689149483","1"
"Married","1986","35-65 y.","Full Time","2361","0.782815961980787","0.76767792893138","0.797953995030194","1"
"Married","1986","35-65 y.","Part Time","779","0.828315154191561","0.803759710995271","0.852870597387851","1"
"Married","1986","35-65 y.","Not Working","1414","0.794810228541093","0.775406686869654","0.814213770212533","1"
"Married","1986","66 and older","Full Time","9","","","","1"
"Married","1986","66 and older","Part Time","23","","","","1"
"Married","1986","66 and older","Not Working","492","0.419143405250543","0.388438480605466","0.44984832989562","1"
"Married, but separated","1986","16-34 y.","Part Time","15","","","","2"
"Married, but separated","1986","16-34 y.","Not Working","21","","","","2"
"Married, but separated","1986","66 and older","Full Time","","","","","2"
"Married, but separated","1986","16-34 y.","Full Time","41","0.0157859591498141","0.0102293169924314","0.0213426013071968","2"
"Married, but separated","1986","35-65 y.","Not Working","27","","","","2"
"Married, but separated","1986","35-65 y.","Part Time","26","","","","2"
"Married, but separated","1986","35-65 y.","Full Time","113","0.0324028017119602","0.0259020400510684","0.0389035633728521","2"
"Married, but separated","1986","66 and older","Not Working","16","","","","2"
"Married, but separated","1986","66 and older","Part Time","1","","","","2"
"Single","1986","16-34 y.","Full Time","993","0.566077379845217","0.543983285221214","0.588171474469221","3"
"Single","1986","16-34 y.","Part Time","514","0.617868345712435","0.585617260785117","0.650119430639753","3"
"Single","1986","16-34 y.","Not Working","745","0.645561721011648","0.618731178512091","0.672392263511206","3"
"Single","1986","35-65 y.","Not Working","35","0.0323567788303467","0.0238549628706527","0.0408585947900407","3"
"Single","1986","66 and older","Full Time","4","","","","3"
"Single","1986","66 and older","Part Time","2","","","","3"
"Single","1986","66 and older","Not Working","59","0.0690512139763687","0.0532736187873945","0.084828809165343","3"
"Single","1986","35-65 y.","Full Time","166","0.0842518913630859","0.0740541614442111","0.0944496212819607","3"
"Single","1986","35-65 y.","Part Time","24","","","","3"
"Widowed","1986","16-34 y.","Full Time","2","","","","5"
"Widowed","1986","16-34 y.","Not Working","1","","","","5"
"Widowed","1986","35-65 y.","Full Time","56","0.0264211332692913","0.0205328736403643","0.0323093928982184","5"
"Widowed","1986","35-65 y.","Part Time","30","0.044620709969031","0.0311763497039333","0.0580650702341286","5"
"Widowed","1986","16-34 y.","Part Time","2","","","","5"
"Widowed","1986","35-65 y.","Not Working","140","0.115416091972672","0.100063767885188","0.130768416060156","5"
"Widowed","1986","66 and older","Full Time","1","","","","5"
"Widowed","1986","66 and older","Part Time","1","","","","5"
"Widowed","1986","66 and older","Not Working","403","0.472424312706251","0.441357209397946","0.503491416014555","5"
"Divorced","1987","16-34 y.","Not Working","17","","","","4"
"Divorced","1987","35-65 y.","Not Working","53","0.0479597784067795","0.0374928643709547","0.0584266924426043","4"
"Divorced","1987","16-34 y.","Full Time","42","0.0242470010487808","0.0174719205625175","0.0310220815350441","4"
"Divorced","1987","16-34 y.","Part Time","19","","","","4"
"Divorced","1987","35-65 y.","Part Time","49","0.0630656234489132","0.0468571485292872","0.0792740983685392","4"
"Divorced","1987","66 and older","Full Time","","","","","4"
"Divorced","1987","66 and older","Not Working","26","","","","4"
"Divorced","1987","66 and older","Part Time","2","","","","4"
