"plh0224","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2005","Not Working","(3a) lower tertiary education","1","","",""
"2 on scale 1-7 ","2005","Not Working","(3b) higher tertiary education","1","","",""
"3 on scale 1-7 ","2005","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2005","Full Time","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Full Time","(1b) general elementary school","13","","",""
"3 on scale 1-7 ","2005","Full Time","(1c) basic vocational qualification","59","0.0358052081963254","0.0272642490624937","0.0443461673301571"
"3 on scale 1-7 ","2005","Full Time","(2b) intermediate general qualification","4","","",""
"3 on scale 1-7 ","2005","Full Time","(2a) intermediate vocational","60","0.0307074054775085","0.0237306164280389","0.037684194526978"
"3 on scale 1-7 ","2005","Full Time","(2c_gen) general maturity certificate","3","","",""
"3 on scale 1-7 ","2005","Full Time","(2c_voc) vocational maturity certificate","14","","",""
"3 on scale 1-7 ","2005","Full Time","(3a) lower tertiary education","16","","",""
"3 on scale 1-7 ","2005","Full Time","(3b) higher tertiary education","27","","",""
"3 on scale 1-7 ","2005","Part Time","(0) in school","","","",""
"3 on scale 1-7 ","2005","Part Time","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2005","Part Time","(1b) general elementary school","8","","",""
"3 on scale 1-7 ","2005","Part Time","(1c) basic vocational qualification","20","","",""
"3 on scale 1-7 ","2005","Part Time","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","Part Time","(2a) intermediate vocational","15","","",""
"3 on scale 1-7 ","2005","Part Time","(2c_gen) general maturity certificate","7","","",""
"3 on scale 1-7 ","2005","Part Time","(2c_voc) vocational maturity certificate","8","","",""
"3 on scale 1-7 ","2005","Part Time","(3a) lower tertiary education","7","","",""
"3 on scale 1-7 ","2005","Part Time","(3b) higher tertiary education","5","","",""
"3 on scale 1-7 ","2005","Not Working","(0) in school","13","","",""
"3 on scale 1-7 ","2005","Not Working","(1a) inadequately completed","6","","",""
"3 on scale 1-7 ","2005","Not Working","(1b) general elementary school","34","0.0259355492966638","0.0167968034596144","0.0350742951337131"
"3 on scale 1-7 ","2005","Not Working","(1c) basic vocational qualification","61","0.0219070494591183","0.0164938475015935","0.027320251416643"
"3 on scale 1-7 ","2005","Not Working","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2005","Not Working","(2a) intermediate vocational","22","","",""
"3 on scale 1-7 ","2005","Not Working","(2c_gen) general maturity certificate","6","","",""
"3 on scale 1-7 ","2005","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"3 on scale 1-7 ","2005","Not Working","(3a) lower tertiary education","9","","",""
"3 on scale 1-7 ","2005","Not Working","(3b) higher tertiary education","7","","",""
"4 on scale 1-7","2005","Full Time","(0) in school","1","","",""
"4 on scale 1-7","2005","Full Time","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2005","Full Time","(1b) general elementary school","32","0.0703779811604803","0.0436192118178447","0.0971367505031158"
"4 on scale 1-7","2005","Full Time","(1c) basic vocational qualification","226","0.130217689642159","0.11474764988558","0.145687729398738"
"4 on scale 1-7","2005","Full Time","(2b) intermediate general qualification","23","","",""
"4 on scale 1-7","2005","Full Time","(2a) intermediate vocational","237","0.0853460296817617","0.0740473770761768","0.0966446822873467"
"4 on scale 1-7","2005","Full Time","(2c_gen) general maturity certificate","18","","",""
"4 on scale 1-7","2005","Full Time","(2c_voc) vocational maturity certificate","72","0.0842472247798332","0.0640566906050904","0.104437758954576"
"4 on scale 1-7","2005","Full Time","(3a) lower tertiary education","85","0.104302741666602","0.0836941544224895","0.124911328910715"
"4 on scale 1-7","2005","Full Time","(3b) higher tertiary education","144","0.0998133858895485","0.0840836418177354","0.115543129961361"
"4 on scale 1-7","2005","Part Time","(0) in school","11","","",""
"4 on scale 1-7","2005","Part Time","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","Part Time","(1b) general elementary school","47","0.113773510416189","0.0803635242150647","0.147183496617313"
"4 on scale 1-7","2005","Part Time","(1c) basic vocational qualification","99","0.0932835281699265","0.0759944613226478","0.110572595017205"
"4 on scale 1-7","2005","Part Time","(2b) intermediate general qualification","14","","",""
"4 on scale 1-7","2005","Part Time","(2a) intermediate vocational","87","0.0668503891312158","0.0533459044096802","0.0803548738527513"
"4 on scale 1-7","2005","Part Time","(2c_gen) general maturity certificate","26","","",""
"4 on scale 1-7","2005","Part Time","(2c_voc) vocational maturity certificate","40","0.121968131557294","0.0903688063899313","0.153567456724657"
"4 on scale 1-7","2005","Part Time","(3a) lower tertiary education","23","","",""
"4 on scale 1-7","2005","Part Time","(3b) higher tertiary education","39","0.0560300750337303","0.0374571577497493","0.0746029923177113"
"4 on scale 1-7","2005","Not Working","(0) in school","65","0.120927303367418","0.0936540781591727","0.148200528575663"
"4 on scale 1-7","2005","Not Working","(1a) inadequately completed","20","","",""
"4 on scale 1-7","2005","Not Working","(1b) general elementary school","116","0.0932652473289622","0.0765449082355565","0.109985586422368"
"4 on scale 1-7","2005","Not Working","(1c) basic vocational qualification","261","0.082832137097987","0.0726392768655046","0.0930249973304693"
"4 on scale 1-7","2005","Not Working","(2b) intermediate general qualification","19","","",""
"4 on scale 1-7","2005","Not Working","(2a) intermediate vocational","88","0.0957689517400279","0.0786715925973649","0.112866310882691"
"4 on scale 1-7","2005","Not Working","(2c_gen) general maturity certificate","35","0.159723916857891","0.119458656829328","0.199989176886455"
"4 on scale 1-7","2005","Not Working","(2c_voc) vocational maturity certificate","31","0.0811958317819562","0.0536611198634778","0.108730543700435"
"4 on scale 1-7","2005","Not Working","(3a) lower tertiary education","48","0.093687588296701","0.0671739642240518","0.12020121236935"
"4 on scale 1-7","2005","Not Working","(3b) higher tertiary education","57","0.118932575894914","0.0915025520768126","0.146362599713015"
"5 on scale 1-7","2005","Full Time","(0) in school","2","","",""
"5 on scale 1-7","2005","Full Time","(1a) inadequately completed","14","","",""
"5 on scale 1-7","2005","Full Time","(1b) general elementary school","65","0.172745356404163","0.133198011589113","0.212292701219213"
"5 on scale 1-7","2005","Full Time","(1c) basic vocational qualification","393","0.200214829606829","0.181820416062071","0.218609243151587"
"5 on scale 1-7","2005","Full Time","(2b) intermediate general qualification","39","0.187883874841133","0.135425828748937","0.240341920933329"
"5 on scale 1-7","2005","Full Time","(2a) intermediate vocational","508","0.231328702650443","0.214276060596976","0.248381344703909"
"5 on scale 1-7","2005","Full Time","(2c_gen) general maturity certificate","35","0.244814763623683","0.178190311993069","0.311439215254298"
"5 on scale 1-7","2005","Full Time","(2c_voc) vocational maturity certificate","173","0.24673408693801","0.215396206491537","0.278071967384482"
"5 on scale 1-7","2005","Full Time","(3a) lower tertiary education","188","0.233686718889246","0.205154212170979","0.262219225607513"
"5 on scale 1-7","2005","Full Time","(3b) higher tertiary education","335","0.225241516571588","0.203320111922992","0.247162921220183"
"5 on scale 1-7","2005","Part Time","(0) in school","26","","",""
"5 on scale 1-7","2005","Part Time","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","Part Time","(1b) general elementary school","59","0.218221375043102","0.174762958965274","0.261679791120931"
"5 on scale 1-7","2005","Part Time","(1c) basic vocational qualification","193","0.175730267633904","0.153105127358219","0.198355407909589"
"5 on scale 1-7","2005","Part Time","(2b) intermediate general qualification","29","","",""
"5 on scale 1-7","2005","Part Time","(2a) intermediate vocational","208","0.151091888251357","0.131727609553203","0.170456166949511"
"5 on scale 1-7","2005","Part Time","(2c_gen) general maturity certificate","73","0.223217393207839","0.177522621514195","0.268912164901482"
"5 on scale 1-7","2005","Part Time","(2c_voc) vocational maturity certificate","72","0.139345331820783","0.105905802229502","0.172784861412064"
"5 on scale 1-7","2005","Part Time","(3a) lower tertiary education","68","0.232310075258386","0.187683268433885","0.276936882082887"
"5 on scale 1-7","2005","Part Time","(3b) higher tertiary education","130","0.206224393887194","0.173549864909944","0.238898922864444"
"5 on scale 1-7","2005","Not Working","(0) in school","112","0.192650888552257","0.159661207798916","0.225640569305597"
"5 on scale 1-7","2005","Not Working","(1a) inadequately completed","19","","",""
"5 on scale 1-7","2005","Not Working","(1b) general elementary school","225","0.188794790236578","0.166293604970627","0.211295975502529"
"5 on scale 1-7","2005","Not Working","(1c) basic vocational qualification","546","0.192290526878816","0.177716527242058","0.206864526515574"
"5 on scale 1-7","2005","Not Working","(2b) intermediate general qualification","42","0.140568338040783","0.0935585954254951","0.187578080656071"
"5 on scale 1-7","2005","Not Working","(2a) intermediate vocational","202","0.157510894344432","0.136346082812304","0.17867570587656"
"5 on scale 1-7","2005","Not Working","(2c_gen) general maturity certificate","75","0.25474199370265","0.20685273351735","0.30263125388795"
"5 on scale 1-7","2005","Not Working","(2c_voc) vocational maturity certificate","78","0.23186853457089","0.189324284023855","0.274412785117925"
"5 on scale 1-7","2005","Not Working","(3a) lower tertiary education","95","0.188354649088041","0.152778378017442","0.22393092015864"
"5 on scale 1-7","2005","Not Working","(3b) higher tertiary education","118","0.237720761828296","0.201649461174282","0.27379206248231"
"6 on scale 1-7","2005","Full Time","(0) in school","","","",""
"6 on scale 1-7","2005","Full Time","(1a) inadequately completed","22","","",""
"6 on scale 1-7","2005","Full Time","(1b) general elementary school","115","0.34660396967995","0.296818851224419","0.396389088135482"
"6 on scale 1-7","2005","Full Time","(1c) basic vocational qualification","614","0.337905942849379","0.316163471252969","0.35964841444579"
"6 on scale 1-7","2005","Full Time","(2b) intermediate general qualification","83","0.347524739685673","0.28357582513241","0.411473654238937"
"6 on scale 1-7","2005","Full Time","(2a) intermediate vocational","901","0.381496284815118","0.361852602794281","0.401139966835955"
"6 on scale 1-7","2005","Full Time","(2c_gen) general maturity certificate","63","0.367081068279099","0.292394391392873","0.441767745165325"
"6 on scale 1-7","2005","Full Time","(2c_voc) vocational maturity certificate","293","0.420337275474538","0.384456028720067","0.45621852222901"
"6 on scale 1-7","2005","Full Time","(3a) lower tertiary education","351","0.381417154469496","0.348666590465503","0.414167718473489"
"6 on scale 1-7","2005","Full Time","(3b) higher tertiary education","596","0.449239956697165","0.423137499740653","0.475342413653677"
"6 on scale 1-7","2005","Part Time","(0) in school","39","0.368028003756191","0.273505015888574","0.462550991623808"
"6 on scale 1-7","2005","Part Time","(1a) inadequately completed","11","","",""
"6 on scale 1-7","2005","Part Time","(1b) general elementary school","113","0.297935299496428","0.249814492363157","0.346056106629699"
"6 on scale 1-7","2005","Part Time","(1c) basic vocational qualification","399","0.364677664442931","0.336063243400368","0.393292085485494"
"6 on scale 1-7","2005","Part Time","(2b) intermediate general qualification","62","0.343073907608471","0.268577060557149","0.417570754659793"
"6 on scale 1-7","2005","Part Time","(2a) intermediate vocational","555","0.430665892055343","0.403892447540687","0.457439336569998"
"6 on scale 1-7","2005","Part Time","(2c_gen) general maturity certificate","142","0.468438239715299","0.413679204839123","0.523197274591474"
"6 on scale 1-7","2005","Part Time","(2c_voc) vocational maturity certificate","165","0.40675175044373","0.35931854973946","0.454184951148001"
"6 on scale 1-7","2005","Part Time","(3a) lower tertiary education","142","0.367378993589797","0.316434431421309","0.418323555758284"
"6 on scale 1-7","2005","Part Time","(3b) higher tertiary education","269","0.448919148129355","0.408750966768355","0.489087329490355"
"6 on scale 1-7","2005","Not Working","(0) in school","216","0.389001654030875","0.348220673839737","0.429782634222013"
"6 on scale 1-7","2005","Not Working","(1a) inadequately completed","42","0.279472105747332","0.209279252264537","0.349664959230126"
"6 on scale 1-7","2005","Not Working","(1b) general elementary school","368","0.320927962912928","0.294086466108454","0.347769459717402"
"6 on scale 1-7","2005","Not Working","(1c) basic vocational qualification","983","0.352827040382037","0.335155950582231","0.370498130181843"
"6 on scale 1-7","2005","Not Working","(2b) intermediate general qualification","65","0.304852444471666","0.24259062835202","0.367114260591311"
"6 on scale 1-7","2005","Not Working","(2a) intermediate vocational","433","0.35971059230016","0.3318274489214","0.38759373567892"
"6 on scale 1-7","2005","Not Working","(2c_gen) general maturity certificate","120","0.314232343005662","0.263211401076949","0.365253284934375"
"6 on scale 1-7","2005","Not Working","(2c_voc) vocational maturity certificate","142","0.385673090986672","0.336603591313992","0.434742590659353"
"6 on scale 1-7","2005","Not Working","(3a) lower tertiary education","167","0.373843849950392","0.329821264382794","0.41786643551799"
"6 on scale 1-7","2005","Not Working","(3b) higher tertiary education","196","0.324062273031629","0.284403545054806","0.363721001008452"
"7 Strongly agree","2005","Full Time","(0) in school","","","",""
"7 Strongly agree","2005","Full Time","(1a) inadequately completed","11","","",""
"7 Strongly agree","2005","Full Time","(1b) general elementary school","118","0.328143411985603","0.279022698363122","0.377264125608083"
"7 Strongly agree","2005","Full Time","(1c) basic vocational qualification","510","0.284754584288802","0.264009554857097","0.305499613720507"
"7 Strongly agree","2005","Full Time","(2b) intermediate general qualification","63","0.3597850434707","0.295332100862047","0.424237986079352"
"7 Strongly agree","2005","Full Time","(2a) intermediate vocational","613","0.259894978747521","0.242159120771064","0.277630836723978"
"7 Strongly agree","2005","Full Time","(2c_gen) general maturity certificate","41","0.278693097285629","0.209220865631615","0.348165328939644"
"7 Strongly agree","2005","Full Time","(2c_voc) vocational maturity certificate","169","0.213460033087514","0.18367489831239","0.243245167862638"
"7 Strongly agree","2005","Full Time","(3a) lower tertiary education","197","0.261315779720815","0.2316925800924","0.29093897934923"
"7 Strongly agree","2005","Full Time","(3b) higher tertiary education","285","0.204839331853408","0.18366083623232","0.226017827474497"
"7 Strongly agree","2005","Part Time","(0) in school","23","","",""
"7 Strongly agree","2005","Part Time","(1a) inadequately completed","14","","",""
"7 Strongly agree","2005","Part Time","(1b) general elementary school","118","0.339076775295287","0.289267768447411","0.388885782143163"
"7 Strongly agree","2005","Part Time","(1c) basic vocational qualification","367","0.341065651023219","0.312883548904029","0.369247753142409"
"7 Strongly agree","2005","Part Time","(2b) intermediate general qualification","46","0.27158801222697","0.201792157128196","0.341383867325744"
"7 Strongly agree","2005","Part Time","(2a) intermediate vocational","441","0.334854066968643","0.309336652519543","0.360371481417743"
"7 Strongly agree","2005","Part Time","(2c_gen) general maturity certificate","70","0.197699622087937","0.153995322209001","0.241403921966873"
"7 Strongly agree","2005","Part Time","(2c_voc) vocational maturity certificate","124","0.306120271885215","0.261617442014637","0.350623101755794"
"7 Strongly agree","2005","Part Time","(3a) lower tertiary education","102","0.339328591165164","0.289293827463449","0.389363354866879"
"7 Strongly agree","2005","Part Time","(3b) higher tertiary education","144","0.262180740370475","0.226661323259538","0.297700157481412"
"7 Strongly agree","2005","Not Working","(0) in school","138","0.263841187903156","0.226975785976507","0.300706589829805"
"7 Strongly agree","2005","Not Working","(1a) inadequately completed","67","0.489246310637522","0.411053324170354","0.56743929710469"
"7 Strongly agree","2005","Not Working","(1b) general elementary school","400","0.353001141028982","0.325523158759184","0.380479123298779"
"7 Strongly agree","2005","Not Working","(1c) basic vocational qualification","923","0.337305663378056","0.31982166862352","0.354789658132593"
"7 Strongly agree","2005","Not Working","(2b) intermediate general qualification","80","0.456147368201868","0.388782781806303","0.523511954597433"
"7 Strongly agree","2005","Not Working","(2a) intermediate vocational","383","0.359173324240789","0.331299324733746","0.387047323747832"
"7 Strongly agree","2005","Not Working","(2c_gen) general maturity certificate","77","0.249339651270487","0.201789495607189","0.296889806933786"
"7 Strongly agree","2005","Not Working","(2c_voc) vocational maturity certificate","117","0.277515759458982","0.232375899685151","0.322655619232814"
"7 Strongly agree","2005","Not Working","(3a) lower tertiary education","143","0.312277072201048","0.270110732626256","0.354443411775839"
"7 Strongly agree","2005","Not Working","(3b) higher tertiary education","155","0.307036762482582","0.267950739168718","0.346122785796445"
"1 Strongly disagree","2006","Full Time","(0) in school","","","",""
"1 Strongly disagree","2006","Full Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Full Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Full Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Full Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Full Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Full Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Full Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Part Time","(0) in school","","","",""
"1 Strongly disagree","2006","Part Time","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Part Time","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Part Time","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Part Time","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Part Time","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Part Time","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Part Time","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","Not Working","(0) in school","","","",""
"1 Strongly disagree","2006","Not Working","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","Not Working","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","Not Working","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","Not Working","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","Not Working","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","Not Working","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","Not Working","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Full Time","(0) in school","","","",""
"2 on scale 1-7 ","2006","Full Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Full Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Full Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Full Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Full Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Full Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Full Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Part Time","(0) in school","","","",""
"2 on scale 1-7 ","2006","Part Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Part Time","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Part Time","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Part Time","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Part Time","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Part Time","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Part Time","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Working","(0) in school","","","",""
"2 on scale 1-7 ","2006","Not Working","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","Not Working","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","Not Working","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","Not Working","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","Not Working","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","Not Working","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","Not Working","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2006","Full Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Full Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Full Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Full Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Full Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Full Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Full Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Part Time","(0) in school","","","",""
"3 on scale 1-7 ","2006","Part Time","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Part Time","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Part Time","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Part Time","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Part Time","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Part Time","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Part Time","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Part Time","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Part Time","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Working","(0) in school","","","",""
"3 on scale 1-7 ","2006","Not Working","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","Not Working","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","Not Working","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","Not Working","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","Not Working","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","Not Working","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Working","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","Not Working","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","Not Working","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Full Time","(0) in school","","","",""
"4 on scale 1-7","2006","Full Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Full Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Full Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Full Time","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","Full Time","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","Full Time","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","Full Time","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","Full Time","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","Full Time","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","Part Time","(0) in school","","","",""
"4 on scale 1-7","2006","Part Time","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","Part Time","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","Part Time","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","Part Time","(2b) intermediate general qualification","","","",""
