"plh0224","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","","","",""
"1 Strongly disagree","2005","lower secondary degree","Female","","","",""
"1 Strongly disagree","2005","secondary school degree","Male","","","",""
"1 Strongly disagree","2005","secondary school degree","Female","","","",""
"1 Strongly disagree","2005","college entrance qualification","Male","","","",""
"1 Strongly disagree","2005","college entrance qualification","Female","","","",""
"1 Strongly disagree","2005","Other degree","Male","","","",""
"1 Strongly disagree","2005","Other degree","Female","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2005","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2005","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2005","Other degree","Male","","","",""
"2 on scale 1-7 ","2005","Other degree","Female","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Male","115","0.0360392095253003","0.0298260040802537","0.042252414970347"
"3 on scale 1-7 ","2005","lower secondary degree","Female","58","0.0173594542445874","0.0131112993804439","0.0216076091087308"
"3 on scale 1-7 ","2005","secondary school degree","Male","78","0.0330836621167139","0.0261728444382694","0.0399944797951584"
"3 on scale 1-7 ","2005","secondary school degree","Female","37","0.0106484362403435","0.00722296967009474","0.0140739028105923"
"3 on scale 1-7 ","2005","college entrance qualification","Male","63","0.0209781007254108","0.0155923912117036","0.026363810239118"
"3 on scale 1-7 ","2005","college entrance qualification","Female","39","0.0131314687752309","0.00864844140161082","0.0176144961488509"
"3 on scale 1-7 ","2005","Other degree","Male","","","",""
"3 on scale 1-7 ","2005","Other degree","Female","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2005","lower secondary degree","Male","473","0.132916157662303","0.121599508892496","0.14423280643211"
"4 on scale 1-7","2005","lower secondary degree","Female","254","0.0625281819249788","0.0546531562625753","0.0704032075873823"
"4 on scale 1-7","2005","secondary school degree","Male","305","0.104494687561852","0.0926749077269333","0.116314467396771"
"4 on scale 1-7","2005","secondary school degree","Female","217","0.0688683647956783","0.0604171931878326","0.077319536403524"
"4 on scale 1-7","2005","college entrance qualification","Male","323","0.113223799929082","0.101315780996139","0.125131818862025"
"4 on scale 1-7","2005","college entrance qualification","Female","186","0.0790230211502575","0.0683990645076439","0.0896469777928711"
"4 on scale 1-7","2005","Other degree","Male","79","0.167465153465481","0.135736202688893","0.199194104242069"
"4 on scale 1-7","2005","Other degree","Female","","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Male","59","0.155297864537447","0.120576683588302","0.190019045486591"
"4 on scale 1-7","2005","no degree/no degree yet","Female","47","0.084131471143471","0.0593760490760043","0.108886893210938"
"5 on scale 1-7","2005","lower secondary degree","Male","785","0.216772207375242","0.203036714555842","0.230507700194642"
"5 on scale 1-7","2005","lower secondary degree","Female","613","0.17077281835323","0.158532827189","0.183012809517459"
"5 on scale 1-7","2005","secondary school degree","Male","616","0.242167700645601","0.22561484747767","0.258720553813533"
"5 on scale 1-7","2005","secondary school degree","Female","551","0.153772639862488","0.141733802143941","0.165811477581036"
"5 on scale 1-7","2005","college entrance qualification","Male","685","0.251410454860073","0.235107092376694","0.267713817343452"
"5 on scale 1-7","2005","college entrance qualification","Female","470","0.183049517158587","0.167820662269241","0.198278372047934"
"5 on scale 1-7","2005","Other degree","Male","109","0.199780591187636","0.165804496195909","0.233756686179363"
"5 on scale 1-7","2005","Other degree","Female","116","0.214342973165617","0.181089172984498","0.247596773346735"
"5 on scale 1-7","2005","no degree/no degree yet","Male","91","0.189569658687384","0.151994380010886","0.227144937363882"
"5 on scale 1-7","2005","no degree/no degree yet","Female","88","0.160539348586849","0.127800345878542","0.193278351295156"
"6 on scale 1-7","2005","lower secondary degree","Male","1160","0.342668803187036","0.326848026250993","0.358489580123078"
"6 on scale 1-7","2005","lower secondary degree","Female","1292","0.351744838219063","0.336213036958544","0.367276639479582"
"6 on scale 1-7","2005","secondary school degree","Male","955","0.368367488494249","0.349729412316029","0.387005564672469"
"6 on scale 1-7","2005","secondary school degree","Female","1398","0.390988085578703","0.374702771075115","0.40727340008229"
"6 on scale 1-7","2005","college entrance qualification","Male","1098","0.402361379804633","0.383932832125509","0.420789927483757"
"6 on scale 1-7","2005","college entrance qualification","Female","1074","0.428302803116659","0.40881586627872","0.447789739954598"
"6 on scale 1-7","2005","Other degree","Male","154","0.271935344465149","0.23412504838902","0.309745640541278"
"6 on scale 1-7","2005","Other degree","Female","199","0.344726287141951","0.306212277755188","0.383240296528714"
"6 on scale 1-7","2005","no degree/no degree yet","Male","153","0.34429381706616","0.298744779876352","0.389842854255967"
"6 on scale 1-7","2005","no degree/no degree yet","Female","179","0.383476218994423","0.340113284891301","0.426839153097544"
"7 Strongly agree","2005","lower secondary degree","Male","882","0.256963235689437","0.242397277847522","0.271529193531351"
"7 Strongly agree","2005","lower secondary degree","Female","1371","0.384650729851081","0.368826262819472","0.40047519688269"
"7 Strongly agree","2005","secondary school degree","Male","591","0.240377515531674","0.223866490927894","0.256888540135453"
"7 Strongly agree","2005","secondary school degree","Female","1220","0.369703379952454","0.353593188800227","0.385813571104681"
"7 Strongly agree","2005","college entrance qualification","Male","528","0.205542804226143","0.190356572266036","0.220729036186249"
"7 Strongly agree","2005","college entrance qualification","Female","695","0.287953259477874","0.270121247855287","0.305785271100461"
"7 Strongly agree","2005","Other degree","Male","170","0.328703840503574","0.288787405641432","0.368620275365717"
"7 Strongly agree","2005","Other degree","Female","225","0.364481532500933","0.325480867719581","0.403482197282284"
"7 Strongly agree","2005","no degree/no degree yet","Male","99","0.271108032536485","0.228493009760037","0.313723055312934"
"7 Strongly agree","2005","no degree/no degree yet","Female","154","0.345322510874729","0.302919111458299","0.38772591029116"
"1 Strongly disagree","2006","lower secondary degree","Male","","","",""
"1 Strongly disagree","2006","lower secondary degree","Female","","","",""
"1 Strongly disagree","2006","secondary school degree","Male","","","",""
"1 Strongly disagree","2006","secondary school degree","Female","","","",""
"1 Strongly disagree","2006","college entrance qualification","Male","","","",""
"1 Strongly disagree","2006","college entrance qualification","Female","","","",""
"1 Strongly disagree","2006","Other degree","Male","","","",""
"1 Strongly disagree","2006","Other degree","Female","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Male","","","",""
