"plh0224","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","lower secondary degree","","","",""
"1 Strongly disagree","2005","16-34 y.","secondary school degree","","","",""
"1 Strongly disagree","2005","16-34 y.","college entrance qualification","","","",""
"1 Strongly disagree","2005","16-34 y.","Other degree","","","",""
"1 Strongly disagree","2005","16-34 y.","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","35-65 y.","lower secondary degree","","","",""
"1 Strongly disagree","2005","35-65 y.","secondary school degree","","","",""
"1 Strongly disagree","2005","35-65 y.","college entrance qualification","","","",""
"1 Strongly disagree","2005","35-65 y.","Other degree","","","",""
"1 Strongly disagree","2005","35-65 y.","no degree/no degree yet","","","",""
"1 Strongly disagree","2005","66 and older","lower secondary degree","","","",""
"1 Strongly disagree","2005","66 and older","secondary school degree","","","",""
"1 Strongly disagree","2005","66 and older","college entrance qualification","","","",""
"1 Strongly disagree","2005","66 and older","Other degree","","","",""
"1 Strongly disagree","2005","66 and older","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","16-34 y.","lower secondary degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","secondary school degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","college entrance qualification","","","",""
"2 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"2 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","35-65 y.","lower secondary degree","","","",""
"2 on scale 1-7 ","2005","35-65 y.","secondary school degree","","","",""
"2 on scale 1-7 ","2005","35-65 y.","college entrance qualification","","","",""
"2 on scale 1-7 ","2005","35-65 y.","Other degree","","","",""
"2 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2005","66 and older","lower secondary degree","","","",""
"2 on scale 1-7 ","2005","66 and older","secondary school degree","","","",""
"2 on scale 1-7 ","2005","66 and older","college entrance qualification","","","",""
"2 on scale 1-7 ","2005","66 and older","Other degree","","","",""
"2 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","16-34 y.","lower secondary degree","30","0.0362650939559309","0.0243582599369011","0.0481719279749606"
"3 on scale 1-7 ","2005","16-34 y.","secondary school degree","36","0.02703797730442","0.0191153322921936","0.0349606223166464"
"3 on scale 1-7 ","2005","16-34 y.","college entrance qualification","","","",""
"3 on scale 1-7 ","2005","16-34 y.","Other degree","","","",""
"3 on scale 1-7 ","2005","16-34 y.","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","35-65 y.","lower secondary degree","90","0.0274171020132573","0.0221682118300701","0.0326659921964446"
"3 on scale 1-7 ","2005","35-65 y.","secondary school degree","64","0.0168458702572746","0.0127891534082449","0.0209025871063043"
"3 on scale 1-7 ","2005","35-65 y.","college entrance qualification","66","0.0194441295946693","0.0145453685921853","0.0243428905971532"
"3 on scale 1-7 ","2005","35-65 y.","Other degree","","","",""
"3 on scale 1-7 ","2005","35-65 y.","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2005","66 and older","lower secondary degree","53","0.0212132258506254","0.0154757775128801","0.0269506741883706"
"3 on scale 1-7 ","2005","66 and older","secondary school degree","","","",""
"3 on scale 1-7 ","2005","66 and older","college entrance qualification","","","",""
"3 on scale 1-7 ","2005","66 and older","Other degree","","","",""
"3 on scale 1-7 ","2005","66 and older","no degree/no degree yet","","","",""
"4 on scale 1-7","2005","16-34 y.","lower secondary degree","117","0.117935328066217","0.0973932074278556","0.138477448704578"
"4 on scale 1-7","2005","16-34 y.","secondary school degree","129","0.0718395931517551","0.059226296665401","0.0844528896381092"
"4 on scale 1-7","2005","16-34 y.","college entrance qualification","144","0.09588516086607","0.0813625558619208","0.110407765870219"
"4 on scale 1-7","2005","16-34 y.","Other degree","","","",""
"4 on scale 1-7","2005","16-34 y.","no degree/no degree yet","80","0.115385648615525","0.0915817587606572","0.139189538470393"
"4 on scale 1-7","2005","35-65 y.","lower secondary degree","392","0.101687945226066","0.0919729688686102","0.111402921583522"
"4 on scale 1-7","2005","35-65 y.","secondary school degree","348","0.0909560976313916","0.0818919805899368","0.100020214672846"
"4 on scale 1-7","2005","35-65 y.","college entrance qualification","313","0.097461174851613","0.0869390222944419","0.107983327408784"
"4 on scale 1-7","2005","35-65 y.","Other degree","81","0.116983186853579","0.0945285034903667","0.139437870216791"
"4 on scale 1-7","2005","35-65 y.","no degree/no degree yet","","","",""
"4 on scale 1-7","2005","66 and older","lower secondary degree","218","0.081215943388077","0.0703392031715855","0.0920926836045684"
"4 on scale 1-7","2005","66 and older","secondary school degree","45","0.0847725097054834","0.0614086915063352","0.108136327904632"
"4 on scale 1-7","2005","66 and older","college entrance qualification","52","0.0992898206164611","0.0746529936143349","0.123926647618587"
"4 on scale 1-7","2005","66 and older","Other degree","","","",""
"4 on scale 1-7","2005","66 and older","no degree/no degree yet","","","",""
"5 on scale 1-7","2005","16-34 y.","lower secondary degree","188","0.19726439048956","0.171919891332043","0.222608889647078"
"5 on scale 1-7","2005","16-34 y.","secondary school degree","311","0.203154628078107","0.183501325498771","0.222807930657443"
"5 on scale 1-7","2005","16-34 y.","college entrance qualification","372","0.253957459428408","0.232488089010395","0.275426829846422"
"5 on scale 1-7","2005","16-34 y.","Other degree","32","0.145284799501476","0.089809067053015","0.200760531949937"
"5 on scale 1-7","2005","16-34 y.","no degree/no degree yet","146","0.203355696309419","0.173367148029874","0.233344244588964"
"5 on scale 1-7","2005","35-65 y.","lower secondary degree","759","0.192504243044902","0.179831119286043","0.20517736680376"
"5 on scale 1-7","2005","35-65 y.","secondary school degree","764","0.20032070810053","0.187704233594342","0.212937182606719"
"5 on scale 1-7","2005","35-65 y.","college entrance qualification","670","0.207394076588439","0.193009977791606","0.221778175385271"
"5 on scale 1-7","2005","35-65 y.","Other degree","164","0.228355928190076","0.199028405320894","0.257683451059258"
"5 on scale 1-7","2005","35-65 y.","no degree/no degree yet","","","",""
"5 on scale 1-7","2005","66 and older","lower secondary degree","451","0.191898253280808","0.176218474990495","0.207578031571121"
"5 on scale 1-7","2005","66 and older","secondary school degree","92","0.137938971831268","0.109014577883108","0.166863365779428"
"5 on scale 1-7","2005","66 and older","college entrance qualification","113","0.179682845933475","0.148053946459042","0.211311745407908"
"5 on scale 1-7","2005","66 and older","Other degree","","","",""
"5 on scale 1-7","2005","66 and older","no degree/no degree yet","","","",""
