"plh0224","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Full Time","Male","13","","","","1"
"1 Strongly disagree","2005","Full Time","Female","11","","","","1"
"1 Strongly disagree","2005","Part Time","Male","6","","","","1"
"1 Strongly disagree","2005","Part Time","Female","4","","","","1"
"1 Strongly disagree","2005","Not Working","Male","16","","","","1"
"1 Strongly disagree","2005","Not Working","Female","19","","","","1"
"2 on scale 1-7 ","2005","Part Time","Male","8","","","","2"
"2 on scale 1-7 ","2005","Full Time","Male","38","0.00684548436633385","0.00463687245593455","0.00905409627673316","2"
"2 on scale 1-7 ","2005","Not Working","Female","28","","","","2"
"2 on scale 1-7 ","2005","Full Time","Female","17","","","","2"
"2 on scale 1-7 ","2005","Part Time","Female","14","","","","2"
"2 on scale 1-7 ","2005","Not Working","Male","25","","","","2"
"3 on scale 1-7 ","2005","Not Working","Male","82","0.0264967659885486","0.0208952295869192","0.032098302390178","3"
"3 on scale 1-7 ","2005","Full Time","Male","169","0.035705009514363","0.0307347571627153","0.0406752618660108","3"
"3 on scale 1-7 ","2005","Part Time","Female","37","0.0101518122384133","0.00679659663373533","0.0135070278430913","3"
"3 on scale 1-7 ","2005","Part Time","Male","40","0.0260560490636713","0.0176724379551556","0.034439660172187","3"
"3 on scale 1-7 ","2005","Full Time","Female","34","0.0117418475255153","0.00766197845814801","0.0158217165928827","3"
"3 on scale 1-7 ","2005","Not Working","Female","92","0.0188259970660932","0.0149433492247933","0.0227086449073932","3"
"4 on scale 1-7","2005","Not Working","Female","335","0.0688444149050424","0.0616113647798342","0.0760774650302506","4"
"4 on scale 1-7","2005","Full Time","Female","190","0.0668739143079762","0.0574128206426031","0.0763350079733492","4"
"4 on scale 1-7","2005","Part Time","Male","177","0.130042728575086","0.112341563247139","0.147743893903033","4"
"4 on scale 1-7","2005","Not Working","Male","433","0.135507504359299","0.123570253639938","0.14744475507866","4"
"4 on scale 1-7","2005","Full Time","Male","664","0.116450402893415","0.107858390952904","0.125042414833925","4"
"4 on scale 1-7","2005","Part Time","Female","226","0.0650676797959463","0.0568122992888217","0.0733230603030709","4"
"5 on scale 1-7","2005","Not Working","Female","785","0.161372447071317","0.150863111788087","0.171881782354547","5"
"5 on scale 1-7","2005","Part Time","Female","598","0.173408307839417","0.160736317982742","0.186080297696091","5"
"5 on scale 1-7","2005","Not Working","Male","752","0.235310706550511","0.22051603333495","0.250105379766073","5"
