"plh0224","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","","","",""
"1 Strongly disagree","2005","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2005","(0) in school","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","32","0.00451230518161932","0.00277452374613997","0.00625008661709868"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","34","0.00699821085094205","0.0046401730372971","0.009356248664587"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2005","(0) in school","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","55","0.0263165653207378","0.0190418649028942","0.0335912657385814"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","140","0.0256043789591189","0.0215089183047503","0.0296998396134875"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","97","0.0220799572480751","0.0179234070888706","0.0262365074072797"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","","","",""
