"plh0224","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","Not Employed","in school","2","","","","1"
"1 Strongly disagree","2005","Not Employed","inadequately","1","","","","1"
"1 Strongly disagree","2005","Not Employed","general elemantary","6","","","","1"
"1 Strongly disagree","2005","Not Employed","middle vocational","20","","","","1"
"1 Strongly disagree","2005","Not Employed","vocational + Abi","1","","","","1"
"1 Strongly disagree","2005","Not Employed","higher vocational","2","","","","1"
"1 Strongly disagree","2005","Not Employed","higher education","2","","","","1"
"1 Strongly disagree","2005","Employed","in school","","","","","1"
"1 Strongly disagree","2005","Employed","inadequately","1","","","","1"
"1 Strongly disagree","2005","Employed","general elemantary","2","","","","1"
"1 Strongly disagree","2005","Employed","middle vocational","15","","","","1"
"1 Strongly disagree","2005","Employed","vocational + Abi","5","","","","1"
"1 Strongly disagree","2005","Employed","higher vocational","6","","","","1"
"1 Strongly disagree","2005","Employed","higher education","4","","","","1"
"2 on scale 1-7 ","2005","Not Employed","higher vocational","1","","","","2"
"2 on scale 1-7 ","2005","Not Employed","higher education","2","","","","2"
"2 on scale 1-7 ","2005","Employed","in school","1","","","","2"
"2 on scale 1-7 ","2005","Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2005","Employed","middle vocational","40","0.00574812616582174","0.00388431930138921","0.00761193303025426","2"
"2 on scale 1-7 ","2005","Employed","vocational + Abi","4","","","","2"
"2 on scale 1-7 ","2005","Employed","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","Employed","higher education","16","","","","2"
"2 on scale 1-7 ","2005","Not Employed","in school","3","","","","2"
"2 on scale 1-7 ","2005","Not Employed","inadequately","3","","","","2"
"2 on scale 1-7 ","2005","Not Employed","general elemantary","13","","","","2"
"2 on scale 1-7 ","2005","Not Employed","middle vocational","27","","","","2"
"2 on scale 1-7 ","2005","Not Employed","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2005","Employed","general elemantary","11","","","","2"
"3 on scale 1-7 ","2005","Not Employed","vocational + Abi","6","","","","3"
"3 on scale 1-7 ","2005","Not Employed","higher vocational","11","","","","3"
"3 on scale 1-7 ","2005","Not Employed","higher education","16","","","","3"
