"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","1.86","2","444","1","2","2","2","3","1.81","1.91","1","4","2","2"
"1990","indirect migration background","1.9","2","54","1","2","2","3","3","1.72","2.08","1","4","2","2"
"1990","no migration background","1.91","2","6643","1","2","2","3","4","1.9","1.92","1","4","2","2"
"1991","direct migration background","","","","","","","","","","","","","",""
"1991","indirect migration background","","","","","","","","","","","","","",""
"1991","no migration background","","","","","","","","","","","","","",""
"1992","direct migration background","1.86","2","579","1","1","2","3","4","1.81","1.91","1","4","2","2"
"1992","indirect migration background","1.97","2","81","1","2","2","3","3","1.82","2.12","1","3","2","2"
"1992","no migration background","1.9","2","10348","1","2","2","3","4","1.89","1.91","1","4","2","2"
"1993","direct migration background","","","","","","","","","","","","","",""
"1993","indirect migration background","","","","","","","","","","","","","",""
"1993","no migration background","","","","","","","","","","","","","",""
"1994","direct migration background","","","","","","","","","","","","","",""
"1994","indirect migration background","","","","","","","","","","","","","",""
"1994","no migration background","","","","","","","","","","","","","",""
"1995","direct migration background","1.81","2","1147","1","1","2","3","4","1.77","1.85","1","4","2","2"
"1995","indirect migration background","1.76","2","141","1","1","2","3","3","1.65","1.87","1","4","2","2"
"1995","no migration background","1.86","2","9962","1","2","2","2","3","1.85","1.87","1","4","2","2"
"1996","direct migration background","","","","","","","","","","","","","",""
"1996","indirect migration background","","","","","","","","","","","","","",""
"1996","no migration background","","","","","","","","","","","","","",""
"1997","direct migration background","","","","","","","","","","","","","",""
"1997","indirect migration background","","","","","","","","","","","","","",""
"1997","no migration background","","","","","","","","","","","","","",""
"1998","direct migration background","","","","","","","","","","","","","",""
"1998","indirect migration background","","","","","","","","","","","","","",""
"1998","no migration background","","","","","","","","","","","","","",""
"1999","direct migration background","","","","","","","","","","","","","",""
"1999","indirect migration background","","","","","","","","","","","","","",""
"1999","no migration background","","","","","","","","","","","","","",""
"2000","direct migration background","","","","","","","","","","","","","",""
"2000","indirect migration background","","","","","","","","","","","","","",""
"2000","no migration background","","","","","","","","","","","","","",""
"2001","direct migration background","","","","","","","","","","","","","",""
"2001","indirect migration background","","","","","","","","","","","","","",""
"2001","no migration background","","","","","","","","","","","","","",""
"2002","direct migration background","","","","","","","","","","","","","",""
"2002","indirect migration background","","","","","","","","","","","","","",""
"2002","no migration background","","","","","","","","","","","","","",""
"2003","direct migration background","","","","","","","","","","","","","",""
"2003","indirect migration background","","","","","","","","","","","","","",""
"2003","no migration background","","","","","","","","","","","","","",""
"2004","direct migration background","1.79","2","2536","1","1","2","2","3","1.77","1.81","1","4","2","2"
"2004","indirect migration background","1.78","2","802","1","1","2","2","3","1.74","1.82","1","4","2","2"
"2004","no migration background","1.85","2","18302","1","2","2","2","3","1.84","1.86","1","4","2","2"
"2005","direct migration background","","","","","","","","","","","","","",""
"2005","indirect migration background","","","","","","","","","","","","","",""
"2005","no migration background","","","","","","","","","","","","","",""
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","1.79","2","1907","1","1","2","2","3","1.76","1.82","1","4","2","2"
"2008","indirect migration background","1.77","2","772","1","1","2","2","3","1.73","1.81","1","4","2","2"
"2008","no migration background","1.86","2","16694","1","2","2","2","3","1.85","1.87","1","4","2","2"
"2009","direct migration background","","","","","","","","","","","","","",""
"2009","indirect migration background","","","","","","","","","","","","","",""
"2009","no migration background","","","","","","","","","","","","","",""
"2010","direct migration background","1.54","2","1425","1","1","2","2","3","1.51","1.57","1","4","1","2"
"2010","indirect migration background","1.49","1","490","1","1","2","2","3","1.44","1.54","1","3","1","1"
"2010","no migration background","1.51","1","5396","1","1","2","2","3","1.5","1.52","1","4","1","2"
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","1.74","2","3047","1","1","2","2","3","1.72","1.76","1","4","2","2"
"2012","indirect migration background","1.65","2","1280","1","1","2","2","3","1.62","1.68","1","4","2","2"
"2012","no migration background","1.76","2","23345","1","1","2","2","3","1.75","1.77","1","4","2","2"
"2013","direct migration background","","","","","","","","","","","","","",""
"2013","indirect migration background","","","","","","","","","","","","","",""
"2013","no migration background","","","","","","","","","","","","","",""
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","1.69","2","4887","1","1","2","2","3","1.67","1.71","1","4","2","2"
"2016","indirect migration background","1.64","2","1571","1","1","2","2","3","1.61","1.67","1","4","2","2"
"2016","no migration background","1.73","2","17927","1","1","2","2","3","1.72","1.74","1","4","2","2"
