"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","1.82","2","76","1","1","2","2","3","1.69","1.95","1","3","2","2"
"1990","direct migration background","Urban Area","1.87","2","368","1","2","2","3","3","1.81","1.93","1","4","2","2"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","1.95","2","47","1","2","2","3","3","1.75","2.15","1","4","2","2"
"1990","no migration background","Rural Area","1.95","2","1557","1","2","2","3","4","1.92","1.98","1","4","2","2"
"1990","no migration background","Urban Area","1.9","2","5086","1","2","2","3","3","1.88","1.92","1","4","2","2"
"1991","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1991","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","","","","","","","","","","","","","",""
"1991","no migration background","Urban Area","","","","","","","","","","","","","",""
"1992","direct migration background","Rural Area","1.92","2","170","1","1","2","3","4","1.82","2.02","1","4","2","2"
"1992","direct migration background","Urban Area","1.83","2","408","1","1","2","2","4","1.77","1.89","1","4","2","2"
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","1.98","2","66","1","2","2","3","3","1.81","2.15","1","3","2","2"
"1992","no migration background","Rural Area","1.93","2","3963","1","2","2","3","4","1.91","1.95","1","4","2","2"
"1992","no migration background","Urban Area","1.89","2","6268","1","2","2","3","4","1.88","1.9","1","4","2","2"
"1993","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1993","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1993","no migration background","Rural Area","","","","","","","","","","","","","",""
"1993","no migration background","Urban Area","","","","","","","","","","","","","",""
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","1.91","2","271","1","1","2","3","4","1.83","1.99","1","4","2","2"
"1995","direct migration background","Urban Area","1.78","2","876","1","1","2","2","4","1.74","1.82","1","4","2","2"
"1995","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1995","indirect migration background","Urban Area","1.8","2","118","1","1","2","3","3","1.68","1.92","1","4","2","2"
"1995","no migration background","Rural Area","1.88","2","3908","1","2","2","3","3","1.86","1.9","1","4","2","2"
"1995","no migration background","Urban Area","1.85","2","6054","1","2","2","2","3","1.84","1.86","1","4","2","2"
