"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","East Germany","","","","","","","","","","","","","",""
"1990","Employed","West Germany","1.93","2","4525","1","2","2","3","3","1.91","1.95","1","4","2","2"
"1990","Not Employed","East Germany","","","","","","","","","","","","","",""
"1990","Not Employed","West Germany","1.89","2","2616","1","2","2","3","4","1.87","1.91","1","4","2","2"
"1991","Employed","East Germany","","","","","","","","","","","","","",""
"1991","Employed","West Germany","","","","","","","","","","","","","",""
"1991","Not Employed","East Germany","","","","","","","","","","","","","",""
"1991","Not Employed","West Germany","","","","","","","","","","","","","",""
"1992","Employed","East Germany","1.87","2","2939","1","2","2","2","3","1.85","1.89","1","4","2","2"
"1992","Employed","West Germany","1.88","2","4523","1","2","2","3","3","1.86","1.9","1","4","2","2"
"1992","Not Employed","East Germany","1.92","2","1038","1","1","2","3","4","1.88","1.96","1","4","2","2"
"1992","Not Employed","West Germany","1.95","2","2508","1","2","2","3","4","1.92","1.98","1","4","2","2"
"1993","Employed","East Germany","","","","","","","","","","","","","",""
"1993","Employed","West Germany","","","","","","","","","","","","","",""
"1993","Not Employed","East Germany","","","","","","","","","","","","","",""
"1993","Not Employed","West Germany","","","","","","","","","","","","","",""
"1994","Employed","East Germany","","","","","","","","","","","","","",""
"1994","Employed","West Germany","","","","","","","","","","","","","",""
"1994","Not Employed","East Germany","","","","","","","","","","","","","",""
"1994","Not Employed","West Germany","","","","","","","","","","","","","",""
"1995","Employed","East Germany","1.84","2","2381","1","1","2","2","3","1.82","1.86","1","4","2","2"
"1995","Employed","West Germany","1.86","2","4788","1","2","2","2","3","1.84","1.88","1","4","2","2"
"1995","Not Employed","East Germany","1.89","2","1298","1","2","2","3","4","1.86","1.92","1","4","2","2"
"1995","Not Employed","West Germany","1.85","2","2783","1","1","2","3","4","1.83","1.87","1","4","2","2"
"1996","Employed","East Germany","","","","","","","","","","","","","",""
"1996","Employed","West Germany","","","","","","","","","","","","","",""
"1996","Not Employed","East Germany","","","","","","","","","","","","","",""
"1996","Not Employed","West Germany","","","","","","","","","","","","","",""
"1997","Employed","East Germany","","","","","","","","","","","","","",""
"1997","Employed","West Germany","","","","","","","","","","","","","",""
"1997","Not Employed","East Germany","","","","","","","","","","","","","",""
"1997","Not Employed","West Germany","","","","","","","","","","","","","",""
"1998","Employed","East Germany","","","","","","","","","","","","","",""
"1998","Employed","West Germany","","","","","","","","","","","","","",""
"1998","Not Employed","East Germany","","","","","","","","","","","","","",""
"1998","Not Employed","West Germany","","","","","","","","","","","","","",""
"1999","Employed","East Germany","","","","","","","","","","","","","",""
"1999","Employed","West Germany","","","","","","","","","","","","","",""
"1999","Not Employed","East Germany","","","","","","","","","","","","","",""
"1999","Not Employed","West Germany","","","","","","","","","","","","","",""
"2000","Employed","East Germany","","","","","","","","","","","","","",""
"2000","Employed","West Germany","","","","","","","","","","","","","",""
"2000","Not Employed","East Germany","","","","","","","","","","","","","",""
"2000","Not Employed","West Germany","","","","","","","","","","","","","",""
"2001","Employed","East Germany","","","","","","","","","","","","","",""
"2001","Employed","West Germany","","","","","","","","","","","","","",""
"2001","Not Employed","East Germany","","","","","","","","","","","","","",""
"2001","Not Employed","West Germany","","","","","","","","","","","","","",""
"2002","Employed","East Germany","","","","","","","","","","","","","",""
"2002","Employed","West Germany","","","","","","","","","","","","","",""
"2002","Not Employed","East Germany","","","","","","","","","","","","","",""
"2002","Not Employed","West Germany","","","","","","","","","","","","","",""
"2003","Employed","East Germany","","","","","","","","","","","","","",""
"2003","Employed","West Germany","","","","","","","","","","","","","",""
"2003","Not Employed","East Germany","","","","","","","","","","","","","",""
"2003","Not Employed","West Germany","","","","","","","","","","","","","",""
"2004","Employed","East Germany","1.85","2","3079","1","2","2","2","3","1.83","1.87","1","4","2","2"
"2004","Employed","West Germany","1.83","2","10395","1","1","2","2","3","1.82","1.84","1","4","2","2"
"2004","Not Employed","East Germany","1.86","2","2157","1","2","2","3","3","1.84","1.88","1","4","2","2"
"2004","Not Employed","West Germany","1.85","2","6009","1","1","2","2","3","1.83","1.87","1","4","2","2"
"2005","Employed","East Germany","","","","","","","","","","","","","",""
"2005","Employed","West Germany","","","","","","","","","","","","","",""
"2005","Not Employed","East Germany","","","","","","","","","","","","","",""
"2005","Not Employed","West Germany","","","","","","","","","","","","","",""
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","1.85","2","2802","1","2","2","2","3","1.83","1.87","1","4","2","2"
"2008","Employed","West Germany","1.82","2","9107","1","1","2","2","3","1.81","1.83","1","4","2","2"
"2008","Not Employed","East Germany","1.89","2","1984","1","2","2","2","3","1.87","1.91","1","4","2","2"
"2008","Not Employed","West Germany","1.88","2","5480","1","2","2","3","4","1.86","1.9","1","4","2","2"
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","1.6","2","953","1","1","2","2","3","1.56","1.64","1","4","2","2"
"2010","Employed","West Germany","1.53","2","4277","1","1","2","2","3","1.51","1.55","1","4","1","2"
"2010","Not Employed","East Germany","1.55","2","394","1","1","2","2","3","1.49","1.61","1","4","1","2"
"2010","Not Employed","West Germany","1.45","1","1687","1","1","2","2","3","1.42","1.48","1","4","1","1"
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","1.76","2","3795","1","1","2","2","3","1.74","1.78","1","4","2","2"
"2012","Employed","West Germany","1.72","2","14089","1","1","2","2","3","1.71","1.73","1","4","2","2"
"2012","Not Employed","East Germany","1.82","2","2403","1","1","2","2","3","1.8","1.84","1","4","2","2"
"2012","Not Employed","West Germany","1.8","2","7385","1","1","2","2","4","1.79","1.81","1","4","2","2"
"2013","Employed","East Germany","","","","","","","","","","","","","",""
"2013","Employed","West Germany","","","","","","","","","","","","","",""
"2013","Not Employed","East Germany","","","","","","","","","","","","","",""
"2013","Not Employed","West Germany","","","","","","","","","","","","","",""
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","1.71","2","3161","1","1","2","2","3","1.69","1.73","1","4","2","2"
"2016","Employed","West Germany","1.68","2","12984","1","1","2","2","3","1.67","1.69","1","4","2","2"
"2016","Not Employed","East Germany","1.82","2","1905","1","1","2","2","3","1.79","1.85","1","4","2","2"
"2016","Not Employed","West Germany","1.77","2","6335","1","1","2","2","3","1.76","1.78","1","4","2","2"
