"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","East Germany","","","","","","","","","","","","","",""
"1990","direct migration background","West Germany","1.86","2","444","1","2","2","2","3","1.81","1.91","1","4","2","2"
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","1.9","2","54","1","2","2","3","3","1.72","2.08","1","4","2","2"
"1990","no migration background","East Germany","","","","","","","","","","","","","",""
"1990","no migration background","West Germany","1.91","2","6643","1","2","2","3","4","1.9","1.92","1","4","2","2"
"1991","direct migration background","East Germany","","","","","","","","","","","","","",""
"1991","direct migration background","West Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1991","no migration background","East Germany","","","","","","","","","","","","","",""
"1991","no migration background","West Germany","","","","","","","","","","","","","",""
"1992","direct migration background","East Germany","1.83","2","146","1","1","2","2","4","1.73","1.93","1","4","2","2"
"1992","direct migration background","West Germany","1.86","2","433","1","1","2","3","4","1.8","1.92","1","4","2","2"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","1.97","2","71","1","2","2","3","3","1.81","2.13","1","3","2","2"
"1992","no migration background","East Germany","1.89","2","3821","1","2","2","3","3","1.87","1.91","1","4","2","2"
"1992","no migration background","West Germany","1.91","2","6527","1","2","2","3","4","1.9","1.92","1","4","2","2"
"1993","direct migration background","East Germany","","","","","","","","","","","","","",""
"1993","direct migration background","West Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1993","no migration background","East Germany","","","","","","","","","","","","","",""
"1993","no migration background","West Germany","","","","","","","","","","","","","",""
"1994","direct migration background","East Germany","","","","","","","","","","","","","",""
"1994","direct migration background","West Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1994","no migration background","East Germany","","","","","","","","","","","","","",""
"1994","no migration background","West Germany","","","","","","","","","","","","","",""
"1995","direct migration background","East Germany","2","2","142","1","2","2","3","4","1.9","2.1","1","4","2","2"
"1995","direct migration background","West Germany","1.79","2","1005","1","1","2","3","4","1.75","1.83","1","4","2","2"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","1.76","2","125","1","1","2","3","3","1.64","1.88","1","4","2","2"
"1995","no migration background","East Germany","1.85","2","3521","1","1","2","2","4","1.83","1.87","1","4","2","2"
"1995","no migration background","West Germany","1.87","2","6441","1","2","2","2","3","1.86","1.88","1","4","2","2"
"1996","direct migration background","East Germany","","","","","","","","","","","","","",""
"1996","direct migration background","West Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1996","no migration background","East Germany","","","","","","","","","","","","","",""
"1996","no migration background","West Germany","","","","","","","","","","","","","",""
"1997","direct migration background","East Germany","","","","","","","","","","","","","",""
"1997","direct migration background","West Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1997","no migration background","East Germany","","","","","","","","","","","","","",""
"1997","no migration background","West Germany","","","","","","","","","","","","","",""
"1998","direct migration background","East Germany","","","","","","","","","","","","","",""
"1998","direct migration background","West Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1998","no migration background","East Germany","","","","","","","","","","","","","",""
"1998","no migration background","West Germany","","","","","","","","","","","","","",""
"1999","direct migration background","East Germany","","","","","","","","","","","","","",""
"1999","direct migration background","West Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","","","","","","","","","","","","","",""
"1999","no migration background","East Germany","","","","","","","","","","","","","",""
"1999","no migration background","West Germany","","","","","","","","","","","","","",""
"2000","direct migration background","East Germany","","","","","","","","","","","","","",""
"2000","direct migration background","West Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2000","no migration background","East Germany","","","","","","","","","","","","","",""
"2000","no migration background","West Germany","","","","","","","","","","","","","",""
"2001","direct migration background","East Germany","","","","","","","","","","","","","",""
"2001","direct migration background","West Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2001","no migration background","East Germany","","","","","","","","","","","","","",""
"2001","no migration background","West Germany","","","","","","","","","","","","","",""
"2002","direct migration background","East Germany","","","","","","","","","","","","","",""
"2002","direct migration background","West Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2002","no migration background","East Germany","","","","","","","","","","","","","",""
"2002","no migration background","West Germany","","","","","","","","","","","","","",""
"2003","direct migration background","East Germany","","","","","","","","","","","","","",""
"2003","direct migration background","West Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2003","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2003","no migration background","East Germany","","","","","","","","","","","","","",""
"2003","no migration background","West Germany","","","","","","","","","","","","","",""
"2004","direct migration background","East Germany","1.86","2","100","1","2","2","2","3","1.76","1.96","1","3","2","2"
"2004","direct migration background","West Germany","1.79","2","2436","1","1","2","2","3","1.77","1.81","1","4","2","2"
"2004","indirect migration background","East Germany","1.63","2","35","1","1","2","2","2","1.46","1.8","1","3","2","2"
"2004","indirect migration background","West Germany","1.78","2","767","1","1","2","2","3","1.74","1.82","1","4","2","2"
"2004","no migration background","East Germany","1.86","2","5101","1","2","2","2","3","1.84","1.88","1","4","2","2"
"2004","no migration background","West Germany","1.85","2","13201","1","2","2","2","3","1.84","1.86","1","4","2","2"
"2005","direct migration background","East Germany","","","","","","","","","","","","","",""
"2005","direct migration background","West Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2005","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2005","no migration background","East Germany","","","","","","","","","","","","","",""
"2005","no migration background","West Germany","","","","","","","","","","","","","",""
"2006","direct migration background","East Germany","","","","","","","","","","","","","",""
"2006","direct migration background","West Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2006","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2006","no migration background","East Germany","","","","","","","","","","","","","",""
"2006","no migration background","West Germany","","","","","","","","","","","","","",""
"2007","direct migration background","East Germany","","","","","","","","","","","","","",""
"2007","direct migration background","West Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2007","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2007","no migration background","East Germany","","","","","","","","","","","","","",""
"2007","no migration background","West Germany","","","","","","","","","","","","","",""
"2008","direct migration background","East Germany","1.92","2","81","1","2","2","3","3","1.8","2.04","1","3","2","2"
"2008","direct migration background","West Germany","1.79","2","1826","1","1","2","2","3","1.76","1.82","1","4","2","2"
"2008","indirect migration background","East Germany","1.66","2","43","1","1","2","2","3","1.51","1.81","1","3","2","2"
"2008","indirect migration background","West Germany","1.77","2","729","1","1","2","2","3","1.73","1.81","1","4","2","2"
"2008","no migration background","East Germany","1.87","2","4662","1","2","2","2","3","1.85","1.89","1","4","2","2"
"2008","no migration background","West Germany","1.86","2","12032","1","2","2","2","3","1.85","1.87","1","4","2","2"
"2009","direct migration background","East Germany","","","","","","","","","","","","","",""
"2009","direct migration background","West Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","1.54","1.56","65","1","1","2","2","3","1.4","1.68","1","3","1","2"
"2010","direct migration background","West Germany","1.54","2","1360","1","1","2","2","3","1.51","1.57","1","4","1","2"
"2010","indirect migration background","East Germany","1.65","2","38","1","1","2","2","3","1.43","1.87","1","3","1","2"
"2010","indirect migration background","West Germany","1.48","1","452","1","1","2","2","3","1.43","1.53","1","3","1","1"
"2010","no migration background","East Germany","1.58","2","1244","1","1","2","2","3","1.55","1.61","1","4","2","2"
"2010","no migration background","West Germany","1.5","1","4152","1","1","2","2","3","1.48","1.52","1","4","1","1"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","1.88","2","154","1","2","2","3","3","1.79","1.97","1","3","2","2"
"2012","direct migration background","West Germany","1.73","2","2893","1","1","2","2","3","1.71","1.75","1","4","2","2"
"2012","indirect migration background","East Germany","1.94","2","80","1","2","2","2","4","1.8","2.08","1","4","2","2"
