"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","1.9","2","570","1","2","2","3","3","1.85","1.95","1","4","2","2"
"1990","16-34 y.","lower secondary degree","1.91","2","989","1","2","2","3","3","1.87","1.95","1","4","2","2"
"1990","16-34 y.","no degree/no degree yet","1.91","2","148","1","2","2","3","3","1.8","2.02","1","4","2","2"
"1990","16-34 y.","Other degree","2.18","2","31","1","2","3","3","4","1.94","2.42","1","4","2","2"
"1990","16-34 y.","secondary school degree","1.85","2","797","1","2","2","2","3","1.81","1.89","1","4","2","2"
"1990","35-65 y.","college entrance qualification","1.94","2","483","1","2","2","3","3","1.89","1.99","1","4","2","2"
"1990","35-65 y.","lower secondary degree","1.91","2","2327","1","2","2","3","3","1.89","1.93","1","4","2","2"
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","1.89","2","617","1","2","2","3","3","1.85","1.93","1","4","2","2"
"1990","66 and older","college entrance qualification","1.94","2","95","1","2","2","3","4","1.81","2.07","1","4","2","2"
"1990","66 and older","lower secondary degree","1.95","2","762","1","2","2","3","4","1.9","2","1","4","2","2"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","1.91","2","168","1","2","2","3","3","1.82","2","1","4","2","2"
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","1.79","2","742","1","1","2","2","3","1.75","1.83","1","3","2","2"
"1992","16-34 y.","lower secondary degree","1.89","2","1038","1","2","2","3","3","1.85","1.93","1","4","2","2"
"1992","16-34 y.","no degree/no degree yet","1.86","2","188","1","1","2","3","3","1.77","1.95","1","4","2","2"
"1992","16-34 y.","Other degree","1.88","2","37","1","1","2","3","3","1.65","2.11","1","3","1","2"
"1992","16-34 y.","secondary school degree","1.78","2","1814","1","1","2","2","3","1.75","1.81","1","4","2","2"
"1992","35-65 y.","college entrance qualification","1.91","2","828","1","2","2","3","3","1.87","1.95","1","4","2","2"
"1992","35-65 y.","lower secondary degree","1.9","2","3246","1","2","2","3","3","1.88","1.92","1","4","2","2"
"1992","35-65 y.","no degree/no degree yet","2.04","2","31","1","2","2","3","4","1.77","2.31","1","4","2","2"
"1992","35-65 y.","Other degree","1.9","2","47","1","2","2","3","3","1.74","2.06","1","3","2","2"
"1992","35-65 y.","secondary school degree","1.87","2","1452","1","2","2","2","3","1.84","1.9","1","4","2","2"
"1992","66 and older","college entrance qualification","2.01","2","100","1","2","2","3","4","1.88","2.14","1","4","2","2"
"1992","66 and older","lower secondary degree","2.04","2","1086","1","2","2","3","4","2","2.08","1","4","2","2"
"1992","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1992","66 and older","Other degree","","","","","","","","","","","","","",""
"1992","66 and older","secondary school degree","2.03","2","214","1","2","2","3","4","1.94","2.12","1","4","2","2"
