"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","direct migration background","1.81","2","115","1","1","2","2","3","1.71","1.91","1","3","2","2"
"1990","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1990","Baden-Württemberg","no migration background","1.87","2","1032","1","1","2","3","4","1.83","1.91","1","4","2","2"
"1990","Bavaria","direct migration background","1.9","2","78","1","2","2","3","3","1.77","2.03","1","3","2","2"
"1990","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1990","Bavaria","no migration background","1.98","2","1183","1","2","2","3","4","1.95","2.01","1","4","2","2"
"1990","Berlin","direct migration background","","","","","","","","","","","","","",""
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","1.88","2","217","1","2","2","3","3","1.8","1.96","1","4","2","2"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","1.84","2","83","1","1","2","2","4","1.71","1.97","1","4","2","2"
"1990","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","1.98","2","122","1","2","2","3","4","1.88","2.08","1","4","2","2"
"1990","Hesse","direct migration background","1.72","2","60","1","1","2","3","4","1.54","1.9","1","4","1","2"
"1990","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1990","Hesse","no migration background","1.86","2","607","1","2","2","2","3","1.81","1.91","1","4","2","2"
"1990","Lower Saxony","direct migration background","1.9","2","37","1","2","2","3","3","1.69","2.11","1","3","2","2"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","1.92","2","803","1","2","2","3","3","1.88","1.96","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","direct migration background","1.95","2","103","1","2","2","3","3","1.85","2.05","1","4","2","2"
"1990","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","no migration background","1.9","2","1810","1","2","2","3","3","1.87","1.93","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"1990","Rhineland-Palatinate,Saarland","no migration background","1.94","2","539","1","2","2","3","4","1.89","1.99","1","4","2","2"
"1990","Saxony","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony","no migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","direct migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","no migration background","1.96","2","247","1","2","2","3","4","1.89","2.03","1","4","2","2"
"1990","Thuringia","direct migration background","","","","","","","","","","","","","",""
"1990","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"1990","Thuringia","no migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"1991","Bavaria","direct migration background","","","","","","","","","","","","","",""
"1991","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1991","Bavaria","no migration background","","","","","","","","","","","","","",""
"1991","Berlin","direct migration background","","","","","","","","","","","","","",""
"1991","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1991","Berlin","no migration background","","","","","","","","","","","","","",""
"1991","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1991","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1991","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1991","Bremen","direct migration background","","","","","","","","","","","","","",""
"1991","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1991","Bremen","no migration background","","","","","","","","","","","","","",""
"1991","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1991","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1991","Hamburg","no migration background","","","","","","","","","","","","","",""
"1991","Hesse","direct migration background","","","","","","","","","","","","","",""
"1991","Hesse","indirect migration background","","","","","","","","","","","","","",""
