"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","direct migration background","1.87","2","82","1","2","2","2","3","1.74","2","1","3","2","2"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","1.92","2","1058","1","2","2","3","3","1.88","1.96","1","4","2","2"
"1990","lower secondary degree","direct migration background","1.85","2","242","1","2","2","2","3","1.78","1.92","1","4","2","2"
"1990","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1990","lower secondary degree","no migration background","1.92","2","3808","1","2","2","3","4","1.9","1.94","1","4","2","2"
"1990","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","1.95","2","158","1","2","2","3","4","1.85","2.05","1","4","2","2"
"1990","Other degree","direct migration background","","","","","","","","","","","","","",""
"1990","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1990","Other degree","no migration background","2.13","2","40","1","2","2","3","4","1.93","2.33","1","4","2","2"
"1990","secondary school degree","direct migration background","1.93","2","92","1","2","2","3","3","1.8","2.06","1","3","2","2"
"1990","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1990","secondary school degree","no migration background","1.87","2","1482","1","2","2","3","3","1.84","1.9","1","4","2","2"
"1991","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","1.85","2","101","1","2","2","2","3","1.75","1.95","1","3","2","2"
"1992","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","1.86","2","1560","1","1","2","3","3","1.83","1.89","1","4","2","2"
"1992","lower secondary degree","direct migration background","1.85","2","323","1","1","2","3","4","1.78","1.92","1","4","2","2"
"1992","lower secondary degree","indirect migration background","1.7","2","33","1","1","2","2","3","1.49","1.91","1","3","2","2"
"1992","lower secondary degree","no migration background","1.94","2","5014","1","2","2","3","4","1.92","1.96","1","4","2","2"
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","1.91","2","202","1","2","2","3","4","1.82","2","1","4","2","2"
"1992","Other degree","direct migration background","","","","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","","","","",""
"1992","Other degree","no migration background","1.92","2","78","1","2","2","3","3","1.78","2.06","1","3","2","2"
"1992","secondary school degree","direct migration background","1.88","2","116","1","2","2","3","4","1.77","1.99","1","4","2","2"
"1992","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"1992","secondary school degree","no migration background","1.84","2","3340","1","1","2","2","3","1.82","1.86","1","4","2","2"
"1993","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"1993","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"1993","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
