"year","age_gr","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","Baden-W?rttemberg","1.85","2","447","1","1","2","3","3","1.79","1.91","1","4","2","2"
"1990","16-34 y.","Bavaria","1.9","2","481","1","2","2","3","4","1.85","1.95","1","4","2","2"
"1990","16-34 y.","Berlin","1.89","2","73","1","2","2","2","3","1.75","2.03","1","4","2","2"
"1990","16-34 y.","Brandenburg","","","","","","","","","","","","","",""
"1990","16-34 y.","Bremen","","","","","","","","","","","","","",""
"1990","16-34 y.","Hamburg","1.88","2","40","1","2","2","2","3","1.7","2.06","1","3","2","2"
"1990","16-34 y.","Hesse","1.87","2","231","1","2","2","2","3","1.8","1.94","1","3","2","2"
"1990","16-34 y.","Lower Saxony","1.88","2","308","1","2","2","3","3","1.81","1.95","1","4","2","2"
"1990","16-34 y.","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1990","16-34 y.","North Rhine-Westphalia","1.9","2","719","1","2","2","3","3","1.86","1.94","1","4","2","2"
"1990","16-34 y.","Rhineland-Palatinate,Saarland","1.99","2","212","1","2","2","3","3","1.91","2.07","1","4","2","2"
"1990","16-34 y.","Saxony","","","","","","","","","","","","","",""
"1990","16-34 y.","Saxony-Anhalt","","","","","","","","","","","","","",""
"1990","16-34 y.","Schleswig-Holstein","2","2","85","1","2","2","3","4","1.88","2.12","1","4","2","2"
"1990","16-34 y.","Thuringia","","","","","","","","","","","","","",""
"1990","35-65 y.","Baden-W?rttemberg","1.83","2","551","1","1","2","2","3","1.78","1.88","1","4","2","2"
"1990","35-65 y.","Bavaria","1.99","2","596","1","2","2","3","3","1.95","2.03","1","4","2","2"
"1990","35-65 y.","Berlin","1.87","2","126","1","2","2","3","3","1.77","1.97","1","3","2","2"
"1990","35-65 y.","Brandenburg","","","","","","","","","","","","","",""
"1990","35-65 y.","Bremen","1.95","2","33","1","2","2","3","4","1.73","2.17","1","4","2","2"
