"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","1.77","2","236","1","1","2","2","3","1.7","1.84","1","4","2","2"
"1990","direct migration background","Male","1.96","2","208","1","2","2","3","3","1.88","2.04","1","3","2","2"
"1990","indirect migration background","Female","1.86","2","30","1","1","2","3","3","1.58","2.14","1","4","1","2"
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","1.84","2","3451","1","1","2","2","4","1.82","1.86","1","4","2","2"
"1990","no migration background","Male","2","2","3192","1","2","2","3","4","1.98","2.02","1","4","2","2"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","1.77","2","317","1","1","2","2","4","1.7","1.84","1","4","2","2"
"1992","direct migration background","Male","1.95","2","262","1","2","2","3","4","1.87","2.03","1","4","2","2"
"1992","indirect migration background","Female","2.01","2","42","1","2","2","3","3","1.81","2.21","1","3","2","2"
"1992","indirect migration background","Male","1.91","2","39","1","1","2","3","3","1.68","2.14","1","3","2","2"
"1992","no migration background","Female","1.83","2","5428","1","1","2","2","4","1.81","1.85","1","4","2","2"
"1992","no migration background","Male","1.98","2","4920","1","2","2","3","3","1.96","2","1","4","2","2"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","1.71","2","605","1","1","2","2","4","1.66","1.76","1","4","2","2"
"1995","direct migration background","Male","1.91","2","542","1","1","2","3","4","1.86","1.96","1","4","2","2"
"1995","indirect migration background","Female","1.66","2","73","1","1","2","2","4","1.51","1.81","1","4","2","2"
"1995","indirect migration background","Male","1.86","2","68","1","1","2","3","3","1.7","2.02","1","3","2","2"
"1995","no migration background","Female","1.79","2","5232","1","1","2","2","4","1.77","1.81","1","4","2","2"
"1995","no migration background","Male","1.94","2","4730","1","2","2","3","3","1.92","1.96","1","4","2","2"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
