"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","direct migration background","1.94","2","125","1","2","2","3","3","1.83","2.05","1","3","2","2"
"1990","16-34 y.","indirect migration background","1.94","2","31","1","2","2","3","3","1.7","2.18","1","3","1","2"
"1990","16-34 y.","no migration background","1.89","2","2465","1","2","2","3","3","1.87","1.91","1","4","2","2"
"1990","35-65 y.","direct migration background","1.82","2","256","1","1","2","2","3","1.75","1.89","1","4","2","2"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","1.91","2","3209","1","2","2","3","3","1.89","1.93","1","4","2","2"
"1990","66 and older","direct migration background","1.88","2","63","1","1","2","3","4","1.71","2.05","1","4","2","2"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","1.95","2","969","1","2","2","3","4","1.91","1.99","1","4","2","2"
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1991","66 and older","direct migration background","","","","","","","","","","","","","",""
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","","","","","","","","","","","","","",""
"1992","16-34 y.","direct migration background","1.92","2","127","1","2","2","3","3","1.81","2.03","1","4","2","2"
"1992","16-34 y.","indirect migration background","2.02","2","57","1","2","2","3","3","1.83","2.21","1","3","2","2"
"1992","16-34 y.","no migration background","1.81","2","3758","1","1","2","2","3","1.79","1.83","1","4","2","2"
"1992","35-65 y.","direct migration background","1.83","2","349","1","1","2","2","3","1.77","1.89","1","4","2","2"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
