"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","Female","1.78","2","601","1","1","2","2","4","1.73","1.83","1","4","2","2"
"1990","Baden-Württemberg","Male","1.96","2","555","1","2","2","3","4","1.91","2.01","1","4","2","2"
"1990","Bavaria","Female","1.89","2","651","1","2","2","3","4","1.84","1.94","1","4","2","2"
"1990","Bavaria","Male","2.06","2","625","1","2","2","3","4","2.01","2.11","1","4","2","2"
"1990","Berlin","Female","1.76","2","127","1","1","2","2","3","1.65","1.87","1","4","2","2"
"1990","Berlin","Male","2.06","2","108","1","2","2","3","3","1.96","2.16","1","3","2","2"
"1990","Brandenburg","Female","","","","","","","","","","","","","",""
"1990","Brandenburg","Male","","","","","","","","","","","","","",""
"1990","Bremen","Female","1.75","2","49","1","1","2","2","4","1.59","1.91","1","4","2","2"
"1990","Bremen","Male","1.93","2","38","1","2","2","3","4","1.71","2.15","1","4","2","2"
"1990","Hamburg","Female","1.85","2","67","1","2","2","2","3","1.71","1.99","1","3","2","2"
"1990","Hamburg","Male","2.05","2","62","1","2","2","3","4","1.92","2.18","1","4","2","2"
"1990","Hesse","Female","1.75","2","345","1","1","2","2","3","1.69","1.81","1","4","2","2"
"1990","Hesse","Male","1.95","2","326","1","2","2","3","4","1.88","2.02","1","4","2","2"
"1990","Lower Saxony","Female","1.85","2","432","1","2","2","2","3","1.79","1.91","1","4","2","2"
"1990","Lower Saxony","Male","1.98","2","412","1","2","2","3","3","1.93","2.03","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","Female","1.83","2","1018","1","1","2","2","3","1.79","1.87","1","4","2","2"
"1990","North Rhine-Westphalia","Male","1.98","2","912","1","2","2","3","3","1.94","2.02","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Female","1.86","2","296","1","1","2","2","4","1.79","1.93","1","4","2","2"
"1990","Rhineland-Palatinate,Saarland","Male","2.03","2","263","1","2","2","3","4","1.96","2.1","1","4","2","2"
"1990","Saxony","Female","","","","","","","","","","","","","",""
"1990","Saxony","Male","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1990","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1990","Schleswig-Holstein","Female","1.9","2","131","1","2","2","2","4","1.8","2","1","4","2","2"
"1990","Schleswig-Holstein","Male","2.02","2","123","1","2","2","3","4","1.92","2.12","1","4","2","2"
"1990","Thuringia","Female","","","","","","","","","","","","","",""
"1990","Thuringia","Male","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","Female","","","","","","","","","","","","","",""
"1991","Baden-Württemberg","Male","","","","","","","","","","","","","",""
"1991","Bavaria","Female","","","","","","","","","","","","","",""
"1991","Bavaria","Male","","","","","","","","","","","","","",""
"1991","Berlin","Female","","","","","","","","","","","","","",""
"1991","Berlin","Male","","","","","","","","","","","","","",""
"1991","Brandenburg","Female","","","","","","","","","","","","","",""
"1991","Brandenburg","Male","","","","","","","","","","","","","",""
"1991","Bremen","Female","","","","","","","","","","","","","",""
"1991","Bremen","Male","","","","","","","","","","","","","",""
"1991","Hamburg","Female","","","","","","","","","","","","","",""
"1991","Hamburg","Male","","","","","","","","","","","","","",""
"1991","Hesse","Female","","","","","","","","","","","","","",""
