"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","4.46","4","2356","2","3","6","6","7","4.4","4.52","1","7","4","5"
"2005","indirect migration background","4.69","5","831","3","4","6","7","7","4.59","4.79","1","7","5","5"
"2005","no migration background","4.53","5","17497","2","4","6","6","7","4.51","4.55","1","7","5","5"
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","","","","","","","","","","","","","",""
"2008","indirect migration background","","","","","","","","","","","","","",""
"2008","no migration background","","","","","","","","","","","","","",""
"2009","direct migration background","4.41","4","1645","2","3","6","6","7","4.34","4.48","1","7","4","5"
"2009","indirect migration background","4.7","5","712","3","4","6","7","7","4.59","4.81","1","7","4","5"
"2009","no migration background","4.41","4","15639","2","3","6","6","7","4.39","4.43","1","7","4","5"
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","4.7","5","1088","2","4","6","7","7","4.61","4.79","1","7","5","5"
"2012","indirect migration background","4.45","5","484","2","3","6","7","7","4.31","4.59","1","7","4","5"
"2012","no migration background","4.55","5","5545","2","4","6","6","7","4.51","4.59","1","7","5","5"
"2013","direct migration background","4.64","5","1685","2","4","6","7","7","4.57","4.71","1","7","5","5"
"2013","indirect migration background","4.71","5","714","2","4","6","7","7","4.6","4.82","1","7","5","5"
"2013","no migration background","4.58","5","16459","3","4","6","6","7","4.56","4.6","1","7","5","5"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","4.66","5","7257","2","4","6","7","7","4.62","4.7","1","7","5","5"
"2017","indirect migration background","4.61","5","1714","2","4","6","7","7","4.53","4.69","1","7","5","5"
"2017","no migration background","4.55","5","20292","2","4","6","6","7","4.53","4.57","1","7","5","5"
"2018","direct migration background","","","","","","","","","","","","","",""
"2018","indirect migration background","","","","","","","","","","","","","",""
"2018","no migration background","","","","","","","","","","","","","",""
"2019","direct migration background","4.67","5","3827","2","4","6","7","7","4.62","4.72","1","7","5","5"
"2019","indirect migration background","4.69","5","1700","3","4","6","7","7","4.62","4.76","1","7","5","5"
"2019","no migration background","4.57","5","20240","3","4","6","6","7","4.55","4.59","1","7","5","5"
