"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","Employed","4.6","5","3704","3","4","6","6","7","4.55","4.65","1","7","5","5"
"2005","16-34 y.","Not Employed","4.49","5","1613","2","4","6","6","7","4.42","4.56","1","7","4","5"
"2005","35-65 y.","Employed","4.57","5","8910","2","4","6","7","7","4.54","4.6","1","7","5","5"
"2005","35-65 y.","Not Employed","4.3","4","2694","2","3","5","6","7","4.24","4.36","1","7","4","4"
"2005","66 and older","Employed","5","5","226","3","4","6","7","7","4.81","5.19","1","7","5","6"
"2005","66 and older","Not Employed","4.52","5","3537","2","4","6","7","7","4.47","4.57","1","7","4","5"
"2006","16-34 y.","Employed","","","","","","","","","","","","","",""
"2006","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2006","35-65 y.","Employed","","","","","","","","","","","","","",""
"2006","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2006","66 and older","Employed","","","","","","","","","","","","","",""
"2006","66 and older","Not Employed","","","","","","","","","","","","","",""
"2007","16-34 y.","Employed","","","","","","","","","","","","","",""
"2007","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2007","35-65 y.","Employed","","","","","","","","","","","","","",""
"2007","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2007","66 and older","Employed","","","","","","","","","","","","","",""
"2007","66 and older","Not Employed","","","","","","","","","","","","","",""
"2008","16-34 y.","Employed","","","","","","","","","","","","","",""
"2008","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"2008","35-65 y.","Employed","","","","","","","","","","","","","",""
"2008","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"2008","66 and older","Employed","","","","","","","","","","","","","",""
"2008","66 and older","Not Employed","","","","","","","","","","","","","",""
"2009","16-34 y.","Employed","4.51","5","2956","2","4","6","6","7","4.46","4.56","1","7","5","5"
