"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","general elemantary","4.3","4","564","2","3","5","6","7","4.17","4.43","1","7","4","4"
"2005","direct migration background","higher education","4.72","5","338","2","4","6","7","7","4.56","4.88","1","7","5","5"
"2005","direct migration background","higher vocational","4.59","4","133","3","4","6","7","7","4.34","4.84","1","7","4","5"
"2005","direct migration background","in school","4.64","4.81","55","4","4","5","6","7","4.3","4.98","1","7","4","5"
"2005","direct migration background","inadequately","4.28","4","145","2","3","5","6","7","4.02","4.54","1","7","4","4"
"2005","direct migration background","middle vocational","4.51","5","868","2","3","6","6","7","4.41","4.61","1","7","4","5"
"2005","direct migration background","vocational + Abi","4.33","4","216","2","3","6","6","7","4.12","4.54","1","7","4","5"
"2005","indirect migration background","general elemantary","4.72","5","182","3","4","6","7","7","4.51","4.93","1","7","4","5"
"2005","indirect migration background","higher education","5.09","5","68","3","4","6","7","7","4.76","5.42","2","7","5","6"
"2005","indirect migration background","higher vocational","4.59","5","41","2","4","6","6","7","4.07","5.11","1","7","4","6"
"2005","indirect migration background","in school","4.66","4","90","3","4","6","6","7","4.41","4.91","1","7","4","5"
"2005","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2005","indirect migration background","middle vocational","4.73","5","338","3","4","6","7","7","4.57","4.89","1","7","5","5"
"2005","indirect migration background","vocational + Abi","4.66","5","46","2","3","6","7","7","4.15","5.17","1","7","3","5"
"2005","no migration background","general elemantary","4.39","4","1652","2","3","6","7","7","4.31","4.47","1","7","4","5"
"2005","no migration background","higher education","4.59","5","3762","3","4","6","6","7","4.54","4.64","1","7","5","5"
"2005","no migration background","higher vocational","4.65","5","1384","3","4","6","7","7","4.57","4.73","1","7","5","5"
"2005","no migration background","in school","4.64","5","504","3","4","6","6","7","4.51","4.77","1","7","4","5"
"2005","no migration background","inadequately","4.07","4","82","1","2","6","7","7","3.63","4.51","1","7","3","5"
"2005","no migration background","middle vocational","4.54","5","9033","2","4","6","7","7","4.51","4.57","1","7","5","5"
"2005","no migration background","vocational + Abi","4.45","5","873","2","4","6","6","7","4.35","4.55","1","7","4","5"
"2006","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2006","direct migration background","higher education","","","","","","","","","","","","","",""
"2006","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2006","direct migration background","in school","","","","","","","","","","","","","",""
"2006","direct migration background","inadequately","","","","","","","","","","","","","",""
"2006","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2006","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2006","indirect migration background","higher education","","","","","","","","","","","","","",""
"2006","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","in school","","","","","","","","","","","","","",""
"2006","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2006","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2006","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2006","no migration background","general elemantary","","","","","","","","","","","","","",""
"2006","no migration background","higher education","","","","","","","","","","","","","",""
"2006","no migration background","higher vocational","","","","","","","","","","","","","",""
"2006","no migration background","in school","","","","","","","","","","","","","",""
"2006","no migration background","inadequately","","","","","","","","","","","","","",""
"2006","no migration background","middle vocational","","","","","","","","","","","","","",""
"2006","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","direct migration background","general elemantary","","","","","","","","","","","","","",""
"2007","direct migration background","higher education","","","","","","","","","","","","","",""
"2007","direct migration background","higher vocational","","","","","","","","","","","","","",""
"2007","direct migration background","in school","","","","","","","","","","","","","",""
"2007","direct migration background","inadequately","","","","","","","","","","","","","",""
"2007","direct migration background","middle vocational","","","","","","","","","","","","","",""
"2007","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"2007","indirect migration background","higher education","","","","","","","","","","","","","",""
"2007","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","in school","","","","","","","","","","","","","",""
"2007","indirect migration background","inadequately","","","","","","","","","","","","","",""
"2007","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"2007","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"2007","no migration background","general elemantary","","","","","","","","","","","","","",""
"2007","no migration background","higher education","","","","","","","","","","","","","",""
"2007","no migration background","higher vocational","","","","","","","","","","","","","",""
"2007","no migration background","in school","","","","","","","","","","","","","",""
"2007","no migration background","inadequately","","","","","","","","","","","","","",""
