"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","4.58","5","401","2","4","6","7","7","4.43","4.73","1","7","4","5"
"2005","direct migration background","Urban Area","4.43","4","1955","2","3","6","6","7","4.36","4.5","1","7","4","5"
"2005","indirect migration background","Rural Area","4.77","5","107","3","4","6","7","7","4.5","5.04","1","7","4","5"
"2005","indirect migration background","Urban Area","4.68","5","724","3","4","6","7","7","4.57","4.79","1","7","5","5"
"2005","no migration background","Rural Area","4.53","5","6339","2","4","6","6","7","4.49","4.57","1","7","5","5"
"2005","no migration background","Urban Area","4.53","5","11158","2","4","6","7","7","4.5","4.56","1","7","5","5"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","4.61","5","311","3","4","6","7","7","4.44","4.78","1","7","4","5"
"2009","direct migration background","Urban Area","4.36","4","1334","2","3","6","6","7","4.28","4.44","1","7","4","5"
"2009","indirect migration background","Rural Area","4.87","5","118","2","4","6","7","7","4.59","5.15","1","7","4","5"
"2009","indirect migration background","Urban Area","4.66","5","594","3","4","6","6","7","4.54","4.78","1","7","4","5"
"2009","no migration background","Rural Area","4.37","4","5788","2","3","5","6","7","4.33","4.41","1","7","4","5"
"2009","no migration background","Urban Area","4.43","4","9851","2","3","6","6","7","4.4","4.46","1","7","5","5"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","4.83","5","300","3","4","6","7","7","4.65","5.01","1","7","5","5"
"2012","direct migration background","Urban Area","4.66","5","788","2","4","6","7","7","4.55","4.77","1","7","5","5"
"2012","indirect migration background","Rural Area","4.49","5","98","2","3","6","7","7","4.18","4.8","1","7","4","5"
"2012","indirect migration background","Urban Area","4.44","5","386","2","3","6","7","7","4.28","4.6","1","7","4","5"
"2012","no migration background","Rural Area","4.63","5","2282","3","4","6","6","7","4.57","4.69","1","7","5","5"
"2012","no migration background","Urban Area","4.51","5","3263","2","3","6","6","7","4.46","4.56","1","7","5","5"
"2013","direct migration background","Rural Area","4.65","5","391","3","4","6","6","7","4.51","4.79","1","7","4","5"
"2013","direct migration background","Urban Area","4.63","5","1294","2","4","6","7","7","4.54","4.72","1","7","5","5"
"2013","indirect migration background","Rural Area","4.49","4","135","2","4","6","6","7","4.21","4.77","1","7","5","5"
"2013","indirect migration background","Urban Area","4.76","5","579","3","4","6","7","7","4.64","4.88","1","7","5","5"
"2013","no migration background","Rural Area","4.58","5","6121","3","4","6","6","7","4.54","4.62","1","7","5","5"
"2013","no migration background","Urban Area","4.58","5","10338","2","4","6","6","7","4.55","4.61","1","7","5","5"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.56","5","1985","2","4","6","7","7","4.49","4.63","1","7","5","5"
"2017","direct migration background","Urban Area","4.68","5","5272","2","4","6","7","7","4.64","4.72","1","7","5","5"
"2017","indirect migration background","Rural Area","4.45","4","305","2","3","6","7","7","4.27","4.63","1","7","4","5"
"2017","indirect migration background","Urban Area","4.64","5","1409","2","4","6","7","7","4.56","4.72","1","7","5","5"
"2017","no migration background","Rural Area","4.57","5","7907","2","4","6","6","7","4.54","4.6","1","7","5","5"
"2017","no migration background","Urban Area","4.54","5","12385","2","4","6","6","7","4.51","4.57","1","7","5","5"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
