"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","college entrance qualification","4.58","5","1577","3","4","6","6","7","4.51","4.65","1","7","5","5"
"2005","16-34 y.","lower secondary degree","4.51","5","945","2","4","6","7","7","4.41","4.61","1","7","4","5"
"2005","16-34 y.","no degree/no degree yet","4.62","5","693","3","4","6","6","7","4.51","4.73","1","7","4","5"
"2005","16-34 y.","Other degree","4.45","5","154","2","4","5","6","7","4.2","4.7","1","7","4","5"
"2005","16-34 y.","secondary school degree","4.66","5","1613","3","4","6","7","7","4.59","4.73","1","7","5","5"
"2005","35-65 y.","college entrance qualification","4.53","5","3051","2","4","6","6","7","4.48","4.58","1","7","5","5"
"2005","35-65 y.","lower secondary degree","4.54","5","3721","2","4","6","7","7","4.49","4.59","1","7","5","5"
"2005","35-65 y.","no degree/no degree yet","4.25","4","144","2","3","6","7","7","3.96","4.54","1","7","4","4"
"2005","35-65 y.","Other degree","4.25","4","786","2","3","5","6","7","4.14","4.36","1","7","4","5"
"2005","35-65 y.","secondary school degree","4.5","5","3861","2","4","6","6","7","4.45","4.55","1","7","5","5"
"2005","66 and older","college entrance qualification","4.78","5","567","3","4","6","7","7","4.66","4.9","1","7","5","5"
"2005","66 and older","lower secondary degree","4.49","5","2409","2","3","6","7","7","4.43","4.55","1","7","4","5"
"2005","66 and older","no degree/no degree yet","4.39","4","63","2","3","6","7","7","4","4.78","1","7","4","4"
"2005","66 and older","Other degree","4.62","5","175","2","4","6","7","7","4.39","4.85","1","7","4","5"
"2005","66 and older","secondary school degree","4.57","5","539","2","4","6","7","7","4.44","4.7","1","7","4","5"
"2006","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2006","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2006","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
