"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","college entrance qualification","(Married) couple without C.","4.59","5","1736","3","4","6","6","7","4.52","4.66","1","7","5","5"
"2005","college entrance qualification","1-pers.-HH","4.6","5","785","2","4","6","6","7","4.5","4.7","1","7","5","5"
"2005","college entrance qualification","Couple + C. GT 16 ","4.76","5","898","3","4","6","6","7","4.67","4.85","1","7","5","5"
"2005","college entrance qualification","Couple + C. LE 16","4.5","5","1152","3","3","6","6","7","4.42","4.58","1","7","4","5"
"2005","college entrance qualification","Couple + C. LE and GT 16","4.58","5","331","3","3","6","6","7","4.44","4.72","1","7","5","5"
"2005","college entrance qualification","Single parent","4.2","4","188","2","3","6","6","7","3.98","4.42","1","7","4","5"
"2005","lower secondary degree","(Married) couple without C.","4.52","5","2992","2","4","6","7","7","4.46","4.58","1","7","4","5"
"2005","lower secondary degree","1-pers.-HH","4.53","5","1232","2","4","6","7","7","4.44","4.62","1","7","4","5"
"2005","lower secondary degree","Couple + C. GT 16 ","4.54","5","974","2","4","6","6","7","4.45","4.63","1","7","5","5"
"2005","lower secondary degree","Couple + C. LE 16","4.54","5","933","2","4","6","7","7","4.44","4.64","1","7","4","5"
"2005","lower secondary degree","Couple + C. LE and GT 16","4.54","5","389","2","3","6","7","7","4.38","4.7","1","7","4","5"
"2005","lower secondary degree","Single parent","4.46","4","345","2","3","6","7","7","4.29","4.63","1","7","4","5"
"2005","no degree/no degree yet","(Married) couple without C.","4.55","4","83","3","3","6","6","7","4.2","4.9","1","7","4","5"
"2005","no degree/no degree yet","1-pers.-HH","4.69","5","36","2","3","6","7","7","4.12","5.26","1","7","4","5"
"2005","no degree/no degree yet","Couple + C. GT 16 ","4.41","4","305","3","4","5","6","7","4.25","4.57","1","7","4","5"
"2005","no degree/no degree yet","Couple + C. LE 16","3.91","3.14","37","2","3","6","6","7","3.34","4.48","1","7","3","5"
"2005","no degree/no degree yet","Couple + C. LE and GT 16","4.52","4","284","3","4","6","6","7","4.35","4.69","1","7","4","5"
"2005","no degree/no degree yet","Single parent","4.85","5","117","3","4","6","7","7","4.57","5.13","1","7","4","5"
"2005","Other degree","(Married) couple without C.","4.4","4","345","2","3","6","7","7","4.23","4.57","1","7","4","5"
"2005","Other degree","1-pers.-HH","4.18","4","97","2","3","5","7","7","3.84","4.52","1","7","4","5"
"2005","Other degree","Couple + C. GT 16 ","4.38","4","220","2","3","6","6","7","4.18","4.58","1","7","4","5"
"2005","Other degree","Couple + C. LE 16","4.52","5","208","2","4","6","6","7","4.31","4.73","1","7","4","5"
"2005","Other degree","Couple + C. LE and GT 16","4.31","4","118","2","3","5","6","7","4.03","4.59","1","7","4","5"
"2005","Other degree","Single parent","4.11","4","62","2","3","5","7","7","3.7","4.52","1","7","4","5"
"2005","secondary school degree","(Married) couple without C.","4.54","5","1797","2","4","6","6","7","4.47","4.61","1","7","5","5"
"2005","secondary school degree","1-pers.-HH","4.53","5","768","2","4","6","7","7","4.42","4.64","1","7","4","5"
"2005","secondary school degree","Couple + C. GT 16 ","4.7","5","1113","3","4","6","7","7","4.62","4.78","1","7","5","5"
"2005","secondary school degree","Couple + C. LE 16","4.51","5","1359","2","4","6","6","7","4.43","4.59","1","7","5","5"
"2005","secondary school degree","Couple + C. LE and GT 16","4.47","5","500","2","3","6","7","7","4.34","4.6","1","7","5","5"
"2005","secondary school degree","Single parent","4.57","5","349","2","4","6","6","7","4.41","4.73","1","7","4","5"
"2006","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2006","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2006","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Other degree","Single parent","","","","","","","","","","","","","",""
"2006","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2007","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2007","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"2007","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Other degree","Single parent","","","","","","","","","","","","","",""
"2007","secondary school degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","secondary school degree","Single parent","","","","","","","","","","","","","",""
"2008","college entrance qualification","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","college entrance qualification","1-pers.-HH","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"2008","lower secondary degree","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","lower secondary degree","1-pers.-HH","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"2008","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
