"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","(0) in school","4.64","4.81","55","4","4","5","6","7","4.3","4.98","1","7","4","5"
"2005","direct migration background","(1a) inadequately completed","4.34","4","161","2","3","6","7","7","4.09","4.59","1","7","4","4"
"2005","direct migration background","(1b) general elementary school","4.22","4","515","2","3","5","6","7","4.09","4.35","1","7","4","4"
"2005","direct migration background","(1c) basic vocational qualification","4.48","5","667","2","3","6","7","7","4.36","4.6","1","7","4","5"
"2005","direct migration background","(2a) intermediate vocational","4.48","5","147","3","4","5","6","7","4.24","4.72","1","7","4","5"
"2005","direct migration background","(2b) intermediate general qualification","4.84","4","49","3","4","6","7","7","4.43","5.25","2","7","4","5"
"2005","direct migration background","(2c_gen) general maturity certificate","4.56","5","106","3","4","6","6","7","4.27","4.85","1","7","4","5"
"2005","direct migration background","(2c_voc) vocational maturity certificate","4.41","4.99","269","2","3","6","6","7","4.22","4.6","1","7","4","5"
"2005","direct migration background","(3a) lower tertiary education","4.82","5","75","3","4","6","7","7","4.46","5.18","1","7","4","5"
"2005","direct migration background","(3b) higher tertiary education","4.69","5","263","2","4","6","7","7","4.51","4.87","1","7","4","5"
"2005","indirect migration background","(0) in school","4.67","4","91","3","4","6","6","7","4.42","4.92","1","7","4","5"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","4.68","5","115","3","4","6","7","7","4.4","4.96","1","7","4","5"
"2005","indirect migration background","(1c) basic vocational qualification","4.48","5","146","2","3","6","7","7","4.21","4.75","1","7","4","5"
"2005","indirect migration background","(2a) intermediate vocational","4.96","5","127","3","4","6","7","7","4.72","5.2","1","7","5","5"
"2005","indirect migration background","(2b) intermediate general qualification","4.74","5","70","3","4","5","7","7","4.42","5.06","2","7","4","5"
"2005","indirect migration background","(2c_gen) general maturity certificate","4.81","5","88","3","4","6","6","7","4.51","5.11","1","7","4","5"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","4.6","5","57","2","3","6","7","7","4.15","5.05","1","7","4","5"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","5.16","5","47","3","4","6","7","7","4.75","5.57","2","7","4","6"
"2005","no migration background","(0) in school","4.64","5","507","3","4","6","6","7","4.51","4.77","1","7","4","5"
"2005","no migration background","(1a) inadequately completed","4.23","4","77","1","3","6","7","7","3.8","4.66","1","7","3","5"
"2005","no migration background","(1b) general elementary school","4.33","4","1225","2","3","5","7","7","4.24","4.42","1","7","4","4"
"2005","no migration background","(1c) basic vocational qualification","4.56","5","4894","2","4","6","7","7","4.52","4.6","1","7","5","5"
"2005","no migration background","(2a) intermediate vocational","4.54","5","4518","2","4","6","7","7","4.5","4.58","1","7","5","5"
