"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Baden-W?rttemberg","Rural Area","4.51","5","213","2","4","6","7","7","4.3","4.72","1","7","4","5"
"2005","Baden-W?rttemberg","Urban Area","4.45","5","2303","2","3","6","6","7","4.39","4.51","1","7","5","5"
"2005","Bavaria","Rural Area","4.57","5","1455","2","4","6","7","7","4.49","4.65","1","7","5","5"
"2005","Bavaria","Urban Area","4.56","5","1444","3","4","6","6","7","4.49","4.63","1","7","5","5"
"2005","Berlin","Rural Area","","","","","","","","","","","","","",""
"2005","Berlin","Urban Area","4.46","4","759","2","3","6","7","7","4.35","4.57","1","7","4","5"
"2005","Brandenburg","Rural Area","4.51","5","809","3","3","6","6","7","4.41","4.61","1","7","4","5"
"2005","Brandenburg","Urban Area","5.12","5","78","3","4","7","7","7","4.75","5.49","1","7","4","5"
"2005","Bremen","Rural Area","","","","","","","","","","","","","",""
"2005","Bremen","Urban Area","4.65","4","147","3","4","6","7","7","4.38","4.92","1","7","4","5"
"2005","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2005","Hamburg","Urban Area","4.63","5","292","2","4","6","7","7","4.46","4.8","1","7","5","5"
"2005","Hesse","Rural Area","4.68","5","249","2","4","6","7","7","4.49","4.87","1","7","4","5"
"2005","Hesse","Urban Area","4.43","5","1119","2","3","5","6","7","4.34","4.52","1","7","4","5"
"2005","Lower Saxony","Rural Area","4.5","5","878","2","4","6","7","7","4.4","4.6","1","7","4","5"
"2005","Lower Saxony","Urban Area","4.57","5","910","2","4","6","7","7","4.47","4.67","1","7","5","5"
"2005","Mecklenburg-Western Pomerania","Rural Area","4.66","5","436","2","4","6","7","7","4.52","4.8","1","7","5","5"
"2005","Mecklenburg-Western Pomerania","Urban Area","4.87","5","69","3","4","6","7","7","4.56","5.18","2","7","4","5"
"2005","North Rhine-Westphalia","Rural Area","4.56","4","104","3","4","5","7","7","4.28","4.84","1","7","4","5"
"2005","North Rhine-Westphalia","Urban Area","4.53","5","4244","2","4","6","7","7","4.48","4.58","1","7","5","5"
"2005","Rhineland-Palatinate,Saarland","Rural Area","4.57","5","294","3","4","6","7","7","4.4","4.74","1","7","4","5"
"2005","Rhineland-Palatinate,Saarland","Urban Area","4.6","5","939","2","3","6","7","7","4.5","4.7","1","7","5","5"
"2005","Saxony","Rural Area","4.52","5","762","3","4","6","6","7","4.42","4.62","1","7","4","5"
"2005","Saxony","Urban Area","4.4","4","761","2","3","5","6","7","4.29","4.51","1","7","4","5"
"2005","Saxony-Anhalt","Rural Area","4.53","5","661","3","3","6","6","7","4.42","4.64","1","7","5","5"
