"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Rural Area","4.43","4","763","2","3","5","7","7","4.32","4.54","1","7","4","5"
"2005","general elemantary","Urban Area","4.38","4","1635","2","3","6","7","7","4.3","4.46","1","7","4","5"
"2005","higher education","Rural Area","4.54","5","1200","2","4","6","6","7","4.46","4.62","1","7","5","5"
"2005","higher education","Urban Area","4.64","5","2968","3","4","6","6","7","4.59","4.69","1","7","5","5"
"2005","higher vocational","Rural Area","4.6","5","557","2","4","6","6","7","4.48","4.72","1","7","4","5"
"2005","higher vocational","Urban Area","4.66","5","1001","3","4","6","7","7","4.57","4.75","1","7","5","5"
"2005","in school","Rural Area","4.61","5","198","3","4","6","7","7","4.41","4.81","1","7","4","5"
"2005","in school","Urban Area","4.65","5","451","3","4","6","6","7","4.52","4.78","1","7","4","5"
"2005","inadequately","Rural Area","4.05","4","57","1","3","5","6","7","3.6","4.5","1","7","3","4"
"2005","inadequately","Urban Area","4.24","4","179","2","3","6","7","7","3.98","4.5","1","7","4","4"
"2005","middle vocational","Rural Area","4.56","5","3712","2","4","6","6","7","4.51","4.61","1","7","5","5"
"2005","middle vocational","Urban Area","4.53","5","6527","2","4","6","7","7","4.49","4.57","1","7","5","5"
"2005","vocational + Abi","Rural Area","4.5","4","265","3","4","5","6","7","4.32","4.68","1","7","4","5"
"2005","vocational + Abi","Urban Area","4.42","5","870","2","3","6","6","7","4.32","4.52","1","7","4","5"
"2006","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2006","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2006","higher education","Rural Area","","","","","","","","","","","","","",""
"2006","higher education","Urban Area","","","","","","","","","","","","","",""
"2006","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2006","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2006","in school","Rural Area","","","","","","","","","","","","","",""
"2006","in school","Urban Area","","","","","","","","","","","","","",""
"2006","inadequately","Rural Area","","","","","","","","","","","","","",""
"2006","inadequately","Urban Area","","","","","","","","","","","","","",""
"2006","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2006","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2006","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2007","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2007","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2007","higher education","Rural Area","","","","","","","","","","","","","",""
"2007","higher education","Urban Area","","","","","","","","","","","","","",""
"2007","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2007","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2007","in school","Rural Area","","","","","","","","","","","","","",""
"2007","in school","Urban Area","","","","","","","","","","","","","",""
"2007","inadequately","Rural Area","","","","","","","","","","","","","",""
"2007","inadequately","Urban Area","","","","","","","","","","","","","",""
"2007","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2007","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2007","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2008","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2008","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2008","higher education","Rural Area","","","","","","","","","","","","","",""
"2008","higher education","Urban Area","","","","","","","","","","","","","",""
"2008","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2008","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2008","in school","Rural Area","","","","","","","","","","","","","",""
"2008","in school","Urban Area","","","","","","","","","","","","","",""
"2008","inadequately","Rural Area","","","","","","","","","","","","","",""
"2008","inadequately","Urban Area","","","","","","","","","","","","","",""
"2008","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2008","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2008","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2009","general elemantary","Rural Area","4.34","4","598","2","3","5","6","7","4.22","4.46","1","7","4","4"
"2009","general elemantary","Urban Area","4.27","4","1190","2","3","5","6","7","4.18","4.36","1","7","4","4"
"2009","higher education","Rural Area","4.55","5","1191","3","4","6","6","7","4.47","4.63","1","7","4","5"
"2009","higher education","Urban Area","4.46","5","2836","3","4","5","6","7","4.41","4.51","1","7","5","5"
"2009","higher vocational","Rural Area","4.44","4","514","3","4","5","6","7","4.32","4.56","1","7","4","5"
"2009","higher vocational","Urban Area","4.57","5","815","3","4","6","6","7","4.47","4.67","1","7","5","5"
"2009","in school","Rural Area","4.77","5","93","3","4","6","7","7","4.46","5.08","1","7","4","5"
"2009","in school","Urban Area","4.42","4","217","3","3","5","6","7","4.23","4.61","1","7","4","5"
"2009","inadequately","Rural Area","3.39","3","42","1","2","4","6","7","2.87","3.91","1","7","3","4"
"2009","inadequately","Urban Area","3.76","4","123","1","3","5","6","7","3.46","4.06","1","7","3","4"
"2009","middle vocational","Rural Area","4.38","4","3410","2","3","5","6","7","4.33","4.43","1","7","4","5"
"2009","middle vocational","Urban Area","4.46","5","5644","2","3","6","6","7","4.42","4.5","1","7","4","5"
"2009","vocational + Abi","Rural Area","4.34","5","256","2","3","5","6","7","4.16","4.52","1","7","4","5"
"2009","vocational + Abi","Urban Area","4.35","4","741","2","3","5","6","7","4.24","4.46","1","7","4","5"
"2010","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2010","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2010","higher education","Rural Area","","","","","","","","","","","","","",""
"2010","higher education","Urban Area","","","","","","","","","","","","","",""
"2010","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2010","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2010","in school","Rural Area","","","","","","","","","","","","","",""
"2010","in school","Urban Area","","","","","","","","","","","","","",""
"2010","inadequately","Rural Area","","","","","","","","","","","","","",""
"2010","inadequately","Urban Area","","","","","","","","","","","","","",""
"2010","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2010","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2010","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2011","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2011","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2011","higher education","Rural Area","","","","","","","","","","","","","",""
"2011","higher education","Urban Area","","","","","","","","","","","","","",""
"2011","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2011","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2011","in school","Rural Area","","","","","","","","","","","","","",""
"2011","in school","Urban Area","","","","","","","","","","","","","",""
"2011","inadequately","Rural Area","","","","","","","","","","","","","",""
"2011","inadequately","Urban Area","","","","","","","","","","","","","",""
"2011","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2011","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2011","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2012","general elemantary","Rural Area","4.7","5","299","3","4","6","7","7","4.53","4.87","1","7","5","5"
"2012","general elemantary","Urban Area","4.37","5","481","2","3","6","7","7","4.22","4.52","1","7","4","5"
"2012","higher education","Rural Area","4.62","5","384","3","4","6","6","7","4.48","4.76","1","7","5","5"
"2012","higher education","Urban Area","4.53","5","1111","3","3","6","6","7","4.45","4.61","1","7","5","5"
"2012","higher vocational","Rural Area","4.86","5","155","3","4","6","7","7","4.63","5.09","1","7","5","5"
"2012","higher vocational","Urban Area","4.62","5","210","3","3","6","6","7","4.41","4.83","1","7","4","5"
"2012","in school","Rural Area","4.85","5","67","3","4","6","7","7","4.5","5.2","1","7","5","6"
"2012","in school","Urban Area","4.55","5","123","2","4","6","6","7","4.28","4.82","1","7","5","5"
"2012","inadequately","Rural Area","4.27","4.02","54","2","3","5","6","7","3.84","4.7","1","7","4","5"
"2012","inadequately","Urban Area","4.09","4","103","2","3","5","7","7","3.7","4.48","1","7","4","5"
"2012","middle vocational","Rural Area","4.63","5","1455","3","4","6","6","7","4.55","4.71","1","7","5","5"
"2012","middle vocational","Urban Area","4.59","5","1791","2","4","6","7","7","4.52","4.66","1","7","5","5"
"2012","vocational + Abi","Rural Area","4.53","5","218","2","4","6","7","7","4.32","4.74","1","7","4","5"
"2012","vocational + Abi","Urban Area","4.68","5","536","2","4","6","6","7","4.55","4.81","1","7","5","5"
"2013","general elemantary","Rural Area","4.54","5","620","3","4","6","6","7","4.42","4.66","1","7","4","5"
"2013","general elemantary","Urban Area","4.38","4","1213","2","3","6","6","7","4.29","4.47","1","7","4","5"
"2013","higher education","Rural Area","4.55","5","1282","3","4","6","6","7","4.47","4.63","1","7","5","5"
"2013","higher education","Urban Area","4.63","5","3181","3","4","6","6","7","4.58","4.68","1","7","5","5"
"2013","higher vocational","Rural Area","4.64","5","531","3","4","6","6","7","4.53","4.75","1","7","5","5"
"2013","higher vocational","Urban Area","4.7","5","796","3","4","6","6","7","4.6","4.8","1","7","5","5"
"2013","in school","Rural Area","4.57","5","75","3","3","6","6","7","4.22","4.92","1","7","4","5"
"2013","in school","Urban Area","4.2","4","184","2","3","5","6","7","4","4.4","1","7","4","5"
"2013","inadequately","Rural Area","4.05","4","65","1","3","6","6","7","3.6","4.5","1","7","3","4"
"2013","inadequately","Urban Area","4.28","4","129","2","3","6","7","7","3.97","4.59","1","7","4","4"
"2013","middle vocational","Rural Area","4.6","5","3691","3","4","6","6","7","4.55","4.65","1","7","5","5"
"2013","middle vocational","Urban Area","4.62","5","5717","2","4","6","6","7","4.58","4.66","1","7","5","5"
"2013","vocational + Abi","Rural Area","4.67","5","298","3","4","6","6","7","4.51","4.83","1","7","4","5"
"2013","vocational + Abi","Urban Area","4.66","5","801","3","4","6","6","7","4.56","4.76","1","7","5","5"
"2014","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2014","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2014","higher education","Rural Area","","","","","","","","","","","","","",""
"2014","higher education","Urban Area","","","","","","","","","","","","","",""
"2014","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2014","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2014","in school","Rural Area","","","","","","","","","","","","","",""
"2014","in school","Urban Area","","","","","","","","","","","","","",""
"2014","inadequately","Rural Area","","","","","","","","","","","","","",""
"2014","inadequately","Urban Area","","","","","","","","","","","","","",""
"2014","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2014","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2014","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2015","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2015","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2015","higher education","Rural Area","","","","","","","","","","","","","",""
"2015","higher education","Urban Area","","","","","","","","","","","","","",""
"2015","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2015","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2015","in school","Rural Area","","","","","","","","","","","","","",""
"2015","in school","Urban Area","","","","","","","","","","","","","",""
"2015","inadequately","Rural Area","","","","","","","","","","","","","",""
"2015","inadequately","Urban Area","","","","","","","","","","","","","",""
"2015","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2015","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2015","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2016","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2016","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2016","higher education","Rural Area","","","","","","","","","","","","","",""
"2016","higher education","Urban Area","","","","","","","","","","","","","",""
"2016","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2016","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2016","in school","Rural Area","","","","","","","","","","","","","",""
"2016","in school","Urban Area","","","","","","","","","","","","","",""
"2016","inadequately","Rural Area","","","","","","","","","","","","","",""
"2016","inadequately","Urban Area","","","","","","","","","","","","","",""
"2016","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2016","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2016","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2017","general elemantary","Rural Area","4.43","5","1156","2","3","6","6","7","4.34","4.52","1","7","5","5"
"2017","general elemantary","Urban Area","4.4","5","2121","2","3","6","7","7","4.33","4.47","1","7","5","5"
"2017","higher education","Rural Area","4.59","5","1972","3","4","6","6","7","4.53","4.65","1","7","5","5"
"2017","higher education","Urban Area","4.61","5","5044","3","4","6","6","7","4.57","4.65","1","7","5","5"
"2017","higher vocational","Rural Area","4.72","5","639","3","4","6","6","7","4.61","4.83","1","7","5","5"
"2017","higher vocational","Urban Area","4.68","5","904","3","4","6","6","7","4.59","4.77","1","7","5","5"
"2017","in school","Rural Area","4.82","5","119","2","4","6","6","7","4.54","5.1","1","7","4","5"
"2017","in school","Urban Area","4.55","5","293","2","4","6","6","7","4.37","4.73","1","7","5","5"
"2017","inadequately","Rural Area","4.44","4","429","2","4","5","7","7","4.26","4.62","1","7","5","6"
"2017","inadequately","Urban Area","4.6","5","929","2","4","6","7","7","4.49","4.71","1","7","5","6"
"2017","middle vocational","Rural Area","4.59","5","4986","2","4","6","6","7","4.55","4.63","1","7","5","5"
"2017","middle vocational","Urban Area","4.6","5","7578","2","4","6","6","7","4.57","4.63","1","7","5","5"
"2017","vocational + Abi","Rural Area","4.45","4.28","638","2","3","6","6","7","4.33","4.57","1","7","4","5"
"2017","vocational + Abi","Urban Area","4.59","5","1648","3","4","6","6","7","4.52","4.66","1","7","5","5"
"2018","general elemantary","Rural Area","","","","","","","","","","","","","",""
"2018","general elemantary","Urban Area","","","","","","","","","","","","","",""
"2018","higher education","Rural Area","","","","","","","","","","","","","",""
"2018","higher education","Urban Area","","","","","","","","","","","","","",""
"2018","higher vocational","Rural Area","","","","","","","","","","","","","",""
"2018","higher vocational","Urban Area","","","","","","","","","","","","","",""
"2018","in school","Rural Area","","","","","","","","","","","","","",""
"2018","in school","Urban Area","","","","","","","","","","","","","",""
"2018","inadequately","Rural Area","","","","","","","","","","","","","",""
"2018","inadequately","Urban Area","","","","","","","","","","","","","",""
"2018","middle vocational","Rural Area","","","","","","","","","","","","","",""
"2018","middle vocational","Urban Area","","","","","","","","","","","","","",""
"2018","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"2018","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
"2019","general elemantary","Rural Area","4.42","5","905","2","4","5","6","7","4.32","4.52","1","7","4","5"
"2019","general elemantary","Urban Area","4.5","5","1402","2","3","6","7","7","4.41","4.59","1","7","5","5"
"2019","higher education","Rural Area","4.54","5","1905","3","3","6","6","7","4.48","4.6","1","7","5","5"
"2019","higher education","Urban Area","4.65","5","4479","3","4","6","6","7","4.61","4.69","1","7","5","5"
"2019","higher vocational","Rural Area","4.78","5","693","3","4","6","7","7","4.68","4.88","1","7","5","5"
"2019","higher vocational","Urban Area","4.72","5","907","3","4","6","7","7","4.63","4.81","1","7","5","5"
"2019","in school","Rural Area","4.77","5","85","3","4","6","7","7","4.43","5.11","1","7","4","5"
"2019","in school","Urban Area","4.53","5","232","3","4","6","6","7","4.32","4.74","1","7","4","5"
"2019","inadequately","Rural Area","4.43","4","109","3","3","5","7","7","4.1","4.76","1","7","4","5"
"2019","inadequately","Urban Area","4.67","5","261","2","4","6","7","7","4.44","4.9","1","7","4","5"
"2019","middle vocational","Rural Area","4.58","5","4310","2","4","6","6","7","4.54","4.62","1","7","5","5"
"2019","middle vocational","Urban Area","4.63","5","6224","3","4","6","6","7","4.59","4.67","1","7","5","5"
"2019","vocational + Abi","Rural Area","4.44","4","599","3","4","5","6","7","4.32","4.56","1","7","4","5"
"2019","vocational + Abi","Urban Area","4.58","5","1439","2","4","6","6","7","4.5","4.66","1","7","5","5"
