"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","college entrance qualification","2269.74","2096","548","1112","1571","2710","3426","6647","2169.93","2369.55","0","10143","2045","2199"
"1984","Full Time","lower secondary degree","1410.23","1355","2476","741","1074","1680","2045","3410","1382.97","1437.49","0","12782","1288","1355"
"1984","Full Time","no degree/no degree yet","1151.79","1176","567","665","925","1432","1585","2045","1116.69","1186.89","0","6135","1176","1278"
"1984","Full Time","Other degree","1359.49","1278","919","839","1023","1534","1841","3068","1312.91","1406.07","182","14443","1278","1329"
"1984","Full Time","secondary school degree","1538.5","1381","912","530","1023","1899","2556","4550","1478.87","1598.13","102","10226","1329","1432"
"1984","Not Working","college entrance qualification","990.58","764.81","41","164","307","1125","2352","4582","691.73","1289.43","0","4582","622","1074"
"1984","Not Working","lower secondary degree","690.4","670.22","87","102","273","1023","1380","1881","581.6","799.2","0","2868","355","767"
"1984","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Not Working","Other degree","","","","","","","","","","","","","",""
"1984","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1984","Part Time","college entrance qualification","1133.32","1023","222","258","435","1637","2250","3221","1029.16","1237.48","0","4602","855","1171"
"1984","Part Time","lower secondary degree","734.42","572.7","735","197","296","953","1432","2501","674.49","794.35","0","16873","537","614"
"1984","Part Time","no degree/no degree yet","915.15","869","96","210","435","1406","1636","1841","817.01","1013.29","159","2250","706","1023"
"1984","Part Time","Other degree","971.09","920","157","199","562","1257","1636","2301","890.77","1051.41","113","2946","869","1023"
"1984","Part Time","secondary school degree","751.58","614","296","191","266","971","1329","3579","656.05","847.11","0","9172","459","665"
"1985","Full Time","college entrance qualification","2198.43","2049.24","546","988","1534","2674","3426","5829","2108.8","2288.06","123","7669","2045","2147"
"1985","Full Time","lower secondary degree","1436.1","1380","2158","767","1104","1700","2096","3584","1409.04","1463.16","0","6647","1329","1380"
"1985","Full Time","no degree/no degree yet","1196.4","1176","438","818","971","1380","1636","2259","1162.47","1230.33","31","2983","1176","1278"
"1985","Full Time","Other degree","1342.78","1278","764","767","1023","1534","1892","3272","1300.86","1384.7","0","9395","1278","1329"
"1985","Full Time","secondary school degree","1601.59","1432","870","563","1074","1945","2563","4346","1526.95","1676.23","0","20452","1406","1483"
"1985","Not Working","college entrance qualification","815.04","441.72","34","179","249","1125","2146","2761","537.54","1092.54","51","2761","307","1023"
"1985","Not Working","lower secondary degree","672.12","556.68","82","153","222","1014","1329","2023","566.19","778.05","0","2023","409","818"
"1985","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","Not Working","Other degree","","","","","","","","","","","","","",""
"1985","Not Working","secondary school degree","801.12","513.19","31","199","231","1194","1534","2917","559.43","1042.81","41","2917","279","1074"
"1985","Part Time","college entrance qualification","1011.43","920","219","184","300","1432","2045","3518","908.11","1114.75","0","3551","787","1125"
"1985","Part Time","lower secondary degree","781.17","629.2","759","199","327","1023","1534","2812","732.72","829.62","0","9368","613","683"
"1985","Part Time","no degree/no degree yet","717.11","719.43","82","84","153","1125","1406","2990","597.38","836.84","31","2990","665","1074"
"1985","Part Time","Other degree","1023.8","1031.74","140","286","634","1253","1652","2301","938.24","1109.36","72","2557","920","1125"
"1985","Part Time","secondary school degree","850.35","665","294","198","307","1074","1534","3658","752.37","948.33","0","7950","614","741"
"1986","Full Time","college entrance qualification","2313.76","2199","571","1023","1534","2812","3609","6135","2208.76","2418.76","0","12782","2047","2301"
"1986","Full Time","lower secondary degree","1484.52","1432","2108","767","1125","1738","2199","3655","1453.13","1515.91","0","16361","1380","1432"
"1986","Full Time","no degree/no degree yet","1260.79","1272.42","394","818","997","1483","1738","2556","1219.96","1301.62","36","3579","1227","1304"
"1986","Full Time","Other degree","1406.95","1329","741","818","1125","1636","1943","3579","1370.09","1443.81","0","5113","1329","1431"
"1986","Full Time","secondary school degree","1630.17","1483","850","562","1074","1994","2652","5113","1563.3","1697.04","123","11248","1432","1534"
"1986","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1986","Not Working","lower secondary degree","628.32","508.71","71","102","202","971","1338","1841","512.41","744.23","0","2045","355","792"
"1986","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","Not Working","Other degree","","","","","","","","","","","","","",""
"1986","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1986","Part Time","college entrance qualification","1147.45","1023.96","210","256","402","1636","2199","3579","1022.1","1272.8","15","8692","802","1176"
"1986","Part Time","lower secondary degree","742.03","618.31","698","199","338","1023","1457","2199","703.77","780.29","0","4090","614","665"
"1986","Part Time","no degree/no degree yet","736.33","716","81","117","199","1125","1380","1943","641.15","831.51","38","1943","640","920"
"1986","Part Time","Other degree","973.69","969.27","124","245","460","1309","1534","2506","841.93","1105.45","69","6376","920","1176"
"1986","Part Time","secondary school degree","803.6","665","292","202","297","1125","1585","3426","731.07","876.13","0","4090","614","729"
"1987","Full Time","college entrance qualification","2296.7","2199","575","902","1534","2863","3630","7669","2185.06","2408.34","51","12782","2122","2301"
"1987","Full Time","lower secondary degree","1527.53","1483","2121","844","1155","1790","2199","4090","1497.24","1557.82","0","12782","1432","1483"
"1987","Full Time","no degree/no degree yet","1344.69","1329","383","869","1074","1534","1790","2710","1290.02","1399.36","51","7936","1278","1329"
"1987","Full Time","Other degree","1412.11","1377.56","719","920","1125","1636","1892","3323","1377.35","1446.87","148","5113","1380","1432"
"1987","Full Time","secondary school degree","1658.51","1534","887","440","1125","2045","2761","5113","1590.15","1726.87","72","10226","1432","1534"
"1987","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1987","Not Working","lower secondary degree","795.63","673.81","49","164","205","1234","1534","2531","631.04","960.22","41","2531","409","962"
"1987","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","Not Working","Other degree","","","","","","","","","","","","","",""
"1987","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1987","Part Time","college entrance qualification","1100.76","871.25","218","205","327","1611","2368","3203","990.57","1210.95","36","4090","818","1074"
"1987","Part Time","lower secondary degree","719.65","614","691","205","307","971","1432","2301","679.02","760.28","0","7056","588","665"
"1987","Part Time","no degree/no degree yet","637.8","511","86","77","205","920","1432","1993","529.92","745.68","31","2659","511","767"
"1987","Part Time","Other degree","1001.56","909.99","117","82","506","1329","1637","6647","867.09","1136.03","50","6647","767","1104"
"1987","Part Time","secondary school degree","724.74","665","287","199","325","1023","1329","2096","670.73","778.75","0","2352","562","729"
"1988","Full Time","college entrance qualification","2400.19","2250","551","1023","1585","3041","3778","8181","2279.69","2520.69","0","13294","2147","2352"
"1988","Full Time","lower secondary degree","1591.62","1534","2018","879","1227","1841","2308","3858","1559.62","1623.62","0","10159","1462","1534"
"1988","Full Time","no degree/no degree yet","1417.24","1410.59","329","946","1176","1636","1910","2403","1353.95","1480.53","256","6647","1278","1432"
"1988","Full Time","Other degree","1511.42","1430.94","638","971","1227","1738","2109","3988","1464.61","1558.23","51","7528","1432","1508"
"1988","Full Time","secondary school degree","1708.21","1543.52","847","525","1176","2096","2761","5311","1637.18","1779.24","0","13331","1464","1585"
"1988","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1988","Not Working","lower secondary degree","598.51","561.02","49","189","225","844","1278","1534","484.58","712.44","0","1534","382","637"
"1988","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","Not Working","Other degree","","","","","","","","","","","","","",""
"1988","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1988","Part Time","college entrance qualification","1281.87","1022.97","217","200","491","1994","2616","4653","1146.77","1416.97","0","5624","883","1278"
"1988","Part Time","lower secondary degree","747.95","633.75","659","199","307","1023","1534","2556","703.51","792.39","0","5113","614","698"
"1988","Part Time","no degree/no degree yet","736.38","702.51","77","205","332","1023","1319","1943","645.33","827.43","0","1943","614","869"
"1988","Part Time","Other degree","1029.17","960.99","124","220","639","1329","1809","2454","917.4","1140.94","0","2556","818","1125"
"1988","Part Time","secondary school degree","870.91","767","294","220","358","1150","1628","3119","792.28","949.54","0","7158","614","817"
"1989","Full Time","college entrance qualification","2487.22","2301","590","1202","1636","3037","3784","7797","2356.29","2618.15","0","23008","2147","2454"
"1989","Full Time","lower secondary degree","1630.98","1585","1980","920","1261","1892","2352","4244","1599.37","1662.59","0","10226","1534","1585"
"1989","Full Time","no degree/no degree yet","1439.17","1432","298","971","1125","1662","1892","2454","1390.36","1487.98","0","4090","1329","1483"
"1989","Full Time","Other degree","1577.59","1483","627","1023","1227","1790","2147","4755","1532.5","1622.68","112","5113","1483","1534"
"1989","Full Time","secondary school degree","1811.83","1611","852","869","1229","2149","3014","5880","1739.58","1884.08","0","10226","1503","1611"
"1989","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1989","Not Working","lower secondary degree","650.85","461.52","42","144","261","1127","1350","1431","509.65","792.05","0","1575","435","1023"
"1989","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","Not Working","Other degree","","","","","","","","","","","","","",""
"1989","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1989","Part Time","college entrance qualification","1251.76","991.21","198","225","421","1943","2454","4675","1113.69","1389.83","0","5113","920","1227"
"1989","Part Time","lower secondary degree","763.52","614","627","209","290","1028","1534","2710","716.16","810.88","0","6135","588","716"
"1989","Part Time","no degree/no degree yet","789.03","675.88","89","82","205","1176","1636","2454","671.88","906.18","51","2454","665","920"
"1989","Part Time","Other degree","1179.01","1060.43","109","409","767","1621","1841","3068","1066.38","1291.64","0","3068","874","1125"
"1989","Part Time","secondary school degree","871.45","767","269","225","358","1176","1483","3068","769.07","973.83","122","10226","642","807"
"1990","Full Time","college entrance qualification","2540.27","2395.49","585","1074","1674","3094","3843","7669","2402.94","2677.6","256","25565","2301","2556"
"1990","Full Time","lower secondary degree","1720.41","1636","1903","920","1329","2045","2556","4090","1684.89","1755.93","0","10226","1585","1636"
"1990","Full Time","no degree/no degree yet","1485.17","1534","284","971","1278","1687","1943","2556","1432.84","1537.5","369","4602","1432","1534"
"1990","Full Time","Other degree","1645.82","1534","606","1023","1329","1841","2301","4244","1592.43","1699.21","74","9715","1534","1636"
"1990","Full Time","secondary school degree","1843.89","1662","859","818","1278","2250","2990","5522","1766.61","1921.17","0","12782","1544","1678"
"1990","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"1990","Not Working","lower secondary degree","685.04","538.61","42","43","240","1023","1368","1840","504.66","865.42","0","2065","435","1176"
"1990","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","Not Working","Other degree","","","","","","","","","","","","","",""
"1990","Not Working","secondary school degree","","","","","","","","","","","","","",""
"1990","Part Time","college entrance qualification","1192.15","1075.49","212","220","434","1790","2403","3579","1074.99","1309.31","0","4039","869","1278"
"1990","Part Time","lower secondary degree","795.47","677.48","624","225","354","1074","1534","2336","751.96","838.98","0","3835","625","741"
"1990","Part Time","no degree/no degree yet","843.25","716","85","153","383","1278","1585","3068","721.01","965.49","0","3068","665","920"
"1990","Part Time","Other degree","992.91","960.28","108","281","562","1329","1713","2398","885.9","1099.92","71","2556","869","1125"
"1990","Part Time","secondary school degree","839.2","716","271","230","358","1145","1483","3477","757.42","920.98","16","5624","634","770"
"1991","Full Time","college entrance qualification","2607.2","2454","597","1212","1636","3262","4090","7669","2493.01","2721.39","240","12400","2347","2556"
