"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","1160.39","1074","87","920","965","1421","1636","1790","1092.1","1228.68","161","1841","1023","1227"
"1984","(Married) couple without C.","(1b) general elementary school","976.49","995.23","225","328","665","1278","1534","1892","920.11","1032.87","102","2501","971","1107"
"1984","(Married) couple without C.","(1c) basic vocational qualification","1356.47","1313.09","561","614","1016","1636","2045","3068","1293.27","1419.67","0","12782","1278","1380"
"1984","(Married) couple without C.","(2a) intermediate vocational","1450.55","1278","231","818","1074","1687","2045","3579","1347.82","1553.28","77","9172","1227","1380"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","1540.93","1481.98","74","767","1176","1843","2556","3188","1396.1","1685.76","256","3188","1278","1534"
"1984","(Married) couple without C.","(3a) lower tertiary education","1827.81","1790","60","383","1278","2310","3068","4582","1583.21","2072.41","0","4582","1498","2095"
"1984","(Married) couple without C.","(3b) higher tertiary education","2225.46","2045","85","741","1571","2608","3864","6647","1941.3","2509.62","0","7095","1841","2295"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","1305.72","1278","60","920","1125","1483","1789","2199","1219.58","1391.86","497","2199","1176","1432"
"1984","1-pers.-HH","(1b) general elementary school","954.09","966","102","292","664","1278","1534","1657","874.83","1033.35","94","2301","971","1176"
"1984","1-pers.-HH","(1c) basic vocational qualification","1437.75","1278","194","767","1074","1534","1892","5880","1257.8","1617.7","34","16873","1253","1355"
"1984","1-pers.-HH","(2a) intermediate vocational","1383.12","1278","110","614","1023","1738","2047","3579","1256.91","1509.33","153","3835","1227","1432"
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","1655.76","1427.69","47","834","1176","1892","2147","7561","1322.67","1988.85","353","7561","1278","1534"
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","1990.88","1917","59","818","1483","2431","2838","6135","1757.4","2224.36","562","6135","1636","2096"
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","851.9","869","96","200","358","1125","1432","2506","758.53","945.27","31","3068","971","1125"
"1984","Couple + C. GT 16 ","(1b) general elementary school","765.21","665","238","200","357","1112","1380","2045","701.89","828.53","0","2250","690","920"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","1351.7","1278.13","508","537","920","1636","2045","4225","1287.19","1416.21","0","7669","1227","1360"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","1281.77","1125","167","443","818","1611","2097","3170","1173.77","1389.77","179","4090","1039","1278"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","606.94","346.08","76","243","278","920","1387","2454","497.38","716.5","153","2454","303","477"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","769.3","367.52","36","153","291","818","1278","4587","484.42","1054.18","0","4587","307","665"
