"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","college entrance qualification","Westdeutschland, alte Bundeslaender","1901.8","1841","811","435","1112","2546","3142","6135","1818.53","1985.07","0","10143","1738","1892"
"1984","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","lower secondary degree","Westdeutschland, alte Bundeslaender","1242.19","1229.06","3298","348","767","1585","1995","3246","1215.72","1268.66","0","16873","1198","1228"
"1984","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","Westdeutschland, alte Bundeslaender","1094.12","1125","674","343","869","1406","1585","2045","1059.89","1128.35","0","6135","1125","1227"
"1984","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","Other degree","Westdeutschland, alte Bundeslaender","1296.09","1227","1092","716","982","1534","1841","2914","1254.34","1337.84","113","14443","1227","1278"
"1984","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1984","secondary school degree","Westdeutschland, alte Bundeslaender","1340.01","1227","1234","291","754","1738","2358","4397","1286.51","1393.51","0","10226","1176","1260"
"1985","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","college entrance qualification","Westdeutschland, alte Bundeslaender","1827.42","1790","799","307","1023","2551","3119","5150","1748.58","1906.26","0","7669","1687","1892"
"1985","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","lower secondary degree","Westdeutschland, alte Bundeslaender","1253.97","1253","2999","341","782","1585","2045","3579","1228.55","1279.39","0","9368","1227","1253"
"1985","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Westdeutschland, alte Bundeslaender","1066.28","1125","531","192","844","1329","1616","2260","1029.84","1102.72","31","2990","1162","1227"
"1985","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","Other degree","Westdeutschland, alte Bundeslaender","1283.25","1227","924","690","972","1534","1841","3175","1245.23","1321.27","0","9395","1227","1278"
"1985","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1985","secondary school degree","Westdeutschland, alte Bundeslaender","1405.91","1278","1195","307","767","1790","2468","4346","1343.29","1468.53","0","20452","1227","1278"
"1986","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","college entrance qualification","Westdeutschland, alte Bundeslaender","1976.06","1892","809","427","1176","2556","3323","6135","1886.37","2065.75","0","12782","1790","1994"
"1986","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","lower secondary degree","Westdeutschland, alte Bundeslaender","1290.54","1278","2877","358","819","1636","2045","3579","1262.96","1318.12","0","16361","1227","1278"
"1986","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Westdeutschland, alte Bundeslaender","1143.38","1176","491","511","920","1432","1738","2403","1102.12","1184.64","36","3579","1176","1278"
"1986","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","Other degree","Westdeutschland, alte Bundeslaender","1333.83","1278","877","639","1023","1585","1892","3579","1296.54","1371.12","0","6376","1278","1365"
"1986","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1986","secondary school degree","Westdeutschland, alte Bundeslaender","1417.1","1298.39","1165","314","818","1805","2455","4434","1360.84","1473.36","0","11248","1227","1329"
"1987","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","college entrance qualification","Westdeutschland, alte Bundeslaender","1952.41","1861.31","813","378","1023","2638","3375","5624","1859.22","2045.6","36","12782","1741","1982"
"1987","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","lower secondary degree","Westdeutschland, alte Bundeslaender","1321.7","1329","2861","368","854","1687","2045","3835","1294.16","1349.24","0","12782","1278","1329"
"1987","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Westdeutschland, alte Bundeslaender","1149.17","1227","476","205","818","1534","1790","2556","1095.83","1202.51","26","7936","1176","1278"
"1987","Other degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","Other degree","Westdeutschland, alte Bundeslaender","1356.32","1329","848","741","1023","1636","1892","3323","1319.59","1393.05","50","6647","1329","1431"
"1987","secondary school degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1987","secondary school degree","Westdeutschland, alte Bundeslaender","1437.62","1295.34","1190","332","786","1841","2505","5113","1380.02","1495.22","0","10226","1227","1329"
"1988","college entrance qualification","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","college entrance qualification","Westdeutschland, alte Bundeslaender","2059.46","1943","792","460","1153","2710","3579","7669","1960.02","2158.9","0","13294","1815","2045"
"1988","lower secondary degree","Ostdeutschland, neue Bundeslaender","","","","","","","","","","","","","",""
"1988","lower secondary degree","Westdeutschland, alte Bundeslaender","1374.05","1380","2726","337","898","1738","2199","3732","1344.92","1403.18","0","10159","1306","1380"
