"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","general elemantary","1011.61","1023","1117","294","614","1350","1636","2352","982.38","1040.84","18","5113","1071","1125"
"1984","Full Time","higher education","2487.78","2326","463","1374","1790","2965","3579","6647","2371.07","2604.49","0","11248","2199","2454"
"1984","Full Time","higher vocational","1842.98","1738","356","1109","1380","2138","2556","5039","1764.35","1921.61","102","6135","1636","1841"
"1984","Full Time","in school","","","","","","","","","","","","","",""
"1984","Full Time","inadequately","1128.12","1156.38","496","614","920","1431","1585","2045","1091.06","1165.18","0","6135","1125","1227"
"1984","Full Time","middle vocational","1492.37","1380","2833","869","1125","1738","2147","4090","1465.07","1519.67","0","14443","1370","1401"
"1984","Full Time","vocational + Abi","1710.15","1534","169","869","1176","2040","2710","7561","1589.13","1831.17","190","7561","1380","1534"
"1984","Not Working","general elemantary","488.68","339.8","61","102","219","767","971","1534","395.43","581.93","0","1534","286","651"
"1984","Not Working","higher education","","","","","","","","","","","","","",""
"1984","Not Working","higher vocational","","","","","","","","","","","","","",""
"1984","Not Working","in school","","","","","","","","","","","","","",""
"1984","Not Working","inadequately","","","","","","","","","","","","","",""
"1984","Not Working","middle vocational","839.48","767","74","199","409","1227","1636","2982","697.9","981.06","0","2982","622","973"
"1984","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1984","Part Time","general elemantary","539.69","415.13","466","170","243","716","1125","2071","499.54","579.84","0","2556","435","511"
"1984","Part Time","higher education","1461.38","1358.65","144","409","920","2045","2403","3477","1335.95","1586.81","0","4602","1278","1534"
"1984","Part Time","higher vocational","1131.95","920","88","199","511","1381","2045","9172","898.33","1365.57","0","9172","741","1023"
"1984","Part Time","in school","","","","","","","","","","","","","",""
"1984","Part Time","inadequately","871.38","869","94","199","435","1278","1605","1841","772.86","969.9","159","2250","716","920"
"1984","Part Time","middle vocational","809.54","639","681","199","332","1074","1462","3134","742.19","876.89","0","16873","614","706"
