"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(0) in school","Female","","","","","","","","","","","","","",""
"1985","(0) in school","Male","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","Female","7.53","5","184","1","2","10","18","40","6.53","8.53","0","40","4","5"
"1985","(1a) inadequately completed","Male","7.79","4.79","248","1","2","10","20","40","6.62","8.96","0","60","4","5"
"1985","(1b) general elementary school","Female","7.92","5","482","1","2","10","17","60","6.95","8.89","1","150","3","5"
"1985","(1b) general elementary school","Male","10.47","7","544","1","3","13","23","60","9.49","11.45","0","150","5","7"
"1985","(1c) basic vocational qualification","Female","8.65","5","604","1","2","12","20","50","7.9","9.4","0","80","4","5"
"1985","(1c) basic vocational qualification","Male","14.16","8","1397","2","4","16","30","100","12.97","15.35","1","360","8","9"
"1985","(2a) intermediate vocational","Female","10.65","7.25","388","1","3","15","23","50","9.54","11.76","0","104","6","9"
"1985","(2a) intermediate vocational","Male","14.05","10","377","2","4","19","30","65","12.52","15.58","1","130","10","12"
"1985","(2b) intermediate general qualification","Female","9.25","5","118","1","3","12","20","60","7.35","11.15","1","60","4","8"
"1985","(2b) intermediate general qualification","Male","8.91","6","80","1","3","13","20","35","6.93","10.89","1","40","5","8"
"1985","(2c_gen) general maturity certificate","Female","9.73","5.57","55","2","3","15","22","34","7.42","12.04","1","34","4","12"
"1985","(2c_gen) general maturity certificate","Male","11.08","6.63","79","1","2","15","25","75","8.2","13.96","1","75","5","10"
"1985","(2c_voc) vocational maturity certificate","Female","11.45","7.79","79","2","3","15","26","60","8.85","14.05","1","60","5","8"
"1985","(2c_voc) vocational maturity certificate","Male","14.73","8","141","2","3","18","30","120","10.24","19.22","1","250","5","10"
"1985","(3a) lower tertiary education","Female","11.27","6","39","1","4","10","20","100","5.69","16.85","1","100","5","8"
"1985","(3a) lower tertiary education","Male","18.44","12.83","112","3","5","23","39","86","14.71","22.17","1","113","9","15"
"1985","(3b) higher tertiary education","Female","10.69","5","106","1","3","13","20","85","8.2","13.18","1","85","4","7"
"1985","(3b) higher tertiary education","Male","15.79","10","234","2","4","22","37","82","13.49","18.09","1","100","8","11"
"1986","(0) in school","Female","","","","","","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1986","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1986","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1986","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1986","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1986","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1986","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1986","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1986","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1987","(0) in school","Female","","","","","","","","","","","","","",""
"1987","(0) in school","Male","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1987","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1987","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1987","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1987","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1987","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1987","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1988","(0) in school","Female","","","","","","","","","","","","","",""
"1988","(0) in school","Male","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1988","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1988","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1988","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1988","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1988","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1988","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1988","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1988","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1988","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1989","(0) in school","Female","","","","","","","","","","","","","",""
"1989","(0) in school","Male","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1989","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1989","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1989","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1989","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1989","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1989","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
"1989","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1989","(2b) intermediate general qualification","Male","","","","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1989","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1989","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Female","","","","","","","","","","","","","",""
"1989","(3a) lower tertiary education","Male","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","Male","","","","","","","","","","","","","",""
"1990","(0) in school","Female","","","","","","","","","","","","","",""
"1990","(0) in school","Male","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","Female","6.95","4","146","1","2","10","16","30","5.81","8.09","0","30","3","5"
"1990","(1a) inadequately completed","Male","12.75","8","186","1","3","20","30","60","10.95","14.55","0","80","5","8"
"1990","(1b) general elementary school","Female","6.72","4","400","1","2","9","16","30","6.03","7.41","0","60","3","5"
"1990","(1b) general elementary school","Male","12.15","7","487","2","3","14","25","95","10.4","13.9","0","300","5","7"
"1990","(1c) basic vocational qualification","Female","9.93","6","545","1","3","12","21","65","8.94","10.92","0","120","5","6"
"1990","(1c) basic vocational qualification","Male","14.51","10","1142","2","4","18","30","90","13.43","15.59","1","300","8","10"
"1990","(2a) intermediate vocational","Female","11.93","8.19","393","2","4","16","25","50","9.96","13.9","1","330","7","10"
"1990","(2a) intermediate vocational","Male","16.19","11","353","2","5","21","35","110","14.3","18.08","1","140","10","13"
"1990","(2b) intermediate general qualification","Female","10.03","6","121","1","4","12","23","40","8.27","11.79","1","50","5","8"
"1990","(2b) intermediate general qualification","Male","19.62","8.38","69","2","5","23","55","90","14.34","24.9","1","130","7","17"
"1990","(2c_gen) general maturity certificate","Female","15.83","7","46","3","5","13","30","200","6.59","25.07","1","200","5","11"
"1990","(2c_gen) general maturity certificate","Male","21.23","10","83","3","5","25","49","207","14.86","27.6","1","207","9","15"
"1990","(2c_voc) vocational maturity certificate","Female","11.58","8","96","2","4","17","28","35","8.12","15.04","1","150","6","12"
"1990","(2c_voc) vocational maturity certificate","Male","18.77","10.91","125","2","6","20","45","150","15.01","22.53","1","150","7","12"
"1990","(3a) lower tertiary education","Female","11.29","7","41","1","3","16","25","40","6.83","15.75","0","75","5","12"
"1990","(3a) lower tertiary education","Male","23.53","15","114","3","7","30","45","330","17","30.06","0","330","11","20"
"1990","(3b) higher tertiary education","Female","15.27","9.06","99","2","5","18","36","120","9.45","21.09","1","240","7","12"
"1990","(3b) higher tertiary education","Male","16.98","10","216","2","5","24","40","76","14.27","19.69","0","170","9","12"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Female","12.01","10","53","4","6","15","15","160","5.74","18.28","2","160","6","13"
"1991","(1c) basic vocational qualification","Male","34.49","10","119","4","6","18","35","500","16.27","52.71","1","700","10","13"
"1991","(2a) intermediate vocational","Female","13.59","9","125","4","6","15","30","65","9.54","17.64","0","240","8","10"
"1991","(2a) intermediate vocational","Male","58.69","13","248","5","7","30","140","600","41.95","75.43","1","999","11","17"
"1991","(2b) intermediate general qualification","Female","","","","","","","","","","","","","",""
"1991","(2b) intermediate general qualification","Male","87.94","13.83","30","5","7","40","500","600","26.47","149.41","3","600","7","25"
"1991","(2c_gen) general maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_gen) general maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Female","","","","","","","","","","","","","",""
"1991","(2c_voc) vocational maturity certificate","Male","","","","","","","","","","","","","",""
"1991","(3a) lower tertiary education","Female","18.51","10","68","4","6","15","20","300","9.84","27.18","2","300","7","10"
"1991","(3a) lower tertiary education","Male","55.84","12.73","63","6","8","22","60","750","19.75","91.93","3","750","10","16"
"1991","(3b) higher tertiary education","Female","","","","","","","","","","","","","",""
"1991","(3b) higher tertiary education","Male","63.45","15.2","57","7","10","40","250","750","23.51","103.39","2","750","10","20"
"1992","(0) in school","Female","","","","","","","","","","","","","",""
"1992","(0) in school","Male","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
