"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","(0) in school","","","","","","","","","","","","","",""
"1985","Full Time","(1a) inadequately completed","7.68","5","369","1","2","10","20","40","6.83","8.53","0","60","4","5"
"1985","Full Time","(1b) general elementary school","9.96","6","695","1","2","12","21","60","9.04","10.88","0","150","5","6"
"1985","Full Time","(1c) basic vocational qualification","13.07","8","1595","2","3","15","28","89","12.04","14.1","0","360","7","8"
"1985","Full Time","(2a) intermediate vocational","12.9","10","589","2","4","17","27","60","11.78","14.02","0","130","9","10"
"1985","Full Time","(2b) intermediate general qualification","10.04","6.94","110","1","3","13","25","60","8.13","11.95","1","60","5","9"
"1985","Full Time","(2c_gen) general maturity certificate","14.52","10.89","60","2","4","20","34","75","11.04","18","1","75","6","13"
"1985","Full Time","(2c_voc) vocational maturity certificate","13.24","8","168","2","3","15","26","95","9.61","16.87","1","250","5","8"
"1985","Full Time","(3a) lower tertiary education","16.51","9","129","2","5","19","38","100","12.98","20.04","1","113","7","13"
"1985","Full Time","(3b) higher tertiary education","12.94","8","250","1","3","20","27","77","11.18","14.7","1","82","7","10"
"1985","Not Working","(0) in school","","","","","","","","","","","","","",""
"1985","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","Not Working","(1b) general elementary school","9.82","7","31","1","3","17","20","36","7.02","12.62","1","36","3","10"
"1985","Not Working","(1c) basic vocational qualification","12.29","4.97","32","1","2","10","40","52","7.57","17.01","1","52","3","10"
"1985","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1985","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1985","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","Part Time","(0) in school","","","","","","","","","","","","","",""
"1985","Part Time","(1a) inadequately completed","7.92","7","57","1","2","10","15","40","5.55","10.29","0","40","2","5"
"1985","Part Time","(1b) general elementary school","7.45","4","300","1","2","10","15","50","6.46","8.44","1","70","3","5"
"1985","Part Time","(1c) basic vocational qualification","10.02","5.36","374","1","2","12","22","70","8.58","11.46","0","120","5","7"
"1985","Part Time","(2a) intermediate vocational","9.93","6","163","1","2","14","20","60","8.2","11.66","1","80","5","8"
"1985","Part Time","(2b) intermediate general qualification","8.37","5","75","1","2","12","20","46","6.08","10.66","1","46","4","6"
"1985","Part Time","(2c_gen) general maturity certificate","8.84","5.94","64","2","3","12","20","35","6.59","11.09","1","35","4","10"
"1985","Part Time","(2c_voc) vocational maturity certificate","13.93","8","48","2","5","17","32","120","8.31","19.55","1","120","5","12"
"1985","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","Part Time","(3b) higher tertiary education","17.47","7","83","3","4","16","60","100","12.79","22.15","1","100","5","8"
"1986","Full Time","(0) in school","","","","","","","","","","","","","",""
"1986","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1986","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","Not Working","(0) in school","","","","","","","","","","","","","",""
"1986","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1986","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","Part Time","(0) in school","","","","","","","","","","","","","",""
"1986","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1986","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1987","Full Time","(0) in school","","","","","","","","","","","","","",""
"1987","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"1987","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"1987","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1987","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
