"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","(Married) couple without C.","12.76","8","842","2","3","16","26","82","11.81","13.71","0","150","7","8"
"1985","Full Time","1-pers.-HH","9.62","5","356","1","2","13","23","60","8.47","10.77","1","73","5","7"
"1985","Full Time","Couple + C. GT 16 ","12.42","8","756","2","4","15","25","60","11.01","13.83","0","360","7","8"
"1985","Full Time","Couple + C. LE 16","14.73","9","1122","2","3","17","30","100","13.49","15.97","0","280","6","8"
"1985","Full Time","Couple + C. LE and GT 16","12.12","8","546","1","3","15","25","76","10.9","13.34","1","160","6","8"
"1985","Full Time","Single parent","11.06","7","198","2","3","15","25","60","9.52","12.6","1","60","5","8"
"1985","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. LE 16","10.26","5","30","1","1","10","36","40","6.32","14.2","1","40","2","8"
"1985","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Not Working","Single parent","","","","","","","","","","","","","",""
"1985","Part Time","(Married) couple without C.","9.01","6","187","1","2","12","18","51","7.39","10.63","1","86","5","8"
"1985","Part Time","1-pers.-HH","10.87","6","90","2","3","15","20","62","8.42","13.32","1","62","5","8"
"1985","Part Time","Couple + C. GT 16 ","9.14","5","269","1","2","10","19","100","7.48","10.8","1","120","5","7"
"1985","Part Time","Couple + C. LE 16","10.72","5","351","1","2","14","25","72","9.29","12.15","0","100","4","6"
"1985","Part Time","Couple + C. LE and GT 16","9.5","5","172","1","2","12","25","80","7.67","11.33","0","90","3","5"
"1985","Part Time","Single parent","10.54","6","64","1","3","15","23","70","7.46","13.62","1","70","4","10"
"1986","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
