"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","general elemantary","10.03","6","800","1","3","12","21","60","9.19","10.87","0","150","5","6"
"1985","Full Time","higher education","14.21","8","379","2","4","20","32","82","12.54","15.88","1","113","8","10"
"1985","Full Time","higher vocational","14.85","9","257","1","3","17","29","104","11.19","18.51","0","360","6","10"
"1985","Full Time","in school","","","","","","","","","","","","","",""
"1985","Full Time","inadequately","7.3","4","329","1","2","10","18","40","6.45","8.15","0","60","4","5"
"1985","Full Time","middle vocational","12.86","8","2096","2","3","16","27","80","12.09","13.63","0","280","7","8"
"1985","Full Time","vocational + Abi","11.17","7","114","2","3","15","25","45","8.58","13.76","1","120","5","8"
"1985","Not Working","general elemantary","8.11","5","44","1","3","10","18","36","5.98","10.24","1","36","3","9"
"1985","Not Working","higher education","","","","","","","","","","","","","",""
"1985","Not Working","higher vocational","","","","","","","","","","","","","",""
"1985","Not Working","in school","","","","","","","","","","","","","",""
"1985","Not Working","inadequately","","","","","","","","","","","","","",""
"1985","Not Working","middle vocational","11.25","5","55","1","2","10","36","52","7.95","14.55","1","52","3","8"
"1985","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"1985","Part Time","general elemantary","7.66","5","371","1","2","10","17","50","6.74","8.58","1","70","4","5"
"1985","Part Time","higher education","17.44","7.37","103","3","4","20","50","85","13.48","21.4","1","100","5","10"
"1985","Part Time","higher vocational","10.5","7","62","1","2","15","25","48","7.97","13.03","1","48","5","10"
"1985","Part Time","in school","","","","","","","","","","","","","",""
"1985","Part Time","inadequately","7.67","7.02","52","1","1","10","16","40","5.26","10.08","1","40","2","4"
"1985","Part Time","middle vocational","9.95","6","572","1","2","12","21","62","8.88","11.02","0","120","5","6"
"1985","Part Time","vocational + Abi","","","","","","","","","","","","","",""
"1986","Full Time","general elemantary","","","","","","","","","","","","","",""
"1986","Full Time","higher education","","","","","","","","","","","","","",""
"1986","Full Time","higher vocational","","","","","","","","","","","","","",""
"1986","Full Time","in school","","","","","","","","","","","","","",""
"1986","Full Time","inadequately","","","","","","","","","","","","","",""
"1986","Full Time","middle vocational","","","","","","","","","","","","","",""
"1986","Full Time","vocational + Abi","","","","","","","","","","","","","",""
