"erwst","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Part-time","1984","Couple + C. GT 16 ","West Germany","116","0.0628150203069963","0.0521628315464701","0.0734672090675224","2"
"Part-time","1984","Couple + C. GT 16 ","East Germany","","","","","2"
"Part-time","1984","Couple + C. LE and GT 16","West Germany","86","0.0529628771148366","0.0423787961389107","0.0635469580907624","2"
"Part-time","1984","Couple + C. LE and GT 16","East Germany","","","","","2"
"Full-time","1985","1-pers.-HH","West Germany","510","0.331647966633654","0.304796720318442","0.358499212948866","1"
"Full-time","1985","1-pers.-HH","East Germany","","","","","1"
"Full-time","1985","(Married) couple without C. ","West Germany","1079","0.376314697147824","0.357072398385359","0.395556995910288","1"
"Full-time","1985","(Married) couple without C. ","East Germany","","","","","1"
"Full-time","1985","Single parent ","West Germany","242","0.409376667003918","0.368131922978606","0.450621411029229","1"
"Full-time","1985","Single parent ","East Germany","","","","","1"
"Full-time","1985","Couple + C. LE 16 ","West Germany","1477","0.526865398091142","0.507969788895175","0.54576100728711","1"
"Full-time","1985","Couple + C. LE 16 ","East Germany","","","","","1"
"Full-time","1985","Couple + C. GT 16 ","West Germany","965","0.449564227644923","0.427919293634839","0.471209161655006","1"
"Full-time","1985","Couple + C. GT 16 ","East Germany","","","","","1"
"Full-time","1985","Couple + C. LE and GT 16","West Germany","697","0.45215967407109","0.426913760026071","0.477405588116109","1"
"Full-time","1985","Couple + C. LE and GT 16","East Germany","","","","","1"
"Non-working","1985","Couple + C. LE 16 ","East Germany","","","","","5"
"Non-working","1985","1-pers.-HH","West Germany","603","0.613610697265847","0.585840296293611","0.641381098238084","5"
"Non-working","1985","1-pers.-HH","East Germany","","","","","5"
"Non-working","1985","(Married) couple without C. ","East Germany","","","","","5"
"Non-working","1985","Couple + C. LE 16 ","West Germany","856","0.321175539500453","0.303504232291897","0.338846846709009","5"
"Non-working","1985","(Married) couple without C. ","West Germany","1176","0.55131431592604","0.531559665463922","0.571068966388157","5"
"Non-working","1985","Single parent ","West Germany","230","0.444304142833086","0.402625791568686","0.485982494097486","5"
"Non-working","1985","Single parent ","East Germany","","","","","5"
"Non-working","1985","Couple + C. GT 16 ","East Germany","","","","","5"
"Non-working","1985","Couple + C. LE and GT 16","West Germany","579","0.379297746584227","0.354685572429964","0.403909920738489","5"
"Non-working","1985","Couple + C. LE and GT 16","East Germany","","","","","5"
"Non-working","1985","Couple + C. GT 16 ","West Germany","752","0.38865805862693","0.367448433044891","0.409867684208969","5"
"Other","1985","(Married) couple without C. ","West Germany","31","0.0122675546592501","0.00789538235340716","0.016639726965093","6"
"Other","1985","(Married) couple without C. ","East Germany","","","","","6"
"Other","1985","1-pers.-HH","West Germany","35","0.0308275862558651","0.02096948158645","0.0406856909252801","6"
"Other","1985","1-pers.-HH","East Germany","","","","","6"
"Other","1985","Single parent ","West Germany","37","0.0734669015275239","0.051582831255047","0.0953509718000008","6"
"Other","1985","Single parent ","East Germany","","","","","6"
"Other","1985","Couple + C. LE 16 ","West Germany","87","0.0389032693788506","0.0315852205252488","0.0462213182324524","6"
"Other","1985","Couple + C. LE 16 ","East Germany","","","","","6"
"Other","1985","Couple + C. GT 16 ","West Germany","159","0.0792386219373431","0.0674856128589326","0.0909916310157536","6"
"Other","1985","Couple + C. GT 16 ","East Germany","","","","","6"
"Other","1985","Couple + C. LE and GT 16","West Germany","133","0.104338548504407","0.0888320934734315","0.119845003535382","6"
"Other","1985","Couple + C. LE and GT 16","East Germany","","","","","6"
"Part-time","1985","1-pers.-HH","West Germany","33","0.0239137498446337","0.0152002810405141","0.0326272186487533","2"
"Part-time","1985","1-pers.-HH","East Germany","","","","","2"
"Part-time","1985","(Married) couple without C. ","West Germany","149","0.0601034322668862","0.0506630783362143","0.0695437861975582","2"
"Part-time","1985","(Married) couple without C. ","East Germany","","","","","2"
"Part-time","1985","Single parent ","West Germany","37","0.0728522886354721","0.0510527232738529","0.0946518539970912","2"
"Part-time","1985","Single parent ","East Germany","","","","","2"
"Part-time","1985","Couple + C. LE 16 ","East Germany","","","","","2"
"Part-time","1985","Couple + C. LE 16 ","West Germany","262","0.113055793029554","0.10107147665808","0.125040109401028","2"
"Part-time","1985","Couple + C. LE and GT 16","East Germany","","","","","2"
"Part-time","1985","Couple + C. GT 16 ","West Germany","153","0.0825390917908041","0.0705653277719941","0.094512855809614","2"
"Part-time","1985","Couple + C. GT 16 ","East Germany","","","","","2"
"Part-time","1985","Couple + C. LE and GT 16","West Germany","84","0.0642040308402764","0.0517706304437022","0.0766374312368506","2"
"Full-time","1986","1-pers.-HH","West Germany","493","0.343683732773307","0.315893784705328","0.371473680841286","1"
"Full-time","1986","1-pers.-HH","East Germany","","","","","1"
"Full-time","1986","(Married) couple without C. ","West Germany","1087","0.379261219924785","0.359800693336038","0.398721746513533","1"
"Full-time","1986","(Married) couple without C. ","East Germany","","","","","1"
"Full-time","1986","Single parent ","West Germany","224","0.411698796639877","0.369028338269957","0.454369255009797","1"
"Full-time","1986","Single parent ","East Germany","","","","","1"
"Full-time","1986","Couple + C. LE 16 ","West Germany","1334","0.537334380556025","0.517431982199782","0.557236778912268","1"
"Full-time","1986","Couple + C. LE 16 ","East Germany","","","","","1"
"Full-time","1986","Couple + C. GT 16 ","West Germany","984","0.442998934032637","0.421788713848291","0.464209154216982","1"
"Full-time","1986","Couple + C. GT 16 ","East Germany","","","","","1"
"Full-time","1986","Couple + C. LE and GT 16","West Germany","628","0.436525921419553","0.41057449430884","0.462477348530267","1"
"Full-time","1986","Couple + C. LE and GT 16","East Germany","","","","","1"
"Non-working","1986","Couple + C. LE 16 ","East Germany","","","","","5"
"Non-working","1986","1-pers.-HH","West Germany","564","0.609001845684318","0.580449070841633","0.637554620527003","5"
"Non-working","1986","1-pers.-HH","East Germany","","","","","5"
"Non-working","1986","(Married) couple without C. ","West Germany","1109","0.543439166651114","0.523460995759948","0.56341733754228","5"
"Non-working","1986","(Married) couple without C. ","East Germany","","","","","5"
"Non-working","1986","Single parent ","West Germany","206","0.42132185291406","0.378510083780221","0.464133622047899","5"
"Non-working","1986","Single parent ","East Germany","","","","","5"
"Non-working","1986","Couple + C. LE 16 ","West Germany","773","0.321214557449121","0.302575954563839","0.339853160334403","5"
"Non-working","1986","Couple + C. GT 16 ","East Germany","","","","","5"
"Non-working","1986","Couple + C. LE and GT 16","West Germany","548","0.372504109290555","0.347205873703727","0.397802344877383","5"
"Non-working","1986","Couple + C. LE and GT 16","East Germany","","","","","5"
"Non-working","1986","Couple + C. GT 16 ","West Germany","780","0.385184424467522","0.364405521618754","0.40596332731629","5"
"Other","1986","1-pers.-HH","West Germany","36","0.0259666884738353","0.0166610355319546","0.035272341415716","6"
"Other","1986","1-pers.-HH","East Germany","","","","","6"
"Other","1986","(Married) couple without C. ","West Germany","67","0.0250156586233823","0.0187518897974796","0.031279427449285","6"
"Other","1986","(Married) couple without C. ","East Germany","","","","","6"
"Other","1986","Single parent ","West Germany","47","0.0958153593033923","0.0702951771473742","0.12133554145941","6"
"Other","1986","Single parent ","East Germany","","","","","6"
"Other","1986","Couple + C. LE 16 ","West Germany","92","0.042541441645051","0.0344855135684841","0.0505973697216179","6"
"Other","1986","Couple + C. LE 16 ","East Germany","","","","","6"
"Other","1986","Couple + C. GT 16 ","West Germany","202","0.0979503912397343","0.085258272630725","0.110642509848744","6"
"Other","1986","Couple + C. GT 16 ","East Germany","","","","","6"
"Other","1986","Couple + C. LE and GT 16","West Germany","152","0.128762729443722","0.11123673920705","0.146288719680395","6"
"Other","1986","Couple + C. LE and GT 16","East Germany","","","","","6"
"Part-time","1986","1-pers.-HH","West Germany","29","","","","2"
"Part-time","1986","1-pers.-HH","East Germany","","","","","2"
"Part-time","1986","(Married) couple without C. ","West Germany","125","0.0522839548007184","0.0433559531520682","0.0612119564493686","2"
"Part-time","1986","(Married) couple without C. ","East Germany","","","","","2"
"Part-time","1986","Single parent ","West Germany","34","0.0711639911426706","0.0488725928733514","0.0934553894119897","2"
"Part-time","1986","Single parent ","East Germany","","","","","2"
"Part-time","1986","Couple + C. LE 16 ","East Germany","","","","","2"
"Part-time","1986","Couple + C. LE 16 ","West Germany","212","0.0989096203498028","0.0869930047643394","0.110826235935266","2"
"Part-time","1986","Couple + C. LE and GT 16","East Germany","","","","","2"
"Part-time","1986","Couple + C. GT 16 ","West Germany","141","0.0738662502601071","0.0626982425478752","0.085034257972339","2"
"Part-time","1986","Couple + C. LE and GT 16","West Germany","75","0.0622072398461695","0.0495688089166482","0.0748456707756908","2"
"Part-time","1986","Couple + C. GT 16 ","East Germany","","","","","2"
"Full-time","1987","1-pers.-HH","West Germany","478","0.337787585827409","0.310088873425971","0.365486298228846","1"
"Full-time","1987","1-pers.-HH","East Germany","","","","","1"
"Full-time","1987","(Married) couple without C. ","West Germany","1099","0.393364314378488","0.373643277001374","0.413085351755603","1"
"Full-time","1987","(Married) couple without C. ","East Germany","","","","","1"
"Full-time","1987","Single parent ","West Germany","211","0.391178929527847","0.349354520735869","0.433003338319825","1"
"Full-time","1987","Single parent ","East Germany","","","","","1"
"Full-time","1987","Couple + C. LE 16 ","West Germany","1336","0.54460628778261","0.524548082000769","0.564664493564451","1"
"Full-time","1987","Couple + C. LE 16 ","East Germany","","","","","1"
"Full-time","1987","Couple + C. GT 16 ","West Germany","976","0.449946177792065","0.428956525332184","0.470935830251945","1"
"Full-time","1987","Couple + C. GT 16 ","East Germany","","","","","1"
"Full-time","1987","Couple + C. LE and GT 16","West Germany","559","0.436127065182321","0.408745393253087","0.463508737111554","1"
"Full-time","1987","Couple + C. LE and GT 16","East Germany","","","","","1"
"Non-working","1987","(Married) couple without C. ","West Germany","1085","0.532163190704451","0.512019552619305","0.552306828789597","5"
"Non-working","1987","Single parent ","East Germany","","","","","5"
"Non-working","1987","Couple + C. LE 16 ","East Germany","","","","","5"
"Non-working","1987","1-pers.-HH","West Germany","573","0.609257347764246","0.580682437351464","0.637832258177028","5"
"Non-working","1987","1-pers.-HH","East Germany","","","","","5"
"Non-working","1987","(Married) couple without C. ","East Germany","","","","","5"
"Non-working","1987","Single parent ","West Germany","216","0.414909064971683","0.37268253509971","0.457135594843656","5"
"Non-working","1987","Couple + C. LE 16 ","West Germany","744","0.315731302934929","0.297010287583935","0.334452318285924","5"
"Non-working","1987","Couple + C. GT 16 ","East Germany","","","","","5"
"Non-working","1987","Couple + C. GT 16 ","West Germany","780","0.362657280212159","0.342373117501631","0.382941442922688","5"
"Non-working","1987","Couple + C. LE and GT 16","West Germany","466","0.34788961009023","0.321590315029856","0.374188905150604","5"
"Non-working","1987","Couple + C. LE and GT 16","East Germany","","","","","5"
"Other","1987","1-pers.-HH","West Germany","39","0.0283733330163168","0.0186493549563211","0.0380973110763126","6"
"Other","1987","1-pers.-HH","East Germany","","","","","6"
"Other","1987","(Married) couple without C. ","East Germany","","","","","6"
"Other","1987","(Married) couple without C. ","West Germany","42","0.0174860858420256","0.012194523007188","0.0227776486768632","6"
"Other","1987","Single parent ","West Germany","51","0.1018465627614","0.0759259238005221","0.127767201722277","6"
"Other","1987","Single parent ","East Germany","","","","","6"
"Other","1987","Couple + C. LE 16 ","West Germany","69","0.0309184505615257","0.0239466289646586","0.0378902721583929","6"
"Other","1987","Couple + C. LE 16 ","East Germany","","","","","6"
"Other","1987","Couple + C. GT 16 ","West Germany","244","0.107109186324662","0.0940614579119255","0.120156914737398","6"
"Other","1987","Couple + C. GT 16 ","East Germany","","","","","6"
"Other","1987","Couple + C. LE and GT 16","West Germany","162","0.143608459016702","0.124244729215118","0.162972188818285","6"
"Other","1987","Couple + C. LE and GT 16","East Germany","","","","","6"
"Part-time","1987","1-pers.-HH","West Germany","30","0.0245817333920282","0.015513122376069","0.0336503444079873","2"
"Part-time","1987","(Married) couple without C. ","East Germany","","","","","2"
"Part-time","1987","Single parent ","East Germany","","","","","2"
"Part-time","1987","Couple + C. LE 16 ","West Germany","219","0.108743958720934","0.0962050120627881","0.121282905379081","2"
"Part-time","1987","Couple + C. LE 16 ","East Germany","","","","","2"
"Part-time","1987","1-pers.-HH","East Germany","","","","","2"
"Part-time","1987","(Married) couple without C. ","West Germany","131","0.0569864090750353","0.0476277651993677","0.0663450529507029","2"
"Part-time","1987","Single parent ","West Germany","45","0.0920654427390702","0.0672870665192069","0.116843818958934","2"
"Part-time","1987","Couple + C. GT 16 ","East Germany","","","","","2"
"Part-time","1987","Couple + C. GT 16 ","West Germany","158","0.0802873556711139","0.0688224093254422","0.0917523020167857","2"
"Part-time","1987","Couple + C. LE and GT 16","West Germany","73","0.0723748657107476","0.0580680508332038","0.0866816805882913","2"
"Part-time","1987","Couple + C. LE and GT 16","East Germany","","","","","2"
"Full-time","1988","1-pers.-HH","West Germany","448","0.336573618547276","0.308286604701945","0.364860632392607","1"
"Full-time","1988","1-pers.-HH","East Germany","","","","","1"
"Full-time","1988","(Married) couple without C. ","West Germany","1072","0.403830391754862","0.38373415371479","0.423926629794933","1"
"Full-time","1988","(Married) couple without C. ","East Germany","","","","","1"
"Full-time","1988","Single parent ","West Germany","221","0.434613635667509","0.391634074196526","0.477593197138492","1"
"Full-time","1988","Single parent ","East Germany","","","","","1"
"Full-time","1988","Couple + C. LE 16 ","West Germany","1219","0.526720476316407","0.505997858470139","0.547443094162676","1"
"Full-time","1988","Couple + C. LE 16 ","East Germany","","","","","1"
"Full-time","1988","Couple + C. GT 16 ","West Germany","975","0.439989367461687","0.419289409651347","0.460689325272026","1"
"Full-time","1988","Couple + C. GT 16 ","East Germany","","","","","1"
"Full-time","1988","Couple + C. LE and GT 16","West Germany","478","0.430363075798179","0.40098304251241","0.459743109083949","1"
"Full-time","1988","Couple + C. LE and GT 16","East Germany","","","","","1"
"Non-working","1988","1-pers.-HH","West Germany","567","0.617562960655963","0.588471113824367","0.64665480748756","5"
"Non-working","1988","1-pers.-HH","East Germany","","","","","5"
"Non-working","1988","(Married) couple without C. ","West Germany","1045","0.521207921150561","0.500747746718925","0.541668095582198","5"
"Non-working","1988","(Married) couple without C. ","East Germany","","","","","5"
"Non-working","1988","Single parent ","West Germany","197","0.383532464950918","0.341373124123239","0.425691805778597","5"
"Non-working","1988","Single parent ","East Germany","","","","","5"
"Non-working","1988","Couple + C. LE 16 ","West Germany","700","0.311435959573067","0.292216011637603","0.33065590750853","5"
"Non-working","1988","Couple + C. LE 16 ","East Germany","","","","","5"
"Non-working","1988","Couple + C. GT 16 ","East Germany","","","","","5"
"Non-working","1988","Couple + C. GT 16 ","West Germany","826","0.382225992030683","0.361961992938567","0.402489991122799","5"
"Non-working","1988","Couple + C. LE and GT 16","West Germany","411","0.359446813448515","0.33097398360937","0.38791964328766","5"
"Non-working","1988","Couple + C. LE and GT 16","East Germany","","","","","5"
"Other","1988","1-pers.-HH","West Germany","29","","","","6"
"Other","1988","1-pers.-HH","East Germany","","","","","6"
"Other","1988","(Married) couple without C. ","West Germany","51","0.0197248426438838","0.0140296145556977","0.0254200707320699","6"
"Other","1988","(Married) couple without C. ","East Germany","","","","","6"
"Other","1988","Single parent ","West Germany","58","0.109666145397487","0.0825735647885943","0.136758726006381","6"
"Other","1988","Single parent ","East Germany","","","","","6"
"Other","1988","Couple + C. LE 16 ","West Germany","75","0.0373730980642774","0.0295007514608886","0.0452454446676662","6"
"Other","1988","Couple + C. LE 16 ","East Germany","","","","","6"
"Other","1988","Couple + C. GT 16 ","West Germany","243","0.0966823212237137","0.0843585387960301","0.109006103651397","6"
"Other","1988","Couple + C. GT 16 ","East Germany","","","","","6"
"Other","1988","Couple + C. LE and GT 16","West Germany","140","0.139734849162603","0.11916153556792","0.160308162757286","6"
"Other","1988","Couple + C. LE and GT 16","East Germany","","","","","6"
"Part-time","1988","1-pers.-HH","West Germany","28","","","","2"
"Part-time","1988","1-pers.-HH","East Germany","","","","","2"
"Part-time","1988","(Married) couple without C. ","West Germany","122","0.055236844450693","0.0458804988744913","0.0645931900268946","2"
"Part-time","1988","(Married) couple without C. ","East Germany","","","","","2"
"Part-time","1988","Single parent ","West Germany","35","0.0721877539840854","0.0497489628562307","0.0946265451119402","2"
"Part-time","1988","Single parent ","East Germany","","","","","2"
"Part-time","1988","Couple + C. LE 16 ","West Germany","236","0.124470466046248","0.110769089005271","0.138171843087225","2"
"Part-time","1988","Couple + C. LE 16 ","East Germany","","","","","2"
"Part-time","1988","Couple + C. GT 16 ","East Germany","","","","","2"
"Part-time","1988","Couple + C. LE and GT 16","East Germany","","","","","2"
"Part-time","1988","Couple + C. GT 16 ","West Germany","165","0.0811023192839163","0.0697181735236759","0.0924864650441567","2"
"Part-time","1988","Couple + C. LE and GT 16","West Germany","62","0.070455261590703","0.0552698146017837","0.0856407085796223","2"
"Full-time","1989","1-pers.-HH","West Germany","476","0.369338706545004","0.340420809797028","0.39825660329298","1"
"Full-time","1989","1-pers.-HH","East Germany","","","","","1"
"Full-time","1989","(Married) couple without C. ","West Germany","1097","0.408937420344874","0.38869049195547","0.429184348734277","1"
"Full-time","1989","(Married) couple without C. ","East Germany","","","","","1"
"Full-time","1989","Single parent ","West Germany","197","0.412882850165329","0.368559280936587","0.45720641939407","1"
"Full-time","1989","Single parent ","East Germany","","","","","1"
"Full-time","1989","Couple + C. LE 16 ","West Germany","1183","0.540998536553049","0.519910336006967","0.562086737099131","1"
"Full-time","1989","Couple + C. LE 16 ","East Germany","","","","","1"
"Full-time","1989","Couple + C. GT 16 ","West Germany","965","0.436840810531599","0.415860628183449","0.45782099287975","1"
"Full-time","1989","Couple + C. GT 16 ","East Germany","","","","","1"
"Full-time","1989","Couple + C. LE and GT 16","West Germany","450","0.427040942511199","0.396197263780869","0.457884621241529","1"
"Full-time","1989","Couple + C. LE and GT 16","East Germany","","","","","1"
"Non-working","1989","1-pers.-HH","West Germany","539","0.588084794327515","0.558594433296899","0.617575155358131","5"
"Non-working","1989","1-pers.-HH","East Germany","","","","","5"
"Non-working","1989","(Married) couple without C. ","West Germany","1001","0.519987560086663","0.499412708503214","0.540562411670112","5"
"Non-working","1989","(Married) couple without C. ","East Germany","","","","","5"
"Non-working","1989","Single parent ","West Germany","184","0.39591439994542","0.351888442365055","0.439940357525786","5"
"Non-working","1989","Single parent ","East Germany","","","","","5"
"Non-working","1989","Couple + C. LE 16 ","West Germany","660","0.300497868944997","0.281095727696645","0.31990001019335","5"
"Non-working","1989","Couple + C. LE 16 ","East Germany","","","","","5"
"Non-working","1989","Couple + C. GT 16 ","West Germany","794","0.373110875552973","0.352653666150624","0.393568084955322","5"
"Non-working","1989","Couple + C. GT 16 ","East Germany","","","","","5"
"Non-working","1989","Couple + C. LE and GT 16","West Germany","360","0.369817754667651","0.339715669574165","0.399919839761137","5"
"Non-working","1989","Couple + C. LE and GT 16","East Germany","","","","","5"
"Other","1989","1-pers.-HH","West Germany","26","","","","6"
"Other","1989","1-pers.-HH","East Germany","","","","","6"
"Other","1989","(Married) couple without C. ","East Germany","","","","","6"
"Other","1989","(Married) couple without C. ","West Germany","35","0.0133005595654377","0.00858273937094379","0.0180183797599317","6"
"Other","1989","Couple + C. GT 16 ","West Germany","237","0.109636188312924","0.096420408846677","0.12285196777917","6"
"Other","1989","Couple + C. GT 16 ","East Germany","","","","","6"
"Other","1989","Couple + C. LE and GT 16","West Germany","115","0.124268623432395","0.103698551156678","0.144838695708111","6"
"Other","1989","Couple + C. LE and GT 16","East Germany","","","","","6"
"Other","1989","Single parent ","West Germany","54","0.0980197564551547","0.0712518600844973","0.124787652825812","6"
"Other","1989","Single parent ","East Germany","","","","","6"
"Other","1989","Couple + C. LE 16 ","West Germany","71","0.0358240369333222","0.0279590165064288","0.0436890573602157","6"
"Other","1989","Couple + C. LE 16 ","East Germany","","","","","6"
"Part-time","1989","1-pers.-HH","West Germany","29","","","","2"
"Part-time","1989","1-pers.-HH","East Germany","","","","","2"
"Part-time","1989","(Married) couple without C. ","West Germany","132","0.057774460003026","0.0481658764413205","0.0673830435647315","2"
"Part-time","1989","(Married) couple without C. ","East Germany","","","","","2"
"Part-time","1989","Single parent ","West Germany","39","0.0931829934340963","0.0670139964455751","0.119351990422617","2"
"Part-time","1989","Single parent ","East Germany","","","","","2"
"Part-time","1989","Couple + C. LE 16 ","West Germany","231","0.122679557568631","0.108796035089752","0.136563080047511","2"
"Part-time","1989","Couple + C. LE 16 ","East Germany","","","","","2"
"Part-time","1989","Couple + C. GT 16 ","East Germany","","","","","2"
"Part-time","1989","Couple + C. LE and GT 16","East Germany","","","","","2"
"Part-time","1989","Couple + C. GT 16 ","West Germany","151","0.080412125602504","0.0689096993359645","0.0919145518690435","2"
"Part-time","1989","Couple + C. LE and GT 16","West Germany","63","0.0788726793887558","0.0620655807919001","0.0956797779856116","2"
"Full-time","1990","1-pers.-HH","West Germany","449","0.378308913295871","0.348806331604426","0.407811494987316","1"
"Full-time","1990","1-pers.-HH","East Germany","119","0.324149725979298","0.274324839437057","0.373974612521539","1"
"Full-time","1990","(Married) couple without C. ","West Germany","1094","0.411954484813214","0.391887680897244","0.432021288729184","1"
"Full-time","1990","(Married) couple without C. ","East Germany","534","0.508738143748059","0.477097707673638","0.540378579822481","1"
"Full-time","1990","Single parent ","West Germany","193","0.405697063681897","0.361019038254361","0.450375089109433","1"
"Full-time","1990","Single parent ","East Germany","135","0.674197605741639","0.60807648971248","0.740318721770797","1"
"Full-time","1990","Couple + C. LE 16 ","West Germany","1160","0.537918636283638","0.516544308264166","0.559292964303111","1"
"Full-time","1990","Couple + C. LE 16 ","East Germany","1180","0.794326457871425","0.773754944442115","0.814897971300735","1"
"Full-time","1990","Couple + C. GT 16 ","West Germany","956","0.447210281142103","0.425760191438941","0.468660370845264","1"
"Full-time","1990","Couple + C. GT 16 ","East Germany","532","0.637750124936774","0.605031109690764","0.670469140182784","1"
"Full-time","1990","Couple + C. LE and GT 16","West Germany","391","0.417717605575856","0.385407022681422","0.450028188470291","1"
"Full-time","1990","Couple + C. LE and GT 16","East Germany","205","0.652428506677203","0.600171889942381","0.704685123412024","1"
"Non-working","1990","1-pers.-HH","West Germany","536","0.575506319204184","0.545437935936867","0.605574702471502","5"
"Non-working","1990","1-pers.-HH","East Germany","200","0.621463919941912","0.569833002501626","0.673094837382198","5"
"Non-working","1990","(Married) couple without C. ","West Germany","1033","0.509191336725181","0.488809433685763","0.529573239764599","5"
"Non-working","1990","(Married) couple without C. ","East Germany","324","0.389824314838577","0.35895686875026","0.420691760926895","5"
"Non-working","1990","Single parent ","West Germany","178","0.384651243206384","0.340383912536046","0.428918573876722","5"
"Non-working","1990","Single parent ","East Germany","32","0.193782323774342","0.138018483552006","0.249546163996678","5"
"Non-working","1990","Couple + C. LE 16 ","West Germany","606","0.282244677828747","0.262948289104011","0.301541066553482","5"
"Non-working","1990","Couple + C. LE 16 ","East Germany","145","0.108566258060426","0.0927330293747696","0.124399486746083","5"
"Non-working","1990","Couple + C. GT 16 ","West Germany","762","0.37647370167282","0.355571696334029","0.397375707011612","5"
"Non-working","1990","Couple + C. GT 16 ","East Germany","160","0.201305867834982","0.174010478726124","0.22860125694384","5"
"Non-working","1990","Couple + C. LE and GT 16","West Germany","328","0.366250735284233","0.334687278516363","0.397814192052102","5"
"Non-working","1990","Couple + C. LE and GT 16","East Germany","43","0.120576364878085","0.0848422598501822","0.156310469905988","5"
"Other","1990","(Married) couple without C. ","East Germany","6","","","","6"
"Other","1990","1-pers.-HH","West Germany","26","","","","6"
"Other","1990","1-pers.-HH","East Germany","5","","","","6"
"Other","1990","(Married) couple without C. ","West Germany","45","0.0187299809876529","0.013202706257112","0.0242572557181937","6"
"Other","1990","Single parent ","West Germany","51","0.108815898581886","0.0804811742217446","0.137150622942026","6"
"Other","1990","Single parent ","East Germany","12","","","","6"
"Other","1990","Couple + C. LE 16 ","West Germany","63","0.0345333631140834","0.0267051431395516","0.0423615830886152","6"
"Other","1990","Couple + C. LE 16 ","East Germany","2","","","","6"
