"ple0019","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2009","in school","West Germany","4","","",""
"Yes","2009","in school","East Germany","1","","",""
"Yes","2009","inadequately","West Germany","17","","",""
"Yes","2009","inadequately","East Germany","","","",""
"Yes","2009","general elemantary","West Germany","84","0.0496156903350461","0.0387913236919138","0.0604400569781785"
"Yes","2009","general elemantary","East Germany","12","","",""
"Yes","2009","middle vocational","West Germany","367","0.0599711824810827","0.0542867414040342","0.0656556235581313"
"Yes","2009","middle vocational","East Germany","98","0.0583055657064485","0.0489484995608275","0.0676626318520695"
"Yes","2009","vocational + Abi","West Germany","46","0.0678008794006388","0.050899948114961","0.0847018106863167"
"Yes","2009","vocational + Abi","East Germany","7","","",""
"Yes","2009","higher vocational","West Germany","49","0.0576049784667351","0.0429045181100599","0.0723054388234103"
"Yes","2009","higher vocational","East Germany","22","","",""
"Yes","2009","higher education","West Germany","129","0.0556771223303707","0.0472440161799942","0.0641102284807473"
"Yes","2009","higher education","East Germany","53","0.0464850016385503","0.0346176139517599","0.0583523893253407"
"No","2009","in school","West Germany","254","0.988905994328817","0.976125138541433","1.0016868501162"
"No","2009","in school","East Germany","54","0.997611822423566","0.98471208566068","1.01051155918645"
"No","2009","inadequately","West Germany","136","0.879902481209279","0.828393060667785","0.931411901750774"
"No","2009","inadequately","East Germany","16","","",""
"No","2009","general elemantary","West Germany","1462","0.950384309664954","0.939559943021821","0.961208676308086"
"No","2009","general elemantary","East Germany","254","0.945283952968593","0.917953566526649","0.972614339410538"
"No","2009","middle vocational","West Germany","6335","0.940028817518917","0.934344376441869","0.945713258595966"
"No","2009","middle vocational","East Germany","2311","0.941694434293552","0.932337368147931","0.951051500439173"
"No","2009","vocational + Abi","West Germany","804","0.932199120599361","0.915298189313683","0.949100051885039"
"No","2009","vocational + Abi","East Germany","146","0.96417243428194","0.934722225249801","0.993622643314079"
"No","2009","higher vocational","West Germany","916","0.942395021533265","0.92769456117659","0.95709548188994"
"No","2009","higher vocational","East Germany","351","0.947405115932304","0.924751721387863","0.970058510476745"
"No","2009","higher education","West Germany","2711","0.944322877669629","0.935889771519253","0.952755983820006"
"No","2009","higher education","East Germany","1156","0.95351499836145","0.941647610674659","0.96538238604824"
"Yes","2010","in school","West Germany","","","",""
"Yes","2010","in school","East Germany","","","",""
"Yes","2010","inadequately","West Germany","","","",""
"Yes","2010","inadequately","East Germany","","","",""
"Yes","2010","general elemantary","West Germany","","","",""
"Yes","2010","general elemantary","East Germany","","","",""
"Yes","2010","middle vocational","West Germany","","","",""
"Yes","2010","middle vocational","East Germany","","","",""
"Yes","2010","vocational + Abi","West Germany","","","",""
"Yes","2010","vocational + Abi","East Germany","","","",""
"Yes","2010","higher vocational","West Germany","","","",""
"Yes","2010","higher vocational","East Germany","","","",""
"Yes","2010","higher education","West Germany","","","",""
"Yes","2010","higher education","East Germany","","","",""
"No","2010","in school","West Germany","","","",""
"No","2010","in school","East Germany","","","",""
"No","2010","inadequately","West Germany","","","",""
"No","2010","inadequately","East Germany","","","",""
"No","2010","general elemantary","West Germany","","","",""
"No","2010","general elemantary","East Germany","","","",""
"No","2010","middle vocational","West Germany","","","",""
"No","2010","middle vocational","East Germany","","","",""
"No","2010","vocational + Abi","West Germany","","","",""
"No","2010","vocational + Abi","East Germany","","","",""
"No","2010","higher vocational","West Germany","","","",""
"No","2010","higher vocational","East Germany","","","",""
"No","2010","higher education","West Germany","","","",""
"No","2010","higher education","East Germany","","","",""
"Yes","2011","in school","West Germany","5","","",""
