"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Rural Area","5.03","5","404","3","4","6","7","7","4.89","5.17","1","7","5","5"
"2005","direct migration background","Urban Area","4.87","5","1957","3","4","6","7","7","4.8","4.94","1","7","5","5"
"2005","indirect migration background","Rural Area","5.17","5","107","3","4","6","7","7","4.91","5.43","1","7","5","6"
"2005","indirect migration background","Urban Area","5.29","5","723","4","4","6","7","7","5.19","5.39","1","7","5","6"
"2005","no migration background","Rural Area","5.06","5","6336","3","4","6","7","7","5.03","5.09","1","7","5","5"
"2005","no migration background","Urban Area","5.09","5","11160","3","4","6","7","7","5.06","5.12","1","7","5","5"
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2008","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2008","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2008","no migration background","Rural Area","","","","","","","","","","","","","",""
"2008","no migration background","Urban Area","","","","","","","","","","","","","",""
"2009","direct migration background","Rural Area","5.07","5","313","3","4","6","7","7","4.9","5.24","1","7","5","5"
"2009","direct migration background","Urban Area","4.8","5","1330","3","4","6","7","7","4.72","4.88","1","7","5","5"
"2009","indirect migration background","Rural Area","5.08","5","118","4","4","6","7","7","4.84","5.32","2","7","5","6"
"2009","indirect migration background","Urban Area","5.21","5","595","3","4","6","7","7","5.1","5.32","1","7","5","6"
"2009","no migration background","Rural Area","4.89","5","5776","3","4","6","7","7","4.85","4.93","1","7","5","5"
"2009","no migration background","Urban Area","4.93","5","9843","3","4","6","7","7","4.9","4.96","1","7","5","5"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","5.16","5","300","3","4","6","7","7","4.99","5.33","1","7","5","5"
"2012","direct migration background","Urban Area","5.13","5","786","3","4","6","7","7","5.03","5.23","1","7","5","5"
"2012","indirect migration background","Rural Area","5.65","6","98","3","5","7","7","7","5.37","5.93","1","7","5","6"
"2012","indirect migration background","Urban Area","5.43","6","386","3","4","7","7","7","5.29","5.57","1","7","5","6"
"2012","no migration background","Rural Area","5.31","6","2285","3","4","6","7","7","5.25","5.37","1","7","5","6"
"2012","no migration background","Urban Area","5.28","6","3269","3","4","6","7","7","5.23","5.33","1","7","5","6"
"2013","direct migration background","Rural Area","5.26","5","390","4","4","6","7","7","5.12","5.4","1","7","5","6"
"2013","direct migration background","Urban Area","5.05","5","1289","3","4","6","7","7","4.97","5.13","1","7","5","5"
"2013","indirect migration background","Rural Area","5.46","6","136","3","5","7","7","7","5.24","5.68","2","7","5","6"
"2013","indirect migration background","Urban Area","5.32","6","577","3","4","6","7","7","5.21","5.43","1","7","5","6"
"2013","no migration background","Rural Area","5.11","5","6114","3","4","6","7","7","5.08","5.14","1","7","5","5"
"2013","no migration background","Urban Area","5.12","5","10340","3","4","6","7","7","5.09","5.15","1","7","5","5"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","5.31","6","1984","3","4","6","7","7","5.25","5.37","1","7","6","6"
"2017","direct migration background","Urban Area","5.17","5","5262","3","4","6","7","7","5.13","5.21","1","7","6","6"
"2017","indirect migration background","Rural Area","5.12","5","305","3","4","6","7","7","4.96","5.28","1","7","5","6"
"2017","indirect migration background","Urban Area","5.38","6","1410","4","5","6","7","7","5.31","5.45","1","7","6","6"
"2017","no migration background","Rural Area","5.15","5","7918","3","4","6","7","7","5.12","5.18","1","7","5","5"
"2017","no migration background","Urban Area","5.08","5","12388","3","4","6","7","7","5.05","5.11","1","7","5","5"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","5.01","5","979","3","4","6","7","7","4.92","5.1","1","7","5","5"
"2019","direct migration background","Urban Area","5.1","5","2656","3","4","6","7","7","5.04","5.16","1","7","5","5"
