"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","East Germany","4.82","5","342","3","4","6","7","7","4.66","4.98","1","7","5","5"
"2005","general elemantary","West Germany","4.98","5","2057","3","4","6","7","7","4.91","5.05","1","7","5","5"
"2005","higher education","East Germany","5.01","5","1253","3","4","6","7","7","4.93","5.09","1","7","5","5"
"2005","higher education","West Germany","4.97","5","2914","3","4","6","7","7","4.92","5.02","1","7","5","5"
"2005","higher vocational","East Germany","4.99","5","420","3","4","6","7","7","4.85","5.13","1","7","5","5"
"2005","higher vocational","West Germany","5.07","5","1134","3","4","6","7","7","4.99","5.15","1","7","5","5"
"2005","in school","East Germany","5.23","5","147","3","4","6","7","7","5.01","5.45","1","7","5","6"
"2005","in school","West Germany","5.41","6","503","3","4","7","7","7","5.29","5.53","1","7","5","6"
"2005","inadequately","East Germany","","","","","","","","","","","","","",""
"2005","inadequately","West Germany","4.74","5","220","3","4","6","7","7","4.51","4.97","1","7","4","5"
"2005","middle vocational","East Germany","5.1","5","2626","3","4","6","7","7","5.05","5.15","1","7","5","5"
"2005","middle vocational","West Germany","5.11","5","7616","3","4","6","7","7","5.08","5.14","1","7","5","5"
"2005","vocational + Abi","East Germany","4.93","5","162","3","4","6","7","7","4.7","5.16","1","7","5","6"
"2005","vocational + Abi","West Germany","5.19","5","972","3","4","6","7","7","5.1","5.28","1","7","5","5"
"2006","general elemantary","East Germany","","","","","","","","","","","","","",""
"2006","general elemantary","West Germany","","","","","","","","","","","","","",""
"2006","higher education","East Germany","","","","","","","","","","","","","",""
"2006","higher education","West Germany","","","","","","","","","","","","","",""
"2006","higher vocational","East Germany","","","","","","","","","","","","","",""
"2006","higher vocational","West Germany","","","","","","","","","","","","","",""
"2006","in school","East Germany","","","","","","","","","","","","","",""
"2006","in school","West Germany","","","","","","","","","","","","","",""
"2006","inadequately","East Germany","","","","","","","","","","","","","",""
"2006","inadequately","West Germany","","","","","","","","","","","","","",""
"2006","middle vocational","East Germany","","","","","","","","","","","","","",""
"2006","middle vocational","West Germany","","","","","","","","","","","","","",""
"2006","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2006","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2007","general elemantary","East Germany","","","","","","","","","","","","","",""
"2007","general elemantary","West Germany","","","","","","","","","","","","","",""
"2007","higher education","East Germany","","","","","","","","","","","","","",""
"2007","higher education","West Germany","","","","","","","","","","","","","",""
"2007","higher vocational","East Germany","","","","","","","","","","","","","",""
"2007","higher vocational","West Germany","","","","","","","","","","","","","",""
"2007","in school","East Germany","","","","","","","","","","","","","",""
"2007","in school","West Germany","","","","","","","","","","","","","",""
"2007","inadequately","East Germany","","","","","","","","","","","","","",""
"2007","inadequately","West Germany","","","","","","","","","","","","","",""
"2007","middle vocational","East Germany","","","","","","","","","","","","","",""
"2007","middle vocational","West Germany","","","","","","","","","","","","","",""
"2007","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2007","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2008","general elemantary","East Germany","","","","","","","","","","","","","",""
"2008","general elemantary","West Germany","","","","","","","","","","","","","",""
"2008","higher education","East Germany","","","","","","","","","","","","","",""
"2008","higher education","West Germany","","","","","","","","","","","","","",""
"2008","higher vocational","East Germany","","","","","","","","","","","","","",""
"2008","higher vocational","West Germany","","","","","","","","","","","","","",""
"2008","in school","East Germany","","","","","","","","","","","","","",""
"2008","in school","West Germany","","","","","","","","","","","","","",""
"2008","inadequately","East Germany","","","","","","","","","","","","","",""
"2008","inadequately","West Germany","","","","","","","","","","","","","",""
"2008","middle vocational","East Germany","","","","","","","","","","","","","",""
"2008","middle vocational","West Germany","","","","","","","","","","","","","",""
"2008","vocational + Abi","East Germany","","","","","","","","","","","","","",""
"2008","vocational + Abi","West Germany","","","","","","","","","","","","","",""
"2009","general elemantary","East Germany","4.59","4.12","264","3","4","6","7","7","4.4","4.78","1","7","4","5"
"2009","general elemantary","West Germany","4.87","5","1521","3","4","6","7","7","4.79","4.95","1","7","5","5"
"2009","higher education","East Germany","4.84","5","1205","3","4","6","7","7","4.76","4.92","1","7","5","5"
"2009","higher education","West Germany","4.81","5","2825","3","4","6","7","7","4.76","4.86","1","7","5","5"
"2009","higher vocational","East Germany","4.76","5","371","3","4","6","7","7","4.61","4.91","1","7","5","5"
"2009","higher vocational","West Germany","4.92","5","955","3","4","6","7","7","4.83","5.01","1","7","5","5"
"2009","in school","East Germany","5.01","6","54","2","4","6","7","7","4.57","5.45","1","7","5","6"
"2009","in school","West Germany","5.29","6","257","3","4","6","7","7","5.12","5.46","1","7","5","6"
"2009","inadequately","East Germany","","","","","","","","","","","","","",""
"2009","inadequately","West Germany","4.82","5","150","3","4","6","7","7","4.58","5.06","1","7","4","5"
"2009","middle vocational","East Germany","4.88","5","2391","3","4","6","7","7","4.82","4.94","1","7","5","5"
