"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","4.9","5","2361","3","4","6","7","7","4.84","4.96","1","7","5","5"
"2005","indirect migration background","5.28","5","830","3","4","6","7","7","5.19","5.37","1","7","5","6"
"2005","no migration background","5.08","5","17496","3","4","6","7","7","5.06","5.1","1","7","5","5"
"2006","direct migration background","","","","","","","","","","","","","",""
"2006","indirect migration background","","","","","","","","","","","","","",""
"2006","no migration background","","","","","","","","","","","","","",""
"2007","direct migration background","","","","","","","","","","","","","",""
"2007","indirect migration background","","","","","","","","","","","","","",""
"2007","no migration background","","","","","","","","","","","","","",""
"2008","direct migration background","","","","","","","","","","","","","",""
"2008","indirect migration background","","","","","","","","","","","","","",""
"2008","no migration background","","","","","","","","","","","","","",""
"2009","direct migration background","4.85","5","1643","3","4","6","7","7","4.78","4.92","1","7","5","5"
"2009","indirect migration background","5.19","5","713","3","4","6","7","7","5.09","5.29","1","7","5","6"
"2009","no migration background","4.92","5","15619","3","4","6","7","7","4.9","4.94","1","7","5","5"
"2010","direct migration background","","","","","","","","","","","","","",""
"2010","indirect migration background","","","","","","","","","","","","","",""
"2010","no migration background","","","","","","","","","","","","","",""
"2011","direct migration background","","","","","","","","","","","","","",""
"2011","indirect migration background","","","","","","","","","","","","","",""
"2011","no migration background","","","","","","","","","","","","","",""
"2012","direct migration background","5.14","5","1086","3","4","6","7","7","5.05","5.23","1","7","5","5"
"2012","indirect migration background","5.47","6","484","3","5","7","7","7","5.35","5.59","1","7","6","6"
"2012","no migration background","5.29","6","5554","3","4","6","7","7","5.25","5.33","1","7","5","6"
"2013","direct migration background","5.09","5","1679","3","4","6","7","7","5.02","5.16","1","7","5","5"
"2013","indirect migration background","5.35","6","713","3","4","6","7","7","5.25","5.45","1","7","5","6"
"2013","no migration background","5.12","5","16454","3","4","6","7","7","5.1","5.14","1","7","5","5"
"2014","direct migration background","","","","","","","","","","","","","",""
"2014","indirect migration background","","","","","","","","","","","","","",""
"2014","no migration background","","","","","","","","","","","","","",""
"2015","direct migration background","","","","","","","","","","","","","",""
"2015","indirect migration background","","","","","","","","","","","","","",""
"2015","no migration background","","","","","","","","","","","","","",""
"2016","direct migration background","","","","","","","","","","","","","",""
"2016","indirect migration background","","","","","","","","","","","","","",""
"2016","no migration background","","","","","","","","","","","","","",""
"2017","direct migration background","5.2","5","7246","3","4","6","7","7","5.17","5.23","1","7","6","6"
"2017","indirect migration background","5.34","6","1715","3","4","6","7","7","5.27","5.41","1","7","6","6"
"2017","no migration background","5.1","5","20306","3","4","6","7","7","5.08","5.12","1","7","5","5"
"2018","direct migration background","","","","","","","","","","","","","",""
"2018","indirect migration background","","","","","","","","","","","","","",""
"2018","no migration background","","","","","","","","","","","","","",""
"2019","direct migration background","5.09","5","3812","3","4","6","7","7","5.04","5.14","1","7","5","5"
"2019","indirect migration background","5.31","6","1697","3","4","6","7","7","5.24","5.38","1","7","5","6"
"2019","no migration background","5.03","5","20217","3","4","6","7","7","5.01","5.05","1","7","5","5"
