"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","5.1","5","2945","3","4","6","7","7","5.05","5.15","1","7","5","5"
"2005","Employed","West Germany","5.13","5","9894","3","4","6","7","7","5.1","5.16","1","7","5","5"
"2005","Not Employed","East Germany","4.99","5","2096","3","4","6","7","7","4.93","5.05","1","7","5","5"
"2005","Not Employed","West Germany","4.97","5","5752","3","4","6","7","7","4.93","5.01","1","7","5","5"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","4.89","5","2690","3","4","6","7","7","4.84","4.94","1","7","5","5"
"2009","Employed","West Germany","4.98","5","8509","3","4","6","7","7","4.95","5.01","1","7","5","5"
"2009","Not Employed","East Germany","4.79","5","1846","3","4","6","7","7","4.72","4.86","1","7","5","5"
"2009","Not Employed","West Germany","4.87","5","4930","3","4","6","7","7","4.83","4.91","1","7","5","5"
"2010","Employed","East Germany","","","","","","","","","","","","","",""
"2010","Employed","West Germany","","","","","","","","","","","","","",""
"2010","Not Employed","East Germany","","","","","","","","","","","","","",""
"2010","Not Employed","West Germany","","","","","","","","","","","","","",""
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","5.28","6","999","3","4","6","7","7","5.19","5.37","1","7","5","6"
"2012","Employed","West Germany","5.31","6","4381","3","4","6","7","7","5.27","5.35","1","7","5","6"
"2012","Not Employed","East Germany","5.16","5","339","3","4","6","7","7","5","5.32","1","7","5","6"
"2012","Not Employed","West Germany","5.18","5","1405","3","4","6","7","7","5.1","5.26","1","7","5","6"
"2013","Employed","East Germany","5.15","5","2602","3","4","6","7","7","5.1","5.2","1","7","5","5"
"2013","Employed","West Germany","5.16","5","8951","3","4","6","7","7","5.13","5.19","1","7","5","5"
"2013","Not Employed","East Germany","4.96","5","1861","3","4","6","7","7","4.9","5.02","1","7","5","5"
"2013","Not Employed","West Germany","5.1","5","5432","3","4","6","7","7","5.06","5.14","1","7","5","5"
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","","","","","","","","","","","","","",""
"2015","Employed","West Germany","","","","","","","","","","","","","",""
"2015","Not Employed","East Germany","","","","","","","","","","","","","",""
"2015","Not Employed","West Germany","","","","","","","","","","","","","",""
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","","","","","","","","","","","","","",""
"2016","Not Employed","West Germany","","","","","","","","","","","","","",""
"2017","Employed","East Germany","5.13","5","3641","3","4","6","7","7","5.08","5.18","1","7","5","6"
"2017","Employed","West Germany","5.19","5","14657","3","4","6","7","7","5.17","5.21","1","7","5","5"
"2017","Not Employed","East Germany","5.03","5","2461","3","4","6","7","7","4.97","5.09","1","7","5","6"
"2017","Not Employed","West Germany","5.05","5","8508","3","4","6","7","7","5.02","5.08","1","7","6","6"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","","","","","","","","","","","","","",""
"2018","Not Employed","West Germany","","","","","","","","","","","","","",""
"2019","Employed","East Germany","5.06","5","3604","3","4","6","7","7","5.01","5.11","1","7","5","5"
"2019","Employed","West Germany","5.11","5","14030","3","4","6","7","7","5.09","5.13","1","7","5","5"
"2019","Not Employed","East Germany","4.92","5","1952","3","4","6","7","7","4.86","4.98","1","7","5","5"
"2019","Not Employed","West Germany","5","5","6061","3","4","6","7","7","4.96","5.04","1","7","5","5"
