"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","direct migration background","5.24","5","528","4","4","6","7","7","5.13","5.35","1","7","5","5"
"2005","16-34 y.","indirect migration background","5.3","5","663","4","4","6","7","7","5.2","5.4","1","7","5","6"
"2005","16-34 y.","no migration background","5.2","5","4128","3","4","6","7","7","5.16","5.24","1","7","5","5"
"2005","35-65 y.","direct migration background","4.82","5","1468","3","4","6","7","7","4.74","4.9","1","7","5","5"
"2005","35-65 y.","indirect migration background","5.28","5.13","155","3","4","6","7","7","5.05","5.51","2","7","5","6"
"2005","35-65 y.","no migration background","5.08","5","9977","3","4","6","7","7","5.05","5.11","1","7","5","5"
"2005","66 and older","direct migration background","4.65","5","365","2","4","6","7","7","4.48","4.82","1","7","4","5"
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","4.97","5","3391","3","4","6","7","7","4.92","5.02","1","7","5","5"
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2008","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2008","66 and older","direct migration background","","","","","","","","","","","","","",""
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","","","","","","","","","","","","","",""
"2009","16-34 y.","direct migration background","5.26","5","295","4","4","6","7","7","5.11","5.41","1","7","5","6"
"2009","16-34 y.","indirect migration background","5.22","5","517","4","4","6","7","7","5.1","5.34","1","7","5","6"
"2009","16-34 y.","no migration background","5.09","5","3177","3","4","6","7","7","5.04","5.14","1","7","5","5"
"2009","35-65 y.","direct migration background","4.84","5","1015","3","4","6","7","7","4.75","4.93","1","7","5","5"
"2009","35-65 y.","indirect migration background","5.08","5","190","3","4","6","7","7","4.87","5.29","1","7","5","6"
"2009","35-65 y.","no migration background","4.89","5","8640","3","4","6","7","7","4.86","4.92","1","7","5","5"
"2009","66 and older","direct migration background","4.44","4","333","2","3","6","7","7","4.27","4.61","1","7","4","5"
"2009","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2009","66 and older","no migration background","4.82","5","3802","3","4","6","7","7","4.77","4.87","1","7","5","5"
"2010","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","5.24","5","408","4","4","6","7","7","5.1","5.38","1","7","5","5"
"2012","16-34 y.","indirect migration background","5.57","6","243","4","5","7","7","7","5.4","5.74","1","7","6","6"
"2012","16-34 y.","no migration background","5.38","6","1550","4","5","6","7","7","5.31","5.45","1","7","5","6"
"2012","35-65 y.","direct migration background","5.07","5","678","3","4","6","7","7","4.96","5.18","1","7","5","5"
"2012","35-65 y.","indirect migration background","5.33","6","241","3","4","7","7","7","5.15","5.51","1","7","5","6"
"2012","35-65 y.","no migration background","5.25","5","3981","3","4","6","7","7","5.21","5.29","1","7","5","5"
"2012","66 and older","direct migration background","","","","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","5.33","6","284","4","5","6","7","7","5.17","5.49","1","7","5","6"
"2013","16-34 y.","indirect migration background","5.3","5","423","3","4","6","7","7","5.17","5.43","1","7","5","6"
"2013","16-34 y.","no migration background","5.24","5","2982","3","4","6","7","7","5.19","5.29","1","7","5","6"
"2013","35-65 y.","direct migration background","5.17","5","1025","3","4","6","7","7","5.08","5.26","1","7","5","6"
"2013","35-65 y.","indirect migration background","5.42","6","285","4","4","7","7","7","5.27","5.57","2","7","5","6"
"2013","35-65 y.","no migration background","5.06","5","8910","3","4","6","7","7","5.03","5.09","1","7","5","5"
"2013","66 and older","direct migration background","4.77","5","370","3","4","6","7","7","4.61","4.93","1","7","5","5"
"2013","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2013","66 and older","no migration background","5.13","5","4562","3","4","6","7","7","5.09","5.17","1","7","5","5"
"2014","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","5.43","6","2497","3","5","7","7","7","5.38","5.48","1","7","6","6"
"2017","16-34 y.","indirect migration background","5.38","6","975","4","5","6","7","7","5.29","5.47","1","7","5","6"
"2017","16-34 y.","no migration background","5.18","5","4090","3","4","6","7","7","5.14","5.22","1","7","5","5"
"2017","35-65 y.","direct migration background","5.18","5","4303","3","4","6","7","7","5.14","5.22","1","7","6","6"
"2017","35-65 y.","indirect migration background","5.24","5.84","724","3","4","6","7","7","5.14","5.34","1","7","5","6"
