"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1984","college entrance qualification","higher education","2.98","3","628","2","2","4","4","4","2.91","3.05","1","4","3","3"
"1984","college entrance qualification","higher vocational","2.76","3","138","1","2","4","4","4","2.59","2.93","1","4","2","3"
"1984","college entrance qualification","in school","","","","","","","","","","","","","",""
"1984","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1984","college entrance qualification","middle vocational","3.1","3","307","2","3","4","4","4","3","3.2","1","4","3","3"
"1984","college entrance qualification","vocational + Abi","2.81","3","198","2","2","3","4","4","2.68","2.94","1","4","3","3"
"1984","lower secondary degree","general elemantary","2.12","2","2218","1","1","3","4","4","2.08","2.16","1","4","2","2"
"1984","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1984","lower secondary degree","higher vocational","2.49","2","294","1","2","3","4","4","2.37","2.61","1","4","2","3"
"1984","lower secondary degree","in school","","","","","","","","","","","","","",""
"1984","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1984","lower secondary degree","middle vocational","2.35","2","3485","1","2","3","4","4","2.32","2.38","1","4","2","2"
"1984","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","in school","3.09","3","182","2","3","4","4","4","2.96","3.22","1","4","3","3"
"1984","no degree/no degree yet","inadequately","2.06","2","945","1","1","3","4","4","2","2.12","1","4","2","2"
"1984","no degree/no degree yet","middle vocational","2.46","2.61","114","1","2","3","4","4","2.28","2.64","1","4","2","2"
"1984","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1984","Other degree","general elemantary","2.12","2","685","1","1","3","4","4","2.04","2.2","1","4","2","2"
"1984","Other degree","higher education","2.62","2.26","58","1","2","3","4","4","2.36","2.88","1","4","2","3"
"1984","Other degree","higher vocational","","","","","","","","","","","","","",""
"1984","Other degree","in school","","","","","","","","","","","","","",""
"1984","Other degree","inadequately","","","","","","","","","","","","","",""
"1984","Other degree","middle vocational","2.29","2","514","1","1","3","4","4","2.2","2.38","1","4","2","2"
"1984","Other degree","vocational + Abi","2.55","3","101","1","2","3","4","4","2.35","2.75","1","4","2","3"
"1984","secondary school degree","general elemantary","2.85","3","468","1","2","4","4","4","2.76","2.94","1","4","3","3"
"1984","secondary school degree","higher education","2.68","3","67","2","2","3","4","4","2.45","2.91","1","4","2","3"
"1984","secondary school degree","higher vocational","2.76","3","207","1","2","4","4","4","2.62","2.9","1","4","3","3"
"1984","secondary school degree","in school","","","","","","","","","","","","","",""
"1984","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1984","secondary school degree","middle vocational","2.67","3","1181","1","2","4","4","4","2.61","2.73","1","4","3","3"
"1984","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1985","college entrance qualification","higher education","3.03","3","604","2","3","4","4","4","2.96","3.1","1","4","3","3"
"1985","college entrance qualification","higher vocational","2.94","3","126","2","2","4","4","4","2.78","3.1","1","4","3","3"
"1985","college entrance qualification","in school","","","","","","","","","","","","","",""
"1985","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1985","college entrance qualification","middle vocational","3.1","3","290","2","3","4","4","4","3","3.2","1","4","3","3"
"1985","college entrance qualification","vocational + Abi","2.86","3","191","2","2","4","4","4","2.73","2.99","1","4","3","3"
"1985","lower secondary degree","general elemantary","2.15","2","1962","1","1","3","4","4","2.11","2.19","1","4","2","2"
"1985","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1985","lower secondary degree","higher vocational","2.62","3","276","1","2","3","4","4","2.5","2.74","1","4","3","3"
"1985","lower secondary degree","in school","","","","","","","","","","","","","",""
"1985","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1985","lower secondary degree","middle vocational","2.44","2","3141","1","2","3","4","4","2.4","2.48","1","4","2","2"
"1985","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","in school","3.13","3","184","2","3","4","4","4","2.99","3.27","1","4","3","3"
"1985","no degree/no degree yet","inadequately","2.09","2","756","1","1","3","4","4","2.02","2.16","1","4","2","2"
