"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1984","college entrance qualification","West Germany","2.96","3","1271","2","2","4","4","4","2.91","3.01","1","4","3","3"
"1984","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1984","lower secondary degree","West Germany","2.27","2","6028","1","1","3","4","4","2.24","2.3","1","4","2","2"
"1984","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","West Germany","2.5","3","1245","1","2","3","4","4","2.44","2.56","1","4","2","2"
"1984","Other degree","East Germany","","","","","","","","","","","","","",""
"1984","Other degree","West Germany","2.22","2","1388","1","1","3","4","4","2.17","2.27","1","4","2","2"
"1984","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1984","secondary school degree","West Germany","2.72","3","1925","1","2","4","4","4","2.68","2.76","1","4","3","3"
"1985","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1985","college entrance qualification","West Germany","3.01","3","1211","2","2","4","4","4","2.96","3.06","1","4","3","3"
"1985","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1985","lower secondary degree","West Germany","2.34","2","5405","1","2","3","4","4","2.31","2.37","1","4","2","2"
"1985","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","West Germany","2.6","3","1035","1","2","4","4","4","2.53","2.67","1","4","2","2"
"1985","Other degree","East Germany","","","","","","","","","","","","","",""
"1985","Other degree","West Germany","2.28","2","1179","1","1","3","4","4","2.22","2.34","1","4","2","2"
"1985","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1985","secondary school degree","West Germany","2.78","3","1859","1","2","4","4","4","2.73","2.83","1","4","3","3"
"1986","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1986","college entrance qualification","West Germany","3.16","3","1236","2","3","4","4","4","3.11","3.21","1","4","3","3"
"1986","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1986","lower secondary degree","West Germany","2.59","3","5080","1","2","3","4","4","2.56","2.62","1","4","3","3"
"1986","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","West Germany","2.71","3","973","1","2","4","4","4","2.64","2.78","1","4","2","3"
"1986","Other degree","East Germany","","","","","","","","","","","","","",""
