"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","2.4","2","1335","1","1","3","4","4","2.34","2.46","1","4","2","2"
"1984","16-34 y.","indirect migration background","2.6","2","96","1","2","4","4","4","2.38","2.82","1","4","2","3"
"1984","16-34 y.","no migration background","2.74","3","3051","1","2","4","4","4","2.7","2.78","1","4","3","3"
"1984","35-65 y.","direct migration background","2.26","2","1900","1","1","3","4","4","2.21","2.31","1","4","2","2"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","2.38","2","4286","1","2","3","4","4","2.35","2.41","1","4","2","2"
"1984","66 and older","direct migration background","2.32","2","32","1","1","3","4","4","1.94","2.7","1","4","2","3"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","2.24","2","1211","1","2","3","4","4","2.19","2.29","1","4","2","2"
"1985","16-34 y.","direct migration background","2.46","2","1100","1","1","3","4","4","2.39","2.53","1","4","2","2"
"1985","16-34 y.","indirect migration background","2.57","2.55","116","1","2","3","4","4","2.37","2.77","1","4","2","3"
"1985","16-34 y.","no migration background","2.81","3","2861","1","2","4","4","4","2.77","2.85","1","4","3","3"
"1985","35-65 y.","direct migration background","2.32","2","1678","1","2","3","4","4","2.27","2.37","1","4","2","2"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","2.44","2","3971","1","2","3","4","4","2.41","2.47","1","4","2","2"
"1985","66 and older","direct migration background","2.53","2","34","1","2","3","4","4","2.2","2.86","1","4","2","3"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","2.34","2","1046","1","2","3","4","4","2.28","2.4","1","4","2","2"
"1986","16-34 y.","direct migration background","2.59","3","1038","1","2","4","4","4","2.52","2.66","1","4","2","3"
"1986","16-34 y.","indirect migration background","2.87","3","125","1","2","4","4","4","2.67","3.07","1","4","3","3"
"1986","16-34 y.","no migration background","2.99","3","2812","1","2","4","4","4","2.95","3.03","1","4","3","3"
"1986","35-65 y.","direct migration background","2.54","3","1619","1","2","3","4","4","2.49","2.59","1","4","2","2"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","2.7","3","3714","1","2","4","4","4","2.67","2.73","1","4","3","3"
"1986","66 and older","direct migration background","2.67","3","47","1","2","4","4","4","2.34","3","1","4","2","3"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","2.57","2","956","1","2","3","4","4","2.51","2.63","1","4","2","3"
"1987","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1987","66 and older","direct migration background","","","","","","","","","","","","","",""
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1988","66 and older","direct migration background","","","","","","","","","","","","","",""
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1989","66 and older","direct migration background","","","","","","","","","","","","","",""
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","","","","","","","","","","","","","",""
"1990","66 and older","direct migration background","","","","","","","","","","","","","",""
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","16-34 y.","no migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","direct migration background","","","","","","","","","","","","","",""
