"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","2.54","3","1474","1","2","3","4","4","2.49","2.59","1","4","2","3"
"1984","Employed","1-pers.-HH","2.67","3","666","1","2","3","4","4","2.59","2.75","1","4","3","3"
"1984","Employed","Couple + C. GT 16 ","2.49","2","1270","1","2","3","4","4","2.43","2.55","1","4","2","3"
"1984","Employed","Couple + C. LE 16","2.51","3","2136","1","2","3","4","4","2.47","2.55","1","4","2","2"
"1984","Employed","Couple + C. LE and GT 16","2.51","3","1084","1","2","3","4","4","2.45","2.57","1","4","2","3"
"1984","Employed","Single parent","2.45","2","343","1","2","3","4","4","2.34","2.56","1","4","2","3"
"1984","Not Employed","(Married) couple without C.","2.26","2","1186","1","2","3","4","4","2.2","2.32","1","4","2","2"
"1984","Not Employed","1-pers.-HH","2.24","2","643","1","2","3","4","4","2.17","2.31","1","4","2","2"
"1984","Not Employed","Couple + C. GT 16 ","2.54","2","672","1","2","3","4","4","2.46","2.62","1","4","2","3"
"1984","Not Employed","Couple + C. LE 16","2.33","2","863","1","1","3","4","4","2.26","2.4","1","4","2","2"
"1984","Not Employed","Couple + C. LE and GT 16","2.67","3","588","1","2","4","4","4","2.58","2.76","1","4","2","3"
"1984","Not Employed","Single parent","2.44","2","222","1","2","3","4","4","2.3","2.58","1","4","2","2"
"1985","Employed","(Married) couple without C.","2.63","3","1316","1","2","4","4","4","2.57","2.69","1","4","3","3"
"1985","Employed","1-pers.-HH","2.81","3","590","1","2","4","4","4","2.73","2.89","1","4","3","3"
"1985","Employed","Couple + C. GT 16 ","2.56","3","1310","1","2","3","4","4","2.5","2.62","1","4","2","3"
"1985","Employed","Couple + C. LE 16","2.54","3","1873","1","2","3","4","4","2.49","2.59","1","4","2","3"
"1985","Employed","Couple + C. LE and GT 16","2.63","3","945","1","2","3","4","4","2.56","2.7","1","4","2","3"
"1985","Employed","Single parent","2.47","2","331","1","2","3","4","4","2.35","2.59","1","4","2","3"
"1985","Not Employed","(Married) couple without C.","2.34","2","1070","1","2","3","4","4","2.28","2.4","1","4","2","2"
"1985","Not Employed","1-pers.-HH","2.37","2","549","1","2","3","4","4","2.29","2.45","1","4","2","2"
"1985","Not Employed","Couple + C. GT 16 ","2.66","3","678","1","2","4","4","4","2.58","2.74","1","4","3","3"
"1985","Not Employed","Couple + C. LE 16","2.37","2","751","1","1","3","4","4","2.29","2.45","1","4","2","2"
"1985","Not Employed","Couple + C. LE and GT 16","2.7","3","513","1","2","4","4","4","2.6","2.8","1","4","2","3"
"1985","Not Employed","Single parent","2.35","2","207","1","2","3","4","4","2.21","2.49","1","4","2","3"
"1986","Employed","(Married) couple without C.","2.87","3","1344","1","2","4","4","4","2.82","2.92","1","4","3","3"
"1986","Employed","1-pers.-HH","3.01","3","567","2","2","4","4","4","2.93","3.09","1","4","3","3"
"1986","Employed","Couple + C. GT 16 ","2.81","3","1382","1","2","4","4","4","2.76","2.86","1","4","3","3"
"1986","Employed","Couple + C. LE 16","2.74","3","1693","1","2","4","4","4","2.69","2.79","1","4","3","3"
"1986","Employed","Couple + C. LE and GT 16","2.75","3","882","1","2","4","4","4","2.68","2.82","1","4","3","3"
"1986","Employed","Single parent","2.67","3","310","1","2","4","4","4","2.56","2.78","1","4","2","3"
"1986","Not Employed","(Married) couple without C.","2.54","2","979","1","2","3","4","4","2.47","2.61","1","4","2","3"
"1986","Not Employed","1-pers.-HH","2.65","3","522","1","2","4","4","4","2.56","2.74","1","4","2","3"
"1986","Not Employed","Couple + C. GT 16 ","2.89","3","674","1","2","4","4","4","2.81","2.97","1","4","3","3"
"1986","Not Employed","Couple + C. LE 16","2.56","2","649","1","2","3","4","4","2.48","2.64","1","4","2","3"
"1986","Not Employed","Couple + C. LE and GT 16","2.86","3","472","1","2","4","4","4","2.76","2.96","1","4","3","3"
"1986","Not Employed","Single parent","2.7","3","190","1","2","4","4","4","2.55","2.85","1","4","3","3"
"1987","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Employed","Single parent","","","","","","","","","","","","","",""
"1987","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Not Employed","Single parent","","","","","","","","","","","","","",""
"1988","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1988","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Employed","Single parent","","","","","","","","","","","","","",""
"1988","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1988","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","Not Employed","Single parent","","","","","","","","","","","","","",""
"1989","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1989","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1989","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","Employed","Single parent","","","","","","","","","","","","","",""
"1989","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1989","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","Not Employed","Single parent","","","","","","","","","","","","","",""
"1990","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Employed","Single parent","","","","","","","","","","","","","",""
"1990","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Not Employed","Single parent","","","","","","","","","","","","","",""
"1991","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
