"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","2.2","2","1517","1","1","3","4","4","2.15","2.25","1","4","2","2"
"1984","direct migration background","Male","2.41","2","1750","1","2","3","4","4","2.36","2.46","1","4","2","2"
"1984","indirect migration background","Female","2.35","2","65","1","2","3","4","4","2.06","2.64","1","4","2","3"
"1984","indirect migration background","Male","2.44","2","57","1","2","3","4","4","2.16","2.72","1","4","2","3"
"1984","no migration background","Female","2.37","2","4492","1","2","3","4","4","2.34","2.4","1","4","2","2"
"1984","no migration background","Male","2.58","3","4056","1","2","3","4","4","2.55","2.61","1","4","3","3"
"1985","direct migration background","Female","2.23","2","1298","1","1","3","4","4","2.17","2.29","1","4","2","2"
"1985","direct migration background","Male","2.52","3","1514","1","2","3","4","4","2.47","2.57","1","4","2","2"
"1985","indirect migration background","Female","2.46","2","77","1","2","3","4","4","2.22","2.7","1","4","2","3"
"1985","indirect migration background","Male","2.34","2","62","1","1","3","4","4","2.05","2.63","1","4","2","3"
"1985","no migration background","Female","2.43","2","4121","1","2","3","4","4","2.4","2.46","1","4","2","2"
"1985","no migration background","Male","2.67","3","3757","1","2","4","4","4","2.64","2.7","1","4","3","3"
"1986","direct migration background","Female","2.46","2","1240","1","2","3","4","4","2.4","2.52","1","4","2","2"
"1986","direct migration background","Male","2.66","3","1464","1","2","4","4","4","2.61","2.71","1","4","3","3"
"1986","indirect migration background","Female","2.51","2","81","1","1","4","4","4","2.25","2.77","1","4","2","3"
"1986","indirect migration background","Male","2.94","3","70","2","2","4","4","4","2.71","3.17","1","4","3","3"
"1986","no migration background","Female","2.67","3","3881","1","2","4","4","4","2.64","2.7","1","4","3","3"
"1986","no migration background","Male","2.89","3","3601","1","2","4","4","4","2.86","2.92","1","4","3","3"
"1987","direct migration background","Female","","","","","","","","","","","","","",""
"1987","direct migration background","Male","","","","","","","","","","","","","",""
"1987","indirect migration background","Female","","","","","","","","","","","","","",""
"1987","indirect migration background","Male","","","","","","","","","","","","","",""
"1987","no migration background","Female","","","","","","","","","","","","","",""
"1987","no migration background","Male","","","","","","","","","","","","","",""
"1988","direct migration background","Female","","","","","","","","","","","","","",""
"1988","direct migration background","Male","","","","","","","","","","","","","",""
"1988","indirect migration background","Female","","","","","","","","","","","","","",""
"1988","indirect migration background","Male","","","","","","","","","","","","","",""
"1988","no migration background","Female","","","","","","","","","","","","","",""
"1988","no migration background","Male","","","","","","","","","","","","","",""
"1989","direct migration background","Female","","","","","","","","","","","","","",""
"1989","direct migration background","Male","","","","","","","","","","","","","",""
"1989","indirect migration background","Female","","","","","","","","","","","","","",""
"1989","indirect migration background","Male","","","","","","","","","","","","","",""
"1989","no migration background","Female","","","","","","","","","","","","","",""
"1989","no migration background","Male","","","","","","","","","","","","","",""
"1990","direct migration background","Female","","","","","","","","","","","","","",""
"1990","direct migration background","Male","","","","","","","","","","","","","",""
"1990","indirect migration background","Female","","","","","","","","","","","","","",""
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","","","","","","","","","","","","","",""
"1990","no migration background","Male","","","","","","","","","","","","","",""
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
