"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","2.35","2","2314","1","1","3","4","4","2.31","2.39","1","4","2","2"
"1984","Employed","indirect migration background","2.28","2","68","1","2","3","4","4","2.02","2.54","1","4","2","2"
"1984","Employed","no migration background","2.55","3","5018","1","2","3","4","4","2.52","2.58","1","4","3","3"
"1984","Not Employed","direct migration background","2.24","2","953","1","1","3","4","4","2.17","2.31","1","4","2","2"
"1984","Not Employed","indirect migration background","2.52","2.22","54","1","2","3","4","4","2.22","2.82","1","4","3","4"
"1984","Not Employed","no migration background","2.36","2","3530","1","2","3","4","4","2.33","2.39","1","4","2","2"
"1985","Employed","direct migration background","2.42","2","1977","1","2","3","4","4","2.37","2.47","1","4","2","2"
"1985","Employed","indirect migration background","2.38","2","70","1","1","3","4","4","2.12","2.64","1","4","2","3"
"1985","Employed","no migration background","2.63","3","4672","1","2","3","4","4","2.6","2.66","1","4","3","3"
"1985","Not Employed","direct migration background","2.32","2","835","1","2","3","4","4","2.25","2.39","1","4","2","2"
"1985","Not Employed","indirect migration background","2.44","2","69","1","2","3","4","4","2.17","2.71","1","4","2","3"
"1985","Not Employed","no migration background","2.44","2","3206","1","2","3","4","4","2.4","2.48","1","4","2","2"
"1986","Employed","direct migration background","2.54","3","1904","1","2","3","4","4","2.49","2.59","1","4","2","3"
"1986","Employed","indirect migration background","2.64","3","89","1","2","4","4","4","2.4","2.88","1","4","2","3"
"1986","Employed","no migration background","2.86","3","4544","1","2","4","4","4","2.83","2.89","1","4","3","3"
"1986","Not Employed","direct migration background","2.6","3","800","1","2","4","4","4","2.52","2.68","1","4","2","3"
"1986","Not Employed","indirect migration background","2.73","2.69","62","1","2","4","4","4","2.47","2.99","1","4","3","4"
"1986","Not Employed","no migration background","2.66","3","2938","1","2","4","4","4","2.62","2.7","1","4","3","3"
"1987","Employed","direct migration background","","","","","","","","","","","","","",""
"1987","Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Employed","no migration background","","","","","","","","","","","","","",""
"1987","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","","","","","","","","","","","","","",""
"1988","Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Employed","no migration background","","","","","","","","","","","","","",""
"1988","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","","","","","","","","","","","","","",""
"1989","Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Employed","no migration background","","","","","","","","","","","","","",""
"1989","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","","","","","","","","","","","","","",""
"1990","Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Employed","no migration background","","","","","","","","","","","","","",""
"1990","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","","","","","","","","","","","","","",""
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Employed","no migration background","","","","","","","","","","","","","",""
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","","","","","","","","","","","","","",""
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","","","","","","","","","","","","","",""
"1995","Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Employed","no migration background","","","","","","","","","","","","","",""
"1995","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1995","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Not Employed","no migration background","","","","","","","","","","","","","",""
"1996","Employed","direct migration background","2.63","3","1546","1","2","3","4","4","2.58","2.68","1","4","2","3"
"1996","Employed","indirect migration background","2.74","3","354","1","2","4","4","4","2.63","2.85","1","4","3","3"
"1996","Employed","no migration background","2.78","3","6382","1","2","4","4","4","2.76","2.8","1","4","3","3"
"1996","Not Employed","direct migration background","2.45","2","994","1","2","3","4","4","2.39","2.51","1","4","2","2"
"1996","Not Employed","indirect migration background","2.97","3","177","1","2","4","4","4","2.81","3.13","1","4","3","3"
"1996","Not Employed","no migration background","2.58","3","3374","1","2","3","4","4","2.55","2.61","1","4","3","3"
"1997","Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","","","","","","","","","","","","","",""
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","","","","","","","","","","","","","",""
"1998","Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Employed","no migration background","","","","","","","","","","","","","",""
"1998","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Not Employed","no migration background","","","","","","","","","","","","","",""
"1999","Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","","","","","","","","","","","","","",""
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","","","","","","","","","","","","","",""
"2000","Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Employed","no migration background","","","","","","","","","","","","","",""
"2000","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Not Employed","no migration background","","","","","","","","","","","","","",""
"2001","Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Employed","no migration background","","","","","","","","","","","","","",""
"2001","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Not Employed","no migration background","","","","","","","","","","","","","",""
"2002","Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Employed","no migration background","","","","","","","","","","","","","",""
"2002","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Not Employed","no migration background","","","","","","","","","","","","","",""
"2003","Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Employed","no migration background","","","","","","","","","","","","","",""
"2003","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Not Employed","no migration background","","","","","","","","","","","","","",""
"2004","Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Employed","no migration background","","","","","","","","","","","","","",""
"2004","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2004","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2004","Not Employed","no migration background","","","","","","","","","","","","","",""
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","2.24","2","1343","1","1","3","4","4","2.18","2.3","1","4","2","2"
"2006","Employed","indirect migration background","2.34","2","551","1","1","3","4","4","2.24","2.44","1","4","2","3"
"2006","Employed","no migration background","2.5","2","11405","1","2","3","4","4","2.48","2.52","1","4","3","3"
"2006","Not Employed","direct migration background","2.14","2","1003","1","1","3","4","4","2.07","2.21","1","4","2","2"
"2006","Not Employed","indirect migration background","2.28","2","248","1","1","3","4","4","2.14","2.42","1","4","2","3"
"2006","Not Employed","no migration background","2.37","2","7199","1","1","3","4","4","2.35","2.39","1","4","2","2"
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Employed","no migration background","","","","","","","","","","","","","",""
"2008","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2008","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2008","Not Employed","no migration background","","","","","","","","","","","","","",""
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
