"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","Female","2.19","2","1119","1","1","3","4","4","2.13","2.25","1","4","2","2"
"1984","Baden-Württemberg","Male","2.5","2","1120","1","2","3","4","4","2.44","2.56","1","4","2","2"
"1984","Bavaria","Female","2.41","2","1069","1","2","3","4","4","2.35","2.47","1","4","2","2"
"1984","Bavaria","Male","2.49","2","970","1","2","3","4","4","2.43","2.55","1","4","2","3"
"1984","Berlin","Female","2.39","2","206","1","2","3","4","4","2.25","2.53","1","4","2","3"
"1984","Berlin","Male","2.63","3","192","1","2","3","4","4","2.48","2.78","1","4","2","3"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","2.31","2","68","1","2","3","4","4","2.08","2.54","1","4","2","3"
"1984","Bremen","Male","2.53","2.25","62","1","2","3","4","4","2.29","2.77","1","4","2","3"
"1984","Hamburg","Female","2.46","2","154","1","2","3","4","4","2.31","2.61","1","4","2","3"
"1984","Hamburg","Male","2.57","3","146","1","2","3","4","4","2.41","2.73","1","4","2","3"
"1984","Hesse","Female","2.44","2","601","1","2","3","4","4","2.36","2.52","1","4","2","3"
"1984","Hesse","Male","2.59","3","611","1","2","3","4","4","2.51","2.67","1","4","2","3"
"1984","Lower Saxony","Female","2.34","2","613","1","2","3","4","4","2.26","2.42","1","4","2","2"
"1984","Lower Saxony","Male","2.58","3","583","1","2","3","4","4","2.49","2.67","1","4","2","3"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","2.38","2","1617","1","2","3","4","4","2.33","2.43","1","4","2","2"
"1984","North Rhine-Westphalia","Male","2.64","3","1577","1","2","3","4","4","2.59","2.69","1","4","3","3"
"1984","Rhineland-Palatinate,Saarland","Female","2.3","2","431","1","1","3","4","4","2.2","2.4","1","4","2","2"
"1984","Rhineland-Palatinate,Saarland","Male","2.43","2","415","1","2","3","4","4","2.33","2.53","1","4","2","2"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","2.45","2","196","1","2","3","4","4","2.3","2.6","1","4","2","3"
"1984","Schleswig-Holstein","Male","2.72","3","187","1","2","4","4","4","2.57","2.87","1","4","3","3"
"1984","Thuringia","Female","","","","","","","","","","","","","",""
"1984","Thuringia","Male","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","Female","2.31","2","1016","1","2","3","4","4","2.25","2.37","1","4","2","2"
"1985","Baden-Württemberg","Male","2.62","3","1014","1","2","3","4","4","2.56","2.68","1","4","2","3"
"1985","Bavaria","Female","2.43","2","968","1","2","3","4","4","2.36","2.5","1","4","2","2"
"1985","Bavaria","Male","2.57","3","887","1","2","3","4","4","2.5","2.64","1","4","2","3"
"1985","Berlin","Female","2.55","2","187","1","2","3","4","4","2.4","2.7","1","4","2","3"
"1985","Berlin","Male","2.75","3","171","1","2","4","4","4","2.59","2.91","1","4","3","3"
"1985","Brandenburg","Female","","","","","","","","","","","","","",""
"1985","Brandenburg","Male","","","","","","","","","","","","","",""
"1985","Bremen","Female","2.09","2","62","1","1","3","3","4","1.84","2.34","1","4","1","2"
"1985","Bremen","Male","2.33","2","54","1","2","3","3","4","2.06","2.6","1","4","2","3"
"1985","Hamburg","Female","2.53","3","139","1","2","3","4","4","2.37","2.69","1","4","2","3"
"1985","Hamburg","Male","2.68","3","137","2","2","3","4","4","2.53","2.83","1","4","2","3"
"1985","Hesse","Female","2.61","3","549","1","2","3","4","4","2.52","2.7","1","4","2","3"
"1985","Hesse","Male","2.85","3","558","1","2","4","4","4","2.76","2.94","1","4","3","3"
"1985","Lower Saxony","Female","2.45","2","553","1","2","3","4","4","2.37","2.53","1","4","2","2"
"1985","Lower Saxony","Male","2.69","3","526","1","2","4","4","4","2.6","2.78","1","4","3","3"
"1985","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1985","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","Female","2.38","2","1457","1","2","3","4","4","2.33","2.43","1","4","2","2"
"1985","North Rhine-Westphalia","Male","2.66","3","1444","1","2","4","4","4","2.6","2.72","1","4","3","3"
