"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","2.92","3","480","2","2","4","4","4","2.84","3","1","4","3","3"
"1984","college entrance qualification","Male","2.98","3","791","2","2","4","4","4","2.92","3.04","1","4","3","3"
"1984","lower secondary degree","Female","2.18","2","3224","1","1","3","4","4","2.15","2.21","1","4","2","2"
"1984","lower secondary degree","Male","2.39","2","2804","1","2","3","4","4","2.35","2.43","1","4","2","2"
"1984","no degree/no degree yet","Female","2.42","2","673","1","2","3","4","4","2.34","2.5","1","4","2","2"
"1984","no degree/no degree yet","Male","2.58","3","572","1","2","4","4","4","2.49","2.67","1","4","2","2"
"1984","Other degree","Female","2.11","2","548","1","1","3","4","4","2.03","2.19","1","4","2","2"
"1984","Other degree","Male","2.29","2","840","1","1","3","4","4","2.22","2.36","1","4","2","2"
"1984","secondary school degree","Female","2.66","3","1105","1","2","3","4","4","2.6","2.72","1","4","3","3"
"1984","secondary school degree","Male","2.81","3","820","1","2","4","4","4","2.74","2.88","1","4","3","3"
"1985","college entrance qualification","Female","2.94","3","456","2","2","4","4","4","2.86","3.02","1","4","3","3"
"1985","college entrance qualification","Male","3.05","3","755","2","2","4","4","4","2.99","3.11","1","4","3","3"
"1985","lower secondary degree","Female","2.23","2","2881","1","1","3","4","4","2.19","2.27","1","4","2","2"
"1985","lower secondary degree","Male","2.49","2","2524","1","2","3","4","4","2.45","2.53","1","4","2","3"
"1985","no degree/no degree yet","Female","2.43","2","541","1","1","3","4","4","2.34","2.52","1","4","2","2"
"1985","no degree/no degree yet","Male","2.75","3","494","1","2","4","4","4","2.66","2.84","1","4","2","3"
"1985","Other degree","Female","2.13","2","461","1","1","3","4","4","2.04","2.22","1","4","2","2"
"1985","Other degree","Male","2.37","2","718","1","2","3","4","4","2.29","2.45","1","4","2","2"
"1985","secondary school degree","Female","2.74","3","1076","1","2","4","4","4","2.68","2.8","1","4","3","3"
"1985","secondary school degree","Male","2.85","3","783","1","2","4","4","4","2.78","2.92","1","4","3","3"
"1986","college entrance qualification","Female","3.11","3","474","2","3","4","4","4","3.03","3.19","1","4","3","3"
"1986","college entrance qualification","Male","3.19","3","762","2","3","4","4","4","3.13","3.25","1","4","3","3"
"1986","lower secondary degree","Female","2.48","2","2679","1","2","3","4","4","2.44","2.52","1","4","2","3"
"1986","lower secondary degree","Male","2.73","3","2401","1","2","4","4","4","2.69","2.77","1","4","3","3"
"1986","no degree/no degree yet","Female","2.5","2","505","1","2","3","4","4","2.4","2.6","1","4","2","2"
"1986","no degree/no degree yet","Male","2.89","3","468","1","2","4","4","4","2.79","2.99","1","4","3","3"
"1986","Other degree","Female","2.35","2","431","1","1","3","4","4","2.25","2.45","1","4","2","2"
"1986","Other degree","Male","2.39","2","672","1","1","3","4","4","2.31","2.47","1","4","2","3"
"1986","secondary school degree","Female","2.93","3","1036","1","2","4","4","4","2.87","2.99","1","4","3","3"
"1986","secondary school degree","Male","3.09","3","769","2","2","4","4","4","3.02","3.16","1","4","3","3"
"1987","college entrance qualification","Female","","","","","","","","","","","","","",""
"1987","college entrance qualification","Male","","","","","","","","","","","","","",""
"1987","lower secondary degree","Female","","","","","","","","","","","","","",""
"1987","lower secondary degree","Male","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1987","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1987","Other degree","Female","","","","","","","","","","","","","",""
"1987","Other degree","Male","","","","","","","","","","","","","",""
"1987","secondary school degree","Female","","","","","","","","","","","","","",""
"1987","secondary school degree","Male","","","","","","","","","","","","","",""
"1988","college entrance qualification","Female","","","","","","","","","","","","","",""
"1988","college entrance qualification","Male","","","","","","","","","","","","","",""
"1988","lower secondary degree","Female","","","","","","","","","","","","","",""
"1988","lower secondary degree","Male","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1988","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1988","Other degree","Female","","","","","","","","","","","","","",""
"1988","Other degree","Male","","","","","","","","","","","","","",""
"1988","secondary school degree","Female","","","","","","","","","","","","","",""
"1988","secondary school degree","Male","","","","","","","","","","","","","",""
"1989","college entrance qualification","Female","","","","","","","","","","","","","",""
"1989","college entrance qualification","Male","","","","","","","","","","","","","",""
"1989","lower secondary degree","Female","","","","","","","","","","","","","",""
"1989","lower secondary degree","Male","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1989","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1989","Other degree","Female","","","","","","","","","","","","","",""
"1989","Other degree","Male","","","","","","","","","","","","","",""
"1989","secondary school degree","Female","","","","","","","","","","","","","",""
"1989","secondary school degree","Male","","","","","","","","","","","","","",""
"1990","college entrance qualification","Female","","","","","","","","","","","","","",""
"1990","college entrance qualification","Male","","","","","","","","","","","","","",""
"1990","lower secondary degree","Female","","","","","","","","","","","","","",""
"1990","lower secondary degree","Male","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","","","","","","","","","","","","","",""
"1990","secondary school degree","Female","","","","","","","","","","","","","",""
"1990","secondary school degree","Male","","","","","","","","","","","","","",""
"1991","college entrance qualification","Female","","","","","","","","","","","","","",""
"1991","college entrance qualification","Male","","","","","","","","","","","","","",""
"1991","lower secondary degree","Female","","","","","","","","","","","","","",""
"1991","lower secondary degree","Male","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
"1991","secondary school degree","Female","","","","","","","","","","","","","",""
"1991","secondary school degree","Male","","","","","","","","","","","","","",""
"1992","college entrance qualification","Female","","","","","","","","","","","","","",""
"1992","college entrance qualification","Male","","","","","","","","","","","","","",""
"1992","lower secondary degree","Female","","","","","","","","","","","","","",""
"1992","lower secondary degree","Male","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1992","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1992","Other degree","Female","","","","","","","","","","","","","",""
"1992","Other degree","Male","","","","","","","","","","","","","",""
"1992","secondary school degree","Female","","","","","","","","","","","","","",""
"1992","secondary school degree","Male","","","","","","","","","","","","","",""
"1993","college entrance qualification","Female","","","","","","","","","","","","","",""
"1993","college entrance qualification","Male","","","","","","","","","","","","","",""
"1993","lower secondary degree","Female","","","","","","","","","","","","","",""
"1993","lower secondary degree","Male","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1993","Other degree","Female","","","","","","","","","","","","","",""
"1993","Other degree","Male","","","","","","","","","","","","","",""
"1993","secondary school degree","Female","","","","","","","","","","","","","",""
"1993","secondary school degree","Male","","","","","","","","","","","","","",""
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
"1994","lower secondary degree","Male","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1994","Other degree","Female","","","","","","","","","","","","","",""
"1994","Other degree","Male","","","","","","","","","","","","","",""
"1994","secondary school degree","Female","","","","","","","","","","","","","",""
"1994","secondary school degree","Male","","","","","","","","","","","","","",""
"1995","college entrance qualification","Female","","","","","","","","","","","","","",""
"1995","college entrance qualification","Male","","","","","","","","","","","","","",""
"1995","lower secondary degree","Female","","","","","","","","","","","","","",""
"1995","lower secondary degree","Male","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1995","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1995","Other degree","Female","","","","","","","","","","","","","",""
"1995","Other degree","Male","","","","","","","","","","","","","",""
"1995","secondary school degree","Female","","","","","","","","","","","","","",""
"1995","secondary school degree","Male","","","","","","","","","","","","","",""
"1996","college entrance qualification","Female","3.04","3","810","2","2","4","4","4","2.97","3.11","1","4","3","3"
"1996","college entrance qualification","Male","3","3","1079","2","2","4","4","4","2.94","3.06","1","4","3","3"
"1996","lower secondary degree","Female","2.44","2","2694","1","2","3","4","4","2.4","2.48","1","4","2","3"
"1996","lower secondary degree","Male","2.59","3","2469","1","2","3","4","4","2.55","2.63","1","4","3","3"
"1996","no degree/no degree yet","Female","2.62","3","451","1","2","4","4","4","2.52","2.72","1","4","2","3"
"1996","no degree/no degree yet","Male","2.8","3","352","1","2","4","4","4","2.69","2.91","1","4","3","3"
"1996","Other degree","Female","2.43","2","485","1","2","3","4","4","2.34","2.52","1","4","2","2"
"1996","Other degree","Male","2.62","3","586","1","2","3","4","4","2.53","2.71","1","4","2","3"
"1996","secondary school degree","Female","2.78","3","2004","1","2","4","4","4","2.74","2.82","1","4","3","3"
"1996","secondary school degree","Male","2.81","3","1522","1","2","4","4","4","2.76","2.86","1","4","3","3"
"1997","college entrance qualification","Female","","","","","","","","","","","","","",""
"1997","college entrance qualification","Male","","","","","","","","","","","","","",""
"1997","lower secondary degree","Female","","","","","","","","","","","","","",""
"1997","lower secondary degree","Male","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1997","Other degree","Female","","","","","","","","","","","","","",""
"1997","Other degree","Male","","","","","","","","","","","","","",""
"1997","secondary school degree","Female","","","","","","","","","","","","","",""
"1997","secondary school degree","Male","","","","","","","","","","","","","",""
"1998","college entrance qualification","Female","","","","","","","","","","","","","",""
"1998","college entrance qualification","Male","","","","","","","","","","","","","",""
"1998","lower secondary degree","Female","","","","","","","","","","","","","",""
"1998","lower secondary degree","Male","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1998","Other degree","Female","","","","","","","","","","","","","",""
"1998","Other degree","Male","","","","","","","","","","","","","",""
"1998","secondary school degree","Female","","","","","","","","","","","","","",""
"1998","secondary school degree","Male","","","","","","","","","","","","","",""
"1999","college entrance qualification","Female","","","","","","","","","","","","","",""
"1999","college entrance qualification","Male","","","","","","","","","","","","","",""
"1999","lower secondary degree","Female","","","","","","","","","","","","","",""
"1999","lower secondary degree","Male","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1999","Other degree","Female","","","","","","","","","","","","","",""
"1999","Other degree","Male","","","","","","","","","","","","","",""
"1999","secondary school degree","Female","","","","","","","","","","","","","",""
"1999","secondary school degree","Male","","","","","","","","","","","","","",""
"2000","college entrance qualification","Female","","","","","","","","","","","","","",""
