"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","3.11","3","660","2","3","4","4","4","3.04","3.18","1","4","3","3"
"1984","16-34 y.","lower secondary degree","2.44","2","1803","1","2","3","4","4","2.39","2.49","1","4","2","2"
"1984","16-34 y.","no degree/no degree yet","2.75","3","501","1","2","4","4","4","2.66","2.84","1","4","2","3"
"1984","16-34 y.","Other degree","2.2","2","496","1","1","3","4","4","2.11","2.29","1","4","2","2"
"1984","16-34 y.","secondary school degree","2.89","3","1001","1","2","4","4","4","2.83","2.95","1","4","3","3"
"1984","35-65 y.","college entrance qualification","2.87","3","516","2","2","4","4","4","2.79","2.95","1","4","3","3"
"1984","35-65 y.","lower secondary degree","2.25","2","3275","1","1","3","4","4","2.22","2.28","1","4","2","2"
"1984","35-65 y.","no degree/no degree yet","2","2","728","1","1","3","3","4","1.93","2.07","1","4","2","2"
"1984","35-65 y.","Other degree","2.22","2","885","1","1","3","4","4","2.15","2.29","1","4","2","2"
"1984","35-65 y.","secondary school degree","2.62","3","745","1","2","3","4","4","2.55","2.69","1","4","3","3"
"1984","66 and older","college entrance qualification","2.57","3","95","1","2","3","4","4","2.39","2.75","1","4","2","3"
"1984","66 and older","lower secondary degree","2.17","2","950","1","2","3","3","4","2.11","2.23","1","4","2","2"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","2.45","2","179","1","2","3","4","4","2.32","2.58","1","4","2","3"
"1985","16-34 y.","college entrance qualification","3.13","3","631","2","3","4","4","4","3.06","3.2","1","4","3","3"
"1985","16-34 y.","lower secondary degree","2.49","3","1597","1","2","3","4","4","2.44","2.54","1","4","2","3"
"1985","16-34 y.","no degree/no degree yet","2.82","3","416","1","2","4","4","4","2.71","2.93","1","4","2","3"
"1985","16-34 y.","Other degree","2.38","2","382","1","1","3","4","4","2.27","2.49","1","4","2","2"
"1985","16-34 y.","secondary school degree","2.97","3","969","2","2","4","4","4","2.91","3.03","1","4","3","3"
"1985","35-65 y.","college entrance qualification","2.88","3","495","2","2","4","4","4","2.8","2.96","1","4","3","3"
"1985","35-65 y.","lower secondary degree","2.32","2","2994","1","2","3","4","4","2.28","2.36","1","4","2","2"
"1985","35-65 y.","no degree/no degree yet","2.1","2","605","1","1","3","4","4","2.02","2.18","1","4","2","2"
"1985","35-65 y.","Other degree","2.23","2","790","1","1","3","4","4","2.16","2.3","1","4","2","2"
"1985","35-65 y.","secondary school degree","2.66","3","726","1","2","4","4","4","2.59","2.73","1","4","3","3"
"1985","66 and older","college entrance qualification","2.95","3","85","2","2","4","4","4","2.76","3.14","1","4","3","3"
"1985","66 and older","lower secondary degree","2.25","2","814","1","2","3","4","4","2.19","2.31","1","4","2","2"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","2.47","2","164","1","2","3","4","4","2.33","2.61","1","4","2","3"
"1986","16-34 y.","college entrance qualification","3.26","3","666","2","3","4","4","4","3.2","3.32","1","4","3","3"
"1986","16-34 y.","lower secondary degree","2.75","3","1560","1","2","4","4","4","2.7","2.8","1","4","3","3"
"1986","16-34 y.","no degree/no degree yet","2.91","3","392","1","2","4","4","4","2.8","3.02","1","4","3","3"
"1986","16-34 y.","Other degree","2.29","2","323","1","1","3","4","4","2.17","2.41","1","4","2","2"
"1986","16-34 y.","secondary school degree","3.1","3","950","2","3","4","4","4","3.04","3.16","1","4","3","3"
"1986","35-65 y.","college entrance qualification","3.09","3","486","2","3","4","4","4","3.01","3.17","1","4","3","3"
"1986","35-65 y.","lower secondary degree","2.57","3","2782","1","2","3","4","4","2.53","2.61","1","4","3","3"
"1986","35-65 y.","no degree/no degree yet","2.34","2","564","1","1","3","4","4","2.25","2.43","1","4","2","2"
"1986","35-65 y.","Other degree","2.4","2","774","1","2","3","4","4","2.33","2.47","1","4","2","2"
"1986","35-65 y.","secondary school degree","2.97","3","693","2","2","4","4","4","2.9","3.04","1","4","3","3"
"1986","66 and older","college entrance qualification","2.93","3","84","2","2","4","4","4","2.72","3.14","1","4","3","3"
"1986","66 and older","lower secondary degree","2.5","2","738","1","2","3","4","4","2.43","2.57","1","4","2","3"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","2.73","3","162","1","2","4","4","4","2.57","2.89","1","4","2","3"
"1987","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1987","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1987","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1987","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1987","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1987","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1987","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1987","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1987","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1987","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1988","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
