"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","college entrance qualification","2.88","3","192","2","2","4","4","4","2.75","3.01","1","4","3","3"
"1984","Baden-Württemberg","lower secondary degree","2.18","2","1049","1","1","3","4","4","2.12","2.24","1","4","2","2"
"1984","Baden-Württemberg","no degree/no degree yet","2.16","2","342","1","1","3","4","4","2.05","2.27","1","4","2","2"
"1984","Baden-Württemberg","Other degree","2.08","2","349","1","1","3","4","4","1.98","2.18","1","4","2","2"
"1984","Baden-Württemberg","secondary school degree","2.62","3","289","1","2","3","4","4","2.51","2.73","1","4","2","3"
"1984","Bavaria","college entrance qualification","2.84","3","229","1","2","4","4","4","2.72","2.96","1","4","3","3"
"1984","Bavaria","lower secondary degree","2.28","2","1094","1","1","3","4","4","2.22","2.34","1","4","2","2"
"1984","Bavaria","no degree/no degree yet","2.75","3","121","1","2","4","4","4","2.54","2.96","1","4","2","3"
"1984","Bavaria","Other degree","2.17","2","214","1","1","3","4","4","2.03","2.31","1","4","2","2"
"1984","Bavaria","secondary school degree","2.69","3","373","1","2","4","4","4","2.59","2.79","1","4","3","3"
"1984","Berlin","college entrance qualification","3.02","3","55","2","3","4","4","4","2.8","3.24","1","4","3","3"
"1984","Berlin","lower secondary degree","2.27","2","167","1","2","3","4","4","2.12","2.42","1","4","2","2"
"1984","Berlin","no degree/no degree yet","2.36","2","45","1","1","3","4","4","2.04","2.68","1","4","1","3"
"1984","Berlin","Other degree","2.44","2","51","1","1","3","4","4","2.13","2.75","1","4","2","3"
"1984","Berlin","secondary school degree","2.68","3","78","1","2","4","4","4","2.45","2.91","1","4","2","3"
"1984","Brandenburg","college entrance qualification","","","","","","","","","","","","","",""
"1984","Brandenburg","lower secondary degree","","","","","","","","","","","","","",""
"1984","Brandenburg","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Brandenburg","Other degree","","","","","","","","","","","","","",""
"1984","Brandenburg","secondary school degree","","","","","","","","","","","","","",""
"1984","Bremen","college entrance qualification","","","","","","","","","","","","","",""
"1984","Bremen","lower secondary degree","2.24","2","72","1","2","3","4","4","2.02","2.46","1","4","2","2"
"1984","Bremen","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Bremen","Other degree","","","","","","","","","","","","","",""
"1984","Bremen","secondary school degree","","","","","","","","","","","","","",""
"1984","Hamburg","college entrance qualification","2.8","3","40","2","2","3","4","4","2.51","3.09","1","4","2","3"
"1984","Hamburg","lower secondary degree","2.29","2","131","1","2","3","4","4","2.12","2.46","1","4","2","2"
"1984","Hamburg","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Hamburg","Other degree","2.3","2","44","1","1","3","4","4","1.96","2.64","1","4","2","3"
"1984","Hamburg","secondary school degree","2.85","3","57","2","2","3","4","4","2.61","3.09","1","4","3","3"
"1984","Hesse","college entrance qualification","2.99","3","148","2","3","4","4","4","2.86","3.12","1","4","3","3"
"1984","Hesse","lower secondary degree","2.29","2","533","1","1","3","4","4","2.2","2.38","1","4","2","2"
"1984","Hesse","no degree/no degree yet","2.74","3","137","1","2","4","4","4","2.57","2.91","1","4","2","2"
"1984","Hesse","Other degree","2.33","2","191","1","2","3","4","4","2.19","2.47","1","4","2","3"
"1984","Hesse","secondary school degree","2.76","3","191","1","2","4","4","4","2.62","2.9","1","4","3","3"
"1984","Lower Saxony","college entrance qualification","2.99","3","121","2","2","4","4","4","2.83","3.15","1","4","3","3"
"1984","Lower Saxony","lower secondary degree","2.26","2","669","1","1","3","4","4","2.18","2.34","1","4","2","2"
"1984","Lower Saxony","no degree/no degree yet","2.78","3","92","1","2","4","4","4","2.56","3","1","4","2","3"
"1984","Lower Saxony","Other degree","2.06","2","80","1","1","3","3","4","1.81","2.31","1","4","2","3"
"1984","Lower Saxony","secondary school degree","2.72","3","230","1","2","4","4","4","2.59","2.85","1","4","3","3"
"1984","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","college entrance qualification","3.03","3","374","2","3","4","4","4","2.94","3.12","1","4","3","3"
"1984","North Rhine-Westphalia","lower secondary degree","2.32","2","1563","1","1","3","4","4","2.27","2.37","1","4","2","2"
"1984","North Rhine-Westphalia","no degree/no degree yet","2.47","2","385","1","2","3","4","4","2.37","2.57","1","4","2","2"
"1984","North Rhine-Westphalia","Other degree","2.35","2","366","1","1","3","4","4","2.24","2.46","1","4","2","2"
"1984","North Rhine-Westphalia","secondary school degree","2.77","3","480","1","2","4","4","4","2.68","2.86","1","4","3","3"
"1984","Rhineland-Palatinate,Saarland","college entrance qualification","3.08","3","61","2","2","4","4","4","2.86","3.3","1","4","3","4"
"1984","Rhineland-Palatinate,Saarland","lower secondary degree","2.24","2","542","1","1","3","4","4","2.15","2.33","1","4","2","2"
"1984","Rhineland-Palatinate,Saarland","no degree/no degree yet","2.34","2","73","1","1","3","4","4","2.08","2.6","1","4","2","3"
"1984","Rhineland-Palatinate,Saarland","Other degree","1.94","2","54","1","1","2","4","4","1.68","2.2","1","4","2","2"
"1984","Rhineland-Palatinate,Saarland","secondary school degree","2.68","3","111","1","2","3","4","4","2.5","2.86","1","4","2","3"
"1984","Saxony","college entrance qualification","","","","","","","","","","","","","",""
"1984","Saxony","lower secondary degree","","","","","","","","","","","","","",""
"1984","Saxony","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Saxony","Other degree","","","","","","","","","","","","","",""
"1984","Saxony","secondary school degree","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","college entrance qualification","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","lower secondary degree","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Other degree","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","secondary school degree","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","college entrance qualification","3.03","3","42","2","2","4","4","4","2.77","3.29","2","4","3","4"
"1984","Schleswig-Holstein","lower secondary degree","2.41","2","208","1","2","3","4","4","2.27","2.55","1","4","2","3"
"1984","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Other degree","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","secondary school degree","2.81","3","94","1","2","4","4","4","2.6","3.02","1","4","3","3"
"1984","Thuringia","college entrance qualification","","","","","","","","","","","","","",""
"1984","Thuringia","lower secondary degree","","","","","","","","","","","","","",""
"1984","Thuringia","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","Thuringia","Other degree","","","","","","","","","","","","","",""
"1984","Thuringia","secondary school degree","","","","","","","","","","","","","",""
"1985","Baden-Württemberg","college entrance qualification","3","3","175","2","2","4","4","4","2.87","3.13","1","4","3","3"
"1985","Baden-Württemberg","lower secondary degree","2.32","2","947","1","2","3","4","4","2.25","2.39","1","4","2","2"
"1985","Baden-Württemberg","no degree/no degree yet","2.4","2","292","1","1","3","4","4","2.28","2.52","1","4","2","2"
"1985","Baden-Württemberg","Other degree","2.1","2","302","1","1","3","4","4","1.98","2.22","1","4","2","2"
"1985","Baden-Württemberg","secondary school degree","2.64","3","283","1","2","3","4","4","2.53","2.75","1","4","2","3"
"1985","Bavaria","college entrance qualification","2.92","3","215","2","2","4","4","4","2.8","3.04","1","4","3","3"
"1985","Bavaria","lower secondary degree","2.29","2","981","1","2","3","4","4","2.23","2.35","1","4","2","2"
