"year","age_gr","pgisced97","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1984","16-34 y.","general elemantary","57.9","57.9","1286","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","16-34 y.","higher education","57.9","57.9","248","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","16-34 y.","higher vocational","57.9","57.9","211","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","16-34 y.","in school","57.9","57.9","187","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","16-34 y.","inadequately","57.9","57.9","309","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","16-34 y.","middle vocational","57.9","57.9","2183","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","16-34 y.","vocational + Abi","57.9","57.9","164","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","35-65 y.","general elemantary","57.9","57.9","1663","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","35-65 y.","higher education","57.9","57.9","482","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","35-65 y.","higher vocational","57.9","57.9","366","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","35-65 y.","in school","","","","","","","","",""
"1984","35-65 y.","inadequately","57.9","57.9","695","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","35-65 y.","middle vocational","57.9","57.9","2964","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","35-65 y.","vocational + Abi","57.9","57.9","128","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","66 and older","general elemantary","57.9","57.9","519","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","66 and older","higher education","57.9","57.9","63","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","66 and older","higher vocational","57.9","57.9","83","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","66 and older","in school","","","","","","","","",""
"1984","66 and older","inadequately","","","","","","","","",""
"1984","66 and older","middle vocational","57.9","57.9","578","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","66 and older","vocational + Abi","","","","","","","","",""
"1985","16-34 y.","general elemantary","59.3","59.3","1146","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","16-34 y.","higher education","59.3","59.3","240","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","16-34 y.","higher vocational","59.3","59.3","196","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","16-34 y.","in school","59.3","59.3","187","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","16-34 y.","inadequately","59.3","59.3","241","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","16-34 y.","middle vocational","59.3","59.3","1954","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","16-34 y.","vocational + Abi","59.3","59.3","151","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","35-65 y.","general elemantary","59.3","59.3","1506","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","35-65 y.","higher education","59.3","59.3","462","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","35-65 y.","higher vocational","59.3","59.3","345","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","35-65 y.","in school","","","","","","","","",""
"1985","35-65 y.","inadequately","59.3","59.3","594","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","35-65 y.","middle vocational","59.3","59.3","2723","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","35-65 y.","vocational + Abi","59.3","59.3","111","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","66 and older","general elemantary","59.3","59.3","427","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","66 and older","higher education","59.3","59.3","56","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","66 and older","higher vocational","59.3","59.3","80","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","66 and older","in school","","","","","","","","",""
"1985","66 and older","inadequately","","","","","","","","",""
"1985","66 and older","middle vocational","59.3","59.3","521","59.3","59.3","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605"
"1985","66 and older","vocational + Abi","","","","","","","","",""
"1986","16-34 y.","general elemantary","60.6","60.6","1129","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","16-34 y.","higher education","60.6","60.6","229","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","16-34 y.","higher vocational","60.6","60.6","190","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","16-34 y.","in school","60.6","60.6","188","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","16-34 y.","inadequately","60.6","60.6","234","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","16-34 y.","middle vocational","60.6","60.6","1903","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","16-34 y.","vocational + Abi","60.6","60.6","155","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","35-65 y.","general elemantary","60.6","60.6","1396","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","35-65 y.","higher education","60.6","60.6","469","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1986","35-65 y.","higher vocational","60.6","60.6","319","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
