"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","57.9","57.9","143","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(1b) general elementary school","57.9","57.9","651","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(1c) basic vocational qualification","57.9","57.9","1112","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(2a) intermediate vocational","57.9","57.9","355","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(2b) intermediate general qualification","57.9","57.9","49","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","57.9","57.9","50","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","57.9","57.9","128","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(3a) lower tertiary education","57.9","57.9","88","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","(Married) couple without C.","(3b) higher tertiary education","57.9","57.9","116","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","57.9","57.9","81","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(1b) general elementary school","57.9","57.9","362","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(1c) basic vocational qualification","57.9","57.9","408","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(2a) intermediate vocational","57.9","57.9","199","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(2b) intermediate general qualification","57.9","57.9","34","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","57.9","57.9","55","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","57.9","57.9","73","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(3a) lower tertiary education","57.9","57.9","31","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","1-pers.-HH","(3b) higher tertiary education","57.9","57.9","86","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(0) in school","57.9","57.9","79","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","57.9","57.9","159","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(1b) general elementary school","57.9","57.9","449","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","57.9","57.9","670","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","57.9","57.9","220","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","57.9","57.9","144","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","57.9","57.9","111","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","57.9","57.9","52","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","57.9","57.9","37","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","57.9","57.9","60","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","57.9","57.9","360","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(1b) general elementary school","57.9","57.9","626","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","57.9","57.9","1171","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(2a) intermediate vocational","57.9","57.9","391","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","57.9","57.9","46","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","57.9","57.9","56","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","57.9","57.9","123","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(3a) lower tertiary education","57.9","57.9","78","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE 16","(3b) higher tertiary education","57.9","57.9","188","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE and GT 16","(0) in school","57.9","57.9","78","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Couple + C. LE and GT 16","(1a) inadequately completed","57.9","57.9","235","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
